address,address-text,addressbase-custodian,amount,attribution,billing-authority,cardinality,category,census-area,citizen-name,citizen-names,clinical-commissioning-group,collection,combined-authority,company,conservation-area,contact,contribution-funding-status,contribution-purpose,copyright,country,dataset,datatype,datetime,default-field,deliverable,description,developer-agreement,developer-agreement-contribution,developer-agreement-transaction,developer-agreement-type,development-corporation,development-metric,development-plan,development-plan-document,development-plan-status,development-plan-timetable,development-plan-type,development-policies,development-policy,development-policy-area,development-policy-categories,development-policy-category,document,document-url,documentation-url,elapsed,end-date,endpoint,endpoint-url,entry-date,esd-inventory,field,fields,further-education-college-region-uk,further-education-college-uk,geography,geographies,geometry,government-domain,government-organisation,government-service,hash,hazardous-substances,hectares,hostname,identifier,internal-drainage-board,item,jobcentre,jobcentre-district,jobcentre-group,json,key-field,legal-instrument,legislation,licence,local-authority-eng,local-authority-nir,local-authority-sct,local-authority-type,local-resilience-forum,maximum-net-dwellings,minimum-net-dwellings,name,name-cy,national-park-authority,notes,number,official-name,official-name-cy,opendatacommunities-area,opendatacommunities-organisation,organisation,organisations,ownership-status,parameter,parameters,parent-field,pattern,phase,pipeline,planning-application,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,plugin,point,principal-local-authority,prison-estate,provenance,public-authority,purpose,region,regional-park-authority,register,registration-district,registry,replacement-field,request-headers,resource,response-headers,schema,school-type-eng,separator,shielding-hub,short-name,site,site-address,site-plan-url,source,specification,start-date,statistical-geographies,statistical-geography,statistical-geography-county-eng,statistical-geography-local-government-district-nir,statistical-geography-london-borough-eng,statistical-geography-metropolitan-district-eng,statistical-geography-non-metropolitan-district-eng,statistical-geography-registration-district-eng,statistical-geography-registration-district-wls,statistical-geography-unitary-authority-eng,statistical-geography-unitary-authority-wls,status,strategic,street,string,territory,text,transport-authority,twitter,typology,uk,units,url,value,website,wikidata-item
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-11-20,,,,,,,,,,,,,,0.109622575,,,,,,,,,,,,,,,,,,11,9,,,,Assumed density range 80 to 100 dph reflecting inner area location & assuming 100% developable area due to site size.,,,,,,,,not owned by a public authority,,,,,,,,,http://idoxpa.blackpool.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=_BLCKP_DCAPR_60116,not permissioned,,,,,,,,,,,,,,,,,,,,,,,BR001,"76 and 76a Kent Road, Blackpool, FY1 5ET",https://maps.blackpool.gov.uk/brownfield/,,,2017-12-15,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2017-12-15,,,,,,,,,,,,,,0.043125763,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,not owned by a public authority,,,,,,,,2017-02-24,http://idoxpa.blackpool.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=_BLCKP_DCAPR_60930,permissioned,outline planning permission,,,,,,,,,,,,,,,,,,,,,,BR002,"7-11 Alfred Street, Blackpool, FY1 4LH",https://maps.blackpool.gov.uk/brownfield/,,,2017-12-15,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-11-20,,,2018-12-13,,,,,,,,,,,,,,2.610607375,,,,,,,,,,,,,,,,,,183,100,,,,Site is in 2014 SHLAA. Currently in use by Blackpool Transport. Assumed density range up to 100 dph reflecting inner area location & assuming 70% developable area due to size of site.,,,,,,,,owned by a public authority,,,,,,,,,,not permissioned,,,,,,,,,,,,,,,,,,,,,,,BR003,"Tram Depot, Rigby Road, Blackpool, FY1 5DD",https://maps.blackpool.gov.uk/brownfield/,,,2017-12-15,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-11-20,,,,,,,,,,,,,,0.116166998,,,,,,,,,,,,,,,,,,15,10,,,,Site is in 2014 SHLAA. Density maximum reflects withdrawn application 11/0056 for 15 flats. Density minimum equates to 80 dph reflecting inner area location & assuming 100% developable area due to site size. Site is in use as a car park.,,,,,,,,not owned by a public authority,,,,,,,,,,not permissioned,,,,,,,,,,,,,,,,,,,,,,,BR004,"""Former Revills Hotel, 190-194 Promenade, Blackpool, FY1 1RJ",https://maps.blackpool.gov.uk/brownfield/,,,2017-12-15,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-12-15,,,,,,,,,,,,,,0.136030241,,,,,,,,,,,,,,,,,,14,11,,,,Site is in 2014 SHLAA. Site is vacant and has been cleared. Assumed density range 80 - 100 dph reflecting inner area location & assuming 100% developable area due to site size.,,,,,,,,not owned by a public authority,,,,,,,,,,not permissioned,,,,,,,,,,,,,,,,,,,,,,,BR005,"Land at Coleridge Road/George Street, Blackpool, FY1 3RP",https://maps.blackpool.gov.uk/brownfield/,,,2017-12-15,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2017-12-15,,,,,,,,,,,,,,0.090475148,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,not owned by a public authority,,,,,,,,2017-08-31,http://idoxpa.blackpool.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=_BLCKP_DCAPR_61569,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,BR006,"50 Bispham Road, Blackpool, FY2 0SX",https://maps.blackpool.gov.uk/brownfield/,,,2017-12-15,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-11-20,,,,,,,,,,,,,,0.144858936,,,,,,,,,,,,,,,,,,15,6,,,,Site is in 2014 SHLAA. Density maximum reflects expired application 15/002 for 15 flats. Density minimum equates to 40 dph reflecting outer area location & assuming 100% developable area due to site size.,,,,,,,,not owned by a public authority,,,,,,,,,http://idoxpa.blackpool.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=_BLCKP_DCAPR_59443,not permissioned,,,,,,,,,,,,,,,,,,,,,,,BR007,"Former filling Station, Norbreck Castle, Blackpool, FY2 9AB",https://maps.blackpool.gov.uk/brownfield/,,,2017-12-15,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-11-20,,,,,,,,,,,,,,0.198363533,,,,,,,,,,,,,,,,,,35,5,,,,Site is in 2014 SHLAA. Density maximum reflects withdrawn application 11/0967 for for 35 flats. Density minimum equates to 40 dph reflecting outer area location & assuming 100% developable area due to site size. Site is vacant and has been cleared.,,,,,,,,not owned by a public authority,,,,,,,,,http://idoxpa.blackpool.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=_BLCKP_DCAPR_56682,not permissioned,,,,,,,,,,,,,,,,,,,,,,,BR008,"Former Mariners Public House, 8 Norbreck Road, Blackpool, FY5 1RP",https://maps.blackpool.gov.uk/brownfield/,,,2017-12-15,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-11-20,,,2017-12-15,,,,,,,,,,,,,,0.133533531,,,,,,,,,,,,,,,,,,13,10,,,,Site is in 2014 SHLAA. Site is vacant and has been cleared. Assumed density range 80 - 100 dph reflecting inner area location.,,,,,,,,not owned by a public authority,,,,,,,,,,not permissioned,,,,,,,,,,,,,,,,,,,,,,,BR009,"Land at Station Road/Lytham Road, Blackpool, FY4 1EU",https://maps.blackpool.gov.uk/brownfield/,,,2017-12-15,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,2019-11-20,,,2017-12-15,,,,,,,,,,,,,,0.171963036,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,owned by a public authority,,,,,,,,2017-03-23,http://idoxpa.blackpool.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=_BLCKP_DCAPR_61200,permissioned,reserved matters approval,,,,,,,,,,,,,,,,,,,,,,BR010,"Land at former Hawes Side Clinic, Hawes Side Lane, Blackpool, FY4 5AJ",https://maps.blackpool.gov.uk/brownfield/,,,2017-12-15,,,,,,,,,,,,,,,,,,,,,,,,,,
