address,address-text,addressbase-custodian,amount,attribution,billing-authority,cardinality,category,census-area,citizen-name,citizen-names,clinical-commissioning-group,collection,combined-authority,company,conservation-area,contact,contribution-funding-status,contribution-purpose,copyright,country,dataset,datatype,datetime,default-field,deliverable,description,developer-agreement,developer-agreement-contribution,developer-agreement-transaction,developer-agreement-type,development-corporation,development-metric,development-plan,development-plan-document,development-plan-status,development-plan-timetable,development-plan-type,development-policies,development-policy,development-policy-area,development-policy-categories,development-policy-category,document,document-url,documentation-url,elapsed,end-date,endpoint,endpoint-url,entry-date,esd-inventory,field,fields,further-education-college-region-uk,further-education-college-uk,geography,geographies,geometry,government-domain,government-organisation,government-service,hash,hazardous-substances,hectares,hostname,identifier,internal-drainage-board,item,jobcentre,jobcentre-district,jobcentre-group,json,key-field,legal-instrument,legislation,licence,local-authority-eng,local-authority-nir,local-authority-sct,local-authority-type,local-resilience-forum,maximum-net-dwellings,minimum-net-dwellings,name,name-cy,national-park-authority,notes,number,official-name,official-name-cy,opendatacommunities-area,opendatacommunities-organisation,organisation,organisations,ownership-status,parameter,parameters,parent-field,pattern,phase,pipeline,planning-application,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,plugin,point,principal-local-authority,prison-estate,provenance,public-authority,purpose,region,regional-park-authority,register,registration-district,registry,replacement-field,request-headers,resource,response-headers,schema,school-type-eng,separator,shielding-hub,short-name,site,site-address,site-plan-url,source,specification,start-date,statistical-geographies,statistical-geography,statistical-geography-county-eng,statistical-geography-local-government-district-nir,statistical-geography-london-borough-eng,statistical-geography-metropolitan-district-eng,statistical-geography-non-metropolitan-district-eng,statistical-geography-registration-district-eng,statistical-geography-registration-district-wls,statistical-geography-unitary-authority-eng,statistical-geography-unitary-authority-wls,status,strategic,street,string,territory,text,transport-authority,twitter,typology,uk,units,url,value,website,wikidata-item
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,21 December 2018,,,,,,,,,,,,,,1.14,,,,,,,,,,,,,,,,,,45,45,,,,,,,,,,,,not owned by a public authority,,,,,,,,2018-01-17,http://maps.southoxon.gov.uk/gis/?cat=PA&ref=P17/S4127/PDO,permissioned,other,,,,,,,,,,,,,,,,,,,,,,P17/S4127/PDO,"Building 1 (DAF Trucks) Kingsmead Business Park Howland Road Thame, OX9 3FB",http://www.southoxon.gov.uk/sites/default/files/P17_S4127_PDO-V2.pdf,,,03 December 2018,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,21 December 2018,,,,,,,,,,,,,,0.26,,,,,,,,,,,,,,,,,,15,15,,,,,,,,,,,,not owned by a public authority,,,,,,,,2018-03-23,http://maps.southoxon.gov.uk/gis/?cat=PA&ref=P17/S1865/FUL,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,P17/S1865/FUL,The Railway Hotel24 Station RoadWheatley  OX33 1ST,http://www.southoxon.gov.uk/sites/default/files/P17_S1865_FUL-V2.pdf,,,03 December 2018,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,21 December 2018,,,,,,,,,,,,,,0.17,,,,,,,,,,,,,,,,,,6,6,,,,,,,,,,,,not owned by a public authority,,,,,,,,2018-02-16,http://maps.southoxon.gov.uk/gis/?cat=PA&ref=P17/S3501/FUL,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,P17/S3501/FUL,69 - 71 Peppard Road Sonning Common  RG4 9RN,http://www.southoxon.gov.uk/sites/default/files/P17_S3501_FUL.pdf,,,03 December 2018,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,22 December 2017,,,,,,,,,,,,,,2.40,,,,,,,,,,,,,,,,,,97,97,,,,"The amended scheme (P15/S2956/FUL) results in an additional assisted unit, therefore the proposal includes a 64 bed care home, 34 assisted living units and 12 key worker apartments which totals 110 units overall. However, a care home (Use Class C2) is calculated as 80% of the total (therefore 0.8*64=51). Therefore the overall capacity is 46+51=97.",,,,,,local-authority-eng:SOX,,not owned by a public authority,,,,,,,,2013-03-19,http://maps.southoxon.gov.uk/gis/?cat=PA&ref=P12/S1424/FUL,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,P12/S1424/FUL,Townlands Hospital York Road HENLEY-ON-THAMES RG9 2EB,http://www.southoxon.gov.uk/sites/default/files/P12S1424FUL_Townlands%20Hospital.pdf,,,22 December 2017,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,22 December 2017,,,,,,,,,,,,,,9.70,,,,,,,,,,,,,,,,,,400,280,,,,Minimum net dwellings is based on the planning application(P15/S1880/O) as it has a resolution to grant permission. Only the dwellings within South Oxfordshire have been included in the total.,,,,,,local-authority-eng:SOX,,not owned by a public authority,,,,,,,,,http://maps.southoxon.gov.uk/gis/?cat=PA&ref=P15/S1880/O,pending decision,outline planning permission,,,,,,,,,,,,,,,,,,,,,,"P15/S1880/O
(SHELAA: 184)",Didcot A,http://www.southoxon.gov.uk/sites/default/files/P15S1880O_Didcot%20A.pdf,,,22 December 2017,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,22 December 2017,,,,,,,,,,,,,,0.45,,,,,,,,,,,,,,,,,,20,20,,,,Partially Brownfield site. Forms part of a larger site overall.,,,,,,local-authority-eng:SOX,,not owned by a public authority,,,,,,,,2017-05-03,http://maps.southoxon.gov.uk/gis/?cat=PA&ref=P15/S2685/FUL,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,P15/S2685/FUL,"Woodcote NDP Site 16: Former Reservoir site, Greenmore",http://www.southoxon.gov.uk/sites/default/files/P15S2685FUL_Woodcote%20NDP%20Site%2016.pdf,,,22 December 2017,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,22 December 2017,,,,,,,,,,,,,,0.24,,,,,,,,,,,,,,,,,,9,9,,,,Partially Brownfield site. Forms part of a larger site overall.,,,,,,local-authority-eng:SOX,,not owned by a public authority,,,,,,,,2017-06-29,http://maps.southoxon.gov.uk/gis/?cat=PA&ref=P16/S0375/FUL,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,P16/S0375/FUL,"Woodcote NDP Site 02: Woodcote Garden Centre, Reading Road",http://www.southoxon.gov.uk/sites/default/files/P16S0375FUL_Woodcote%20NDP%20Site%2002.pdf,,,22 December 2017,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,22 December 2017,,,,,,,,,,,,,,0.23,,,,,,,,,,,,,,,,,,23,23,,,,Partially Brownfield site. Forms part of a larger site overall.,,,,,,local-authority-eng:SOX,,not owned by a public authority,,,,,,,,2017-05-30,http://maps.southoxon.gov.uk/gis/?cat=PA&ref=P16/S1227/FUL,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,P16/S1227/FUL,JHHNDP Site U: Wilkins Yard Deanfield Avenue HENLEY-ON-THAMES Oxon RG9 1UE,http://www.southoxon.gov.uk/sites/default/files/P16S1227FUL_JHHNDP%20Site%20U.pdf,,,22 December 2017,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,22 December 2017,,,,,,,,,,,,,,0.33,,,,,,,,,,,,,,,,,,6,6,,,,,,,,,,local-authority-eng:SOX,,not owned by a public authority,,,,,,,,2017-04-28,http://maps.southoxon.gov.uk/gis/?cat=PA&ref=P16/S3922/FUL,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,"P16/S3922/FUL
(SHELAA 200)","Atalanta Garage, Beggars bush Hill, Benson  OX10 6PL",http://www.southoxon.gov.uk/sites/default/files/P16S3922FUL_Atalanta%20Garage.pdf,,,22 December 2017,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,22 December 2017,,,,,,,,,,,,,,0.18,,,,,,,,,,,,,,,,,,20,6,,,,The minimum number of net dwellings is 20 as it is based on both a prior approval and a permission. The prior approval relates to the change of use of the building to 14 apartments (P16/S4085/PDO) and the permission relates to the conversion of the roof into six flats (P16/S4117/FUL). The two schemes can both be built out on the site.,,,,,,local-authority-eng:SOX,,not owned by a public authority,,,,,,,,2017-04-03,http://maps.southoxon.gov.uk/gis/?cat=PA&ref=P16/S4117/FUL,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,P16/S4117/FUL,"40 Oakley Road, Chinnor, Oxon, OX39 4ES",http://www.southoxon.gov.uk/sites/default/files/P16S4117FUL_40%20Oakley%20Road.pdf,,,22 December 2017,,,,,,,,,,,,,,,,,,,,,,,,,,
