address,address-text,addressbase-custodian,amount,attribution,billing-authority,cardinality,category,census-area,citizen-name,citizen-names,clinical-commissioning-group,collection,combined-authority,company,conservation-area,contact,contribution-funding-status,contribution-purpose,copyright,country,dataset,datatype,datetime,default-field,deliverable,description,developer-agreement,developer-agreement-contribution,developer-agreement-transaction,developer-agreement-type,development-corporation,development-metric,development-plan,development-plan-document,development-plan-status,development-plan-timetable,development-plan-type,development-policies,development-policy,development-policy-area,development-policy-categories,development-policy-category,document,document-url,documentation-url,elapsed,end-date,endpoint,endpoint-url,entry-date,esd-inventory,field,fields,further-education-college-region-uk,further-education-college-uk,geography,geographies,geometry,government-domain,government-organisation,government-service,hash,hazardous-substances,hectares,hostname,identifier,internal-drainage-board,item,jobcentre,jobcentre-district,jobcentre-group,json,key-field,legal-instrument,legislation,licence,local-authority-eng,local-authority-nir,local-authority-sct,local-authority-type,local-resilience-forum,maximum-net-dwellings,minimum-net-dwellings,name,name-cy,national-park-authority,notes,number,official-name,official-name-cy,opendatacommunities-area,opendatacommunities-organisation,organisation,organisations,ownership-status,parameter,parameters,parent-field,pattern,phase,pipeline,planning-application,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,plugin,point,principal-local-authority,prison-estate,provenance,public-authority,purpose,region,regional-park-authority,register,registration-district,registry,replacement-field,request-headers,resource,response-headers,schema,school-type-eng,separator,shielding-hub,short-name,site,site-address,site-plan-url,source,specification,start-date,statistical-geographies,statistical-geography,statistical-geography-county-eng,statistical-geography-local-government-district-nir,statistical-geography-london-borough-eng,statistical-geography-metropolitan-district-eng,statistical-geography-non-metropolitan-district-eng,statistical-geography-registration-district-eng,statistical-geography-registration-district-wls,statistical-geography-unitary-authority-eng,statistical-geography-unitary-authority-wls,status,strategic,street,string,territory,text,transport-authority,twitter,typology,uk,units,url,value,website,wikidata-item
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,18/12/2017,,,,,,,,,,,,,,0.57,,,,,,,,,,,,,,,,,,5,5,,,,Outline Planning Permission for the erection of 5 detached houses,,,,,,,,not owned by a public authority,,,,,,,,2016-01-06,,permissioned,outline planning permission,,,,,,,,,,,,,,,,,,,,,,CB/16/02366/BRWN,"Brook Side, Watling Street, Hockliffe",https://centralbedfordshire.box.com/s/x2sz3mkybwvdw90ji5431n3vfoba2kuv,,,18/07/2016,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,18/12/2017,,,,,,,,,,,,,,0.31,,,,,,,,,,,,,,,,,,25,25,,,,Outline Planning Permission for 25 dwellings up to 3 storeys in height to include basement car parking,,,,,,,,not owned by a public authority,,,,,,,,2015-04-02,,permissioned,outline planning permission,,,,,,,,,,,,,,,,,,,,,,CB/16/02393/BRWN,"Station Approach, Station Road, Linslade",https://centralbedfordshire.box.com/s/ech75n9blba5k3dsuej9z6dsuu5ode7j,,,18/07/2016,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,18/12/2017,,,,,,,,,,,,,,0.17,,,,,,,,,,,,,,,,,,9,9,,,,Full Planning Permission for conversion of office building and separate B8 storage unit to 9 flats,,,,,,,,not owned by a public authority,,,,,,,,2015-12-09,,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,CB/16/02714/BRWN,"Woodlands Nurseries, Biggleswade Road, Upper Caldecotte",https://centralbedfordshire.box.com/s/xc1xgs98zoj7v9ntkoc9626bcbpmwgws,,,18/07/2016,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,18/12/2017,,,,,,,,,,,,,,0.75,,,,,,,,,,,,,,,,,,25,20,,,,"Existing Gospel Hall. Promoted for redevelopment, will be subsumed within HRN development. 2015 pre-app for demolition/erection of 20-25 dwellings",,,,,,,,not owned by a public authority,,,,,,,,,,Not Permissioned,,,,,,,,,,,,,,,,,,,,,,,CB/16/02727/BRWN,"Dell Mount, Bedford Road, Houghton Regis",https://centralbedfordshire.box.com/s/xxa8354gzmoun3pxde5v4j3r0wmoathk,,,18/07/2016,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,18/12/2017,,,,,,,,,,,,,,2.85,,,,,,,,,,,,,,,,,,77,53,,,,Greyhound Racing Stadium - commercial & leisure. Adjacent to Henlow Airfield and Lower Stondon,,,,,,,,not owned by a public authority,,,,,,,,,,Not Permissioned,,,,,,,,,,,,,,,,,,,,,,,CB/16/02732/BRWN,"Henlow Greyhound Stadium, Bedford Road, Lower Stondon",https://centralbedfordshire.box.com/s/q7d3ldacyghgb7dlzy8c52jcpvx07w97,,,18/07/2016,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,18/12/2017,,,,,,,,,,,,,,1.1,,,,,,,,,,,,,,,,,,40,30,,,,Existing care home in operation adjacent to the village boundary. Narrow site access may be an issue,,,,,,,,not owned by a public authority,,,,,,,,,,Not Permissioned,,,,,,,,,,,,,,,,,,,,,,,CB/16/02756/BRWN,"Meppershall Nursing Home, Shefford Road, Meppershall",https://centralbedfordshire.box.com/s/r3v8jiqcjmr20e5yay5az027d4xnr6sz,,,18/07/2016,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,18/12/2017,,,,,,,,,,,,,,1.19,,,,,,,,,,,,,,,,,,70,60,,,,Part of larger redeveloped site in Dunstable,,,,,,,,not owned by a public authority,,,,,,,,2017-09-29,,Not Permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,CB/16/02767/BRWN,"Former Trico Site, High Street North, Dunstable",https://centralbedfordshire.box.com/s/nj9toe9b9ilc1xbe9zdz1b04sphdrp0s,,,18/07/2016,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,18/12/2017,,,,,,,,,,,,,,5.04,,,,,,,,,,,,,,,,,,170,170,,,,Site benefits from planning permission for 170 dwellings,,,,,,,,not owned by a public authority,,,,,,,,2016-03-16,,permissioned,reserved matters approval,,,,,,,,,,,,,,,,,,,,,,CB/16/02769/BRWN,"Dukeminster Estate, Church Street, Dunstable",https://centralbedfordshire.box.com/s/hb0ntrke3j2tg5an6fvwkuav6ydwxc9g,,,18/07/2016,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,18/12/2017,,,,,,,,,,,,,,3.19,,,,,,,,,,,,,,,,,,100,100,,,,Outline Planning Permission for 100 dwellings,,,,,,,,not owned by a public authority,,,,,,,,2016-08-31,,permissioned,outline planning permission,,,,,,,,,,,,,,,,,,,,,,CB/16/02794/BRWN,"Former Interbrew, Eastern Avenue Industrial Estate, Eastern Avenue, Dunstable",https://centralbedfordshire.box.com/s/pgjihz0u96htke5optnsr273aqh8k7x8,,,18/07/2016,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,18/12/2017,,,,,,,,,,,,,,1.39,,,,,,,,,,,,,,,,,,62,43,,,,Extant planning permission for 43 dwellings,,,,,,,,owned by a public authority,,,,,,,,,,pending decision,full planning permission,,,,,,,,,,,,,,,,,,,,,,CB/16/03020/BRWN,"Roker Park, The Green, Stotfold",https://centralbedfordshire.box.com/s/vwve6jdjte4xq97epi2czs6jc46hm956,,,18/07/2016,,,,,,,,,,,,,,,,,,,,,,,,,,
