address,address-text,addressbase-custodian,amount,attribution,billing-authority,cardinality,category,census-area,citizen-name,citizen-names,clinical-commissioning-group,collection,combined-authority,company,conservation-area,contact,contribution-funding-status,contribution-purpose,copyright,country,dataset,datatype,datetime,default-field,deliverable,description,developer-agreement,developer-agreement-contribution,developer-agreement-transaction,developer-agreement-type,development-corporation,development-metric,development-plan,development-plan-document,development-plan-status,development-plan-timetable,development-plan-type,development-policies,development-policy,development-policy-area,development-policy-categories,development-policy-category,document,document-url,documentation-url,elapsed,end-date,endpoint,endpoint-url,entry-date,esd-inventory,field,fields,further-education-college-region-uk,further-education-college-uk,geography,geographies,geometry,government-domain,government-organisation,government-service,hash,hazardous-substances,hectares,hostname,identifier,internal-drainage-board,item,jobcentre,jobcentre-district,jobcentre-group,json,key-field,legal-instrument,legislation,licence,local-authority-eng,local-authority-nir,local-authority-sct,local-authority-type,local-resilience-forum,maximum-net-dwellings,minimum-net-dwellings,name,name-cy,national-park-authority,notes,number,official-name,official-name-cy,opendatacommunities-area,opendatacommunities-organisation,organisation,organisations,ownership-status,parameter,parameters,parent-field,pattern,phase,pipeline,planning-application,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,plugin,point,principal-local-authority,prison-estate,provenance,public-authority,purpose,region,regional-park-authority,register,registration-district,registry,replacement-field,request-headers,resource,response-headers,schema,school-type-eng,separator,shielding-hub,short-name,site,site-address,site-plan-url,source,specification,start-date,statistical-geographies,statistical-geography,statistical-geography-county-eng,statistical-geography-local-government-district-nir,statistical-geography-london-borough-eng,statistical-geography-metropolitan-district-eng,statistical-geography-non-metropolitan-district-eng,statistical-geography-registration-district-eng,statistical-geography-registration-district-wls,statistical-geography-unitary-authority-eng,statistical-geography-unitary-authority-wls,status,strategic,street,string,territory,text,transport-authority,twitter,typology,uk,units,url,value,website,wikidata-item
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2017-12-18,,,,,,,,,,,,,,0.78,,,,,,,,,,,,,,,,,,58,58,,,,,,,,,,local-authority-eng:TRF,,not owned by a public authority,,,,,,,,2017-03-23,http://publicaccess.trafford.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OA3AAHQLILS00,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,1501,"Simpsons Food Factory, Stretford Road, M41 9WH",https://mappinggm.org.uk/gmodin,,,2017-12-18,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2017-12-18,,,,,,,,,,,,,,0.7,,,,,,,,,,,,,,,,,,27,27,,,,,,,,,,local-authority-eng:TRF,,not owned by a public authority,,,,,,,,,,Not permissioned,,,,,,,,,,,,,,,,,,,,,,,1530,"Former Mosedales Brickworks, 4 Ends Lane, Flixton",https://mappinggm.org.uk/gmodin,,,2017-12-18,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2017-12-18,,,,,,,,,,,,,,0.58,,,,,,,,,,,,,,,,,,22,22,,,,,,,,,,local-authority-eng:TRF,,owned by a public authority,,,,,,,,,,Not permissioned,,,,,,,,,,,,,,,,,,,,,,,1552,"Higher Road Depot and Adjoining site, Urmston",https://mappinggm.org.uk/gmodin,,,2017-12-18,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2017-12-18,,,,,,,,,,,,,,0.42,,,,,,,,,,,,,,,,,,21,21,,,,,,,,,,local-authority-eng:TRF,,owned by a public authority,,,,,,,,,,Not permissioned,,,,,,,,,,,,,,,,,,,,,,,1582,"Regent Road/New Street, Altrincham",https://mappinggm.org.uk/gmodin,,,2017-12-18,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2017-12-18,,,,,,,,,,,,,,0.85,,,,,,,,,,,,,,,,,,43,43,,,,,,,,,,local-authority-eng:TRF,,not owned by a public authority,,,,,,,,,,Not permissioned,,,,,,,,,,,,,,,,,,,,,,,1585,"Oakfield Road/Balmoral Road, Altrincham",https://mappinggm.org.uk/gmodin,,,2017-12-18,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2017-12-18,,,,,,,,,,,,,,0.35,,,,,,,,,,,,,,,,,,17,17,,,,,,,,,,local-authority-eng:TRF,,not owned by a public authority,,,,,,,,,,Not permissioned,,,,,,,,,,,,,,,,,,,,,,,1586,"Mayors Road/Manors Road, Altrincham",https://mappinggm.org.uk/gmodin,,,2017-12-18,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2017-12-18,,,,,,,,,,,,,,2.51,,,,,,,,,,,,,,,,,,125,125,,,,,,,,,,local-authority-eng:TRF,,not owned by a public authority,,,,,,,,,,Not permissioned,,,,,,,,,,,,,,,,,,,,,,,1607,"Former Bakemark UK, Skerton Road, Old Trafford",https://mappinggm.org.uk/gmodin,,,2017-12-18,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2017-12-18,,,,,,,,,,,,,,0.87,,,,,,,,,,,,,,,,,,31,31,,,,,,,,,,local-authority-eng:TRF,,not owned by a public authority,,,,,,,,,,Not permissioned,,,,,,,,,,,,,,,,,,,,,,,1623,"289 Hale Road, Halebarns",https://mappinggm.org.uk/gmodin,,,2017-12-18,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2017-12-18,,,,,,,,,,,,,,0.38,,,,,,,,,,,,,,,,,,15,15,,,,,,,,,,local-authority-eng:TRF,,not owned by a public authority,,,,,,,,,,Not permissioned,,,,,,,,,,,,,,,,,,,,,,,1677,"Land South of Lostock Road Roundabout, Lostock, Stretford",https://mappinggm.org.uk/gmodin,,,2017-12-18,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2017-12-18,,,,,,,,,,,,,,2.5,,,,,,,,,,,,,,,,,,150,150,,,,,,,,,,local-authority-eng:TRF,,not owned by a public authority,,,,,,,,2014-01-28,http://publicaccess.trafford.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZW32QLTA718,permissioned,outline planning permission,,,,,,,,,,,,,,,,,,,,,,1696,"Land at Oakfield Road (Altair) Moss Lane, Altrincham",https://mappinggm.org.uk/gmodin,,,2017-12-18,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2017-12-18,,,,,,,,,,,,,,0.37,,,,,,,,,,,,,,,,,,14,14,,,,,,,,,,local-authority-eng:TRF,,not owned by a public authority,,,,,,,,,,Not permissioned,,,,,,,,,,,,,,,,,,,,,,,1713,"Moss Vale Crescent, Lostock, Stretford",https://mappinggm.org.uk/gmodin,,,2017-12-18,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2017-12-18,,,,,,,,,,,,,,1.62,,,,,,,,,,,,,,,,,,546,546,,,,,,,,,,local-authority-eng:TRF,,not owned by a public authority,,,,,,,,2007-05-04,http://publicaccess.trafford.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZW4PQLTA820,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,1848-2,"Pomona Docks II, Pomona Stand, Old Trafford",https://mappinggm.org.uk/gmodin,,,2017-12-18,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2017-12-18,,,,,,,,,,,,,,1.72,,,,,,,,,,,,,,,,,,107,107,,,,,,,,,,local-authority-eng:TRF,,not owned by a public authority,,,,,,,,2013-04-11,http://publicaccess.trafford.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZW38QLTA692,permissioned,outline planning permission,,,,,,,,,,,,,,,,,,,,,,1888,"Globe Trading Estate, 88-118 Chorlton Road, Old Trafford, M15 4AL",https://mappinggm.org.uk/gmodin,,,2017-12-18,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2017-12-18,,,,,,,,,,,,,,2.91,,,,,,,,,,,,,,,,,,150,150,,,,,,,,,,local-authority-eng:TRF,,not owned by a public authority,,,,,,,,,,Not permissioned,,,,,,,,,,,,,,,,,,,,,,,1988,"Land at Talbot Road, Stretford",https://mappinggm.org.uk/gmodin,,,2017-12-18,,,,,,,,,,,,,,,,,,,,,,,,,,
