address,address-text,addressbase-custodian,amount,attribution,billing-authority,cardinality,category,census-area,citizen-name,citizen-names,clinical-commissioning-group,collection,combined-authority,company,conservation-area,contact,contribution-funding-status,contribution-purpose,copyright,country,dataset,datatype,datetime,default-field,deliverable,description,developer-agreement,developer-agreement-contribution,developer-agreement-transaction,developer-agreement-type,development-corporation,development-metric,development-plan,development-plan-document,development-plan-status,development-plan-timetable,development-plan-type,development-policies,development-policy,development-policy-area,development-policy-categories,development-policy-category,document,document-url,documentation-url,elapsed,end-date,endpoint,endpoint-url,entry-date,esd-inventory,field,fields,further-education-college-region-uk,further-education-college-uk,geography,geographies,geometry,government-domain,government-organisation,government-service,hash,hazardous-substances,hectares,hostname,identifier,internal-drainage-board,item,jobcentre,jobcentre-district,jobcentre-group,json,key-field,legal-instrument,legislation,licence,local-authority-eng,local-authority-nir,local-authority-sct,local-authority-type,local-resilience-forum,maximum-net-dwellings,minimum-net-dwellings,name,name-cy,national-park-authority,notes,number,official-name,official-name-cy,opendatacommunities-area,opendatacommunities-organisation,organisation,organisations,ownership-status,parameter,parameters,parent-field,pattern,phase,pipeline,planning-application,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,plugin,point,principal-local-authority,prison-estate,provenance,public-authority,purpose,region,regional-park-authority,register,registration-district,registry,replacement-field,request-headers,resource,response-headers,schema,school-type-eng,separator,shielding-hub,short-name,site,site-address,site-plan-url,source,specification,start-date,statistical-geographies,statistical-geography,statistical-geography-county-eng,statistical-geography-local-government-district-nir,statistical-geography-london-borough-eng,statistical-geography-metropolitan-district-eng,statistical-geography-non-metropolitan-district-eng,statistical-geography-registration-district-eng,statistical-geography-registration-district-wls,statistical-geography-unitary-authority-eng,statistical-geography-unitary-authority-wls,status,strategic,street,string,territory,text,transport-authority,twitter,typology,uk,units,url,value,website,wikidata-item
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29/12/2017,,,,,,,,,,,,,,0.14,,,,,,,,,,,,,,,,,,6,6,,,,planning permission expired,,,,,,local-authority-eng:WLL,,,,,,,,,,,,not permissioned,,,,,,,,,,,,,,,,,,,,,,,HO1358,"""ADJ 44 BULL LANE, DARLASTON""",,,,29/12/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29/12/2017,,,,,,,,,,,,,,0.09,,,,,,,,,,,,,,,,,,10,10,,,,planning permission expired,,,,,,local-authority-eng:WLL,,not owned by a public authority,,,,,,,,,,not permissioned,,,,,,,,,,,,,,,,,,,,,,,HO1346,"""POOL STREET (site of former 12 to 15)""",,,,29/12/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29/12/2017,,,,,,,,,,,,,,0.16,,,,,,,,,,,,,,,,,,14,14,,,,planning permission expired,,,,,,local-authority-eng:WLL,,not owned by a public authority,,,,,,,,,,not permissioned,,,,,,,,,,,,,,,,,,,,,,,HO0162a,"""FORMER WORKS SITE C/O CEMETERY ROAD,VILLIERS STREET,WILLENHALL,WEST MIDLANDS""",,,,29/12/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29/12/2017,,,,,,,,,,,,,,0.08,,,,,,,,,,,,,,,,,,5,5,,,,planning permission expired,,,,,,local-authority-eng:WLL,,,,,,,,,,,,not permissioned,,,,,,,,,,,,,,,,,,,,,,,HO0039b,"""Adjoining 15 Joynson Street, Darlaston""",,,,29/12/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29/12/2017,,,,,,,,,,,,,,0.09,,,,,,,,,,,,,,,,,,7,7,,,,,,,,,,local-authority-eng:WLL,,not owned by a public authority,,,,,,,,2016-12-14,,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,HO1133,"""144 WALSTEAD ROAD""",,,,29/12/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29/12/2017,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,21,21,,,,planning permission expired,,,,,,local-authority-eng:WLL,,not owned by a public authority,,,,,,,,,,not permissioned,,,,,,,,,,,,,,,,,,,,,,,HO0217a,"""Former Petrol Station corner of Bentley Mill Way, Wolverhampton Road West, Walsall""",,,,29/12/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29/12/2017,,,,,,,,,,,,,,0.39,,,,,,,,,,,,,,,,,,24,24,,,,planning permission expired,,,,,,local-authority-eng:WLL,,not owned by a public authority,,,,,,,,,,not permissioned,,,,,,,,,,,,,,,,,,,,,,,HO0137a,"""60,WALSALL ROAD,WILLENHALL,WALSALL,WEST MIDLANDS""",,,,29/12/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29/12/2017,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,11,11,,,,planning permission expired,,,,,,local-authority-eng:WLL,,,,,,,,,,,,not permissioned,,,,,,,,,,,,,,,,,,,,,,,HO0205,"""Corner of Edison Road and Arkwright Road, Beechdale, Walsall""",,,,29/12/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29/12/2017,,,,,,,,,,,,,,0.27,,,,,,,,,,,,,,,,,,10,10,,,,,,,,,,local-authority-eng:WLL,,not owned by a public authority,,,,,,,,2015-02-15,,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,HO0185,"""BENTLEY MOOR CLUB,BENTLEY DRIVE,WALSALL,WEST MIDLANDS""",,,,29/12/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29/12/2017,,,,,,,,,,,,,,0.05,,,,,,,,,,,,,,,,,,8,8,,,,planning permission expired,,,,,,local-authority-eng:WLL,,not owned by a public authority,,,,,,,,,,not permissioned,,,,,,,,,,,,,,,,,,,,,,,HO1355,"""25,CROFT STREET,WILLENHALL,WALSALL,WEST MIDLANDS,WV132NU""",,,,29/12/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29/12/2017,,,,,,,,,,,,,,0.31,,,,,,,,,,,,,,,,,,60,60,,,,planning permission expired,,,,,,local-authority-eng:WLL,,not owned by a public authority,,,,,,,,,,not permissioned,,,,,,,,,,,,,,,,,,,,,,,HO0150,"""British Lion Works, Forest Lane, Walsall""",,,,29/12/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29/12/2017,,,,,,,,,,,,,,0.02,,,,,,,,,,,,,,,,,,12,12,,,,planning permission expired,,,,,,local-authority-eng:WLL,,not owned by a public authority,,,,,,,,,,not permissioned,,,,,,,,,,,,,,,,,,,,,,,LC30A,"""70 HOLLYHEDGE LANE (111)""",,,,29/12/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29/12/2017,,,,,,,,,,,,,,0.09,,,,,,,,,,,,,,,,,,6,6,,,,planning permission expired,,,,,,local-authority-eng:WLL,,not owned by a public authority,,,,,,,,,,not permissioned,,,,,,,,,,,,,,,,,,,,,,,HO1101,"""69-72 WEDNESFIELD ROAD, WILLENHALL""",,,,29/12/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29/12/2017,,,,,,,,,,,,,,0.15,,,,,,,,,,,,,,,,,,20,20,,,,planning permission expired,,,,,,local-authority-eng:WLL,,not owned by a public authority,,,,,,,,,,not permissioned,,,,,,,,,,,,,,,,,,,,,,,HO0147,"""ASK Motors, 664 Bloxwich Road, Walsall""",,,,29/12/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29/12/2017,,,,,,,,,,,,,,0.09,,,,,,,,,,,,,,,,,,6,6,,,,,,,,,,local-authority-eng:WLL,,,,,,,,,,2015-04-15,,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,LC12A,"""LAND ADJACENT TO 64 HIGH STREET, MOXLEY""",,,,29/12/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29/12/2017,,,,,,,,,,,,,,0.11,,,,,,,,,,,,,,,,,,6,6,,,,planning permission expired,,,,,,local-authority-eng:WLL,,not owned by a public authority,,,,,,,,,,not permissioned,,,,,,,,,,,,,,,,,,,,,,,HO1359,"""152 BEACON ROAD, GREAT BARR""",,,,29/12/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29/12/2017,,,,,,,,,,,,,,0.78,,,,,,,,,,,,,,,,,,144,144,,,,planning permission expired,,,,,,local-authority-eng:WLL,,not owned by a public authority,,,,,,,,,,not permissioned,,,,,,,,,,,,,,,,,,,,,,,HO0176,"""LAND ADJACENT BENTLEY GREEN, BENTLEY ROAD NORTH, WALSALL""",,,,29/12/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29/12/2017,,,,,,,,,,,,,,0.04,,,,,,,,,,,,,,,,,,60,60,,,,planning permission expired,,,,,,local-authority-eng:WLL,,not owned by a public authority,,,,,,,,,,not permissioned,,,,,,,,,,,,,,,,,,,,,,,HO1008,"""WILLIAM HOUSE,MARSH LANE,WALSALL,WS2 9LN""",,,,29/12/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
