address,address-text,addressbase-custodian,amount,attribution,billing-authority,cardinality,category,census-area,citizen-name,citizen-names,clinical-commissioning-group,collection,combined-authority,company,conservation-area,contact,contribution-funding-status,contribution-purpose,copyright,country,dataset,datatype,datetime,default-field,deliverable,description,developer-agreement,developer-agreement-contribution,developer-agreement-transaction,developer-agreement-type,development-corporation,development-metric,development-plan,development-plan-document,development-plan-status,development-plan-timetable,development-plan-type,development-policies,development-policy,development-policy-area,development-policy-categories,development-policy-category,document,document-url,documentation-url,elapsed,end-date,endpoint,endpoint-url,entry-date,esd-inventory,field,fields,further-education-college-region-uk,further-education-college-uk,geography,geographies,geometry,government-domain,government-organisation,government-service,hash,hazardous-substances,hectares,hostname,identifier,internal-drainage-board,item,jobcentre,jobcentre-district,jobcentre-group,json,key-field,legal-instrument,legislation,licence,local-authority-eng,local-authority-nir,local-authority-sct,local-authority-type,local-resilience-forum,maximum-net-dwellings,minimum-net-dwellings,name,name-cy,national-park-authority,notes,number,official-name,official-name-cy,opendatacommunities-area,opendatacommunities-organisation,organisation,organisations,ownership-status,parameter,parameters,parent-field,pattern,phase,pipeline,planning-application,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,plugin,point,principal-local-authority,prison-estate,provenance,public-authority,purpose,region,regional-park-authority,register,registration-district,registry,replacement-field,request-headers,resource,response-headers,schema,school-type-eng,separator,shielding-hub,short-name,site,site-address,site-plan-url,source,specification,start-date,statistical-geographies,statistical-geography,statistical-geography-county-eng,statistical-geography-local-government-district-nir,statistical-geography-london-borough-eng,statistical-geography-metropolitan-district-eng,statistical-geography-non-metropolitan-district-eng,statistical-geography-registration-district-eng,statistical-geography-registration-district-wls,statistical-geography-unitary-authority-eng,statistical-geography-unitary-authority-wls,status,strategic,street,string,territory,text,transport-authority,twitter,typology,uk,units,url,value,website,wikidata-item
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-12-31 00:00:00,,,,,,,,,,,,,,0.520886,,,,,,,,,,,,,,,,,,20,20,,,,,,,,,,local-authority-eng:ENO,,not owned by a public authority,,,,,,,,2016-05-04,,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,BFR E26,"7/Factory/Land Corner Of Station Road And Church Street, Irthlingborough, NN9 5SN",http://www.nnjpu.org.uk/publications/docdetail.asp?docid=1602,,,2016-06-30 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-12-31 00:00:00,,,,,,,,,,,,,,0.289833,,,,,,,,,,,,,,,,,,24,24,,,,,,,,,,local-authority-eng:ENO,,not owned by a public authority,,,,,,,,2010-04-29,,permissioned,reserved matters approval,,,,,,,,,,,,,,,,,,,,,,BFR E56,"77 Kimbolton Road, Higham Ferrers, NN10 8HL",http://www.nnjpu.org.uk/publications/docdetail.asp?docid=1603,,,2016-06-30 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-12-31 00:00:00,,,,,,,,,,,,,,0.294131,,,,,,,,,,,,,,,,,,15,14,,,,,,,,,,local-authority-eng:ENO,,not owned by a public authority,,,,,,,,,,not permissioned,,,,,,,,,,,,,,,,,,,,,,,BFR E65,"Factory Premises, Oakley Road, Rushden, NN10 6UR",http://www.nnjpu.org.uk/publications/docdetail.asp?docid=1604,,,2016-06-30 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-12-31 00:00:00,,,,,,,,,,,,,,0.384095,,,,,,,,,,,,,,,,,,5,5,,,,,,,,,,local-authority-eng:ENO,,,,,,,,,,2015-03-11,,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,BFR E66,"High Beech, 8 Hayway, Rushden, NN10 6ES",http://www.nnjpu.org.uk/publications/docdetail.asp?docid=1605,,,2016-06-30 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-12-31 00:00:00,,,,,,,,,,,,,,0.736937,,,,,,,,,,,,,,,,,,47,47,,,,,,,,,,local-authority-eng:ENO,,,,,,,,,,2015-10-21,,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,BFR E67,"REXAM Factory, Upper Queen Street, Rushden, NN10 0DU",http://www.nnjpu.org.uk/publications/docdetail.asp?docid=1606,,,2016-06-30 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-12-31 00:00:00,,,,,,,,,,,,,,0.379256,,,,,,,,,,,,,,,,,,9,9,,,,,,,,,,local-authority-eng:COR,,owned by a public authority,,,,,,,,,,not permissioned,,,,,,,,,,,,,,,,,,,,,,,BFR C1,"Car Park, Pytchley Court, Corby, NN17 2PL",http://www.nnjpu.org.uk/publications/docdetail.asp?docid=1594,,,2016-06-30 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-12-31 00:00:00,,,,,,,,,,,,,,0.283413,,,,,,,,,,,,,,,,,,11,11,,,,,,,,,,local-authority-eng:COR,,owned by a public authority,,,,,,,,,,not permissioned,,,,,,,,,,,,,,,,,,,,,,,BFR C16,"Garage Court, Lindisfarne Road, Corby, NN17 2HW",http://www.nnjpu.org.uk/publications/docdetail.asp?docid=1595,,,2016-06-30 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-12-31 00:00:00,,,,,,,,,,,,,,0.419532,,,,,,,,,,,,,,,,,,11,11,,,,,,,,,,local-authority-eng:COR,,owned by a public authority,,,,,,,,,,not permissioned,,,,,,,,,,,,,,,,,,,,,,,BFR C20,"Maple House, Canada Square, Corby, NN18 9HU",http://www.nnjpu.org.uk/publications/docdetail.asp?docid=1596,,,2016-06-30 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-12-31 00:00:00,,,,,,,,,,,,,,2.11051,,,,,,,,,,,,,,,,,,95,95,,,,,,,,,,local-authority-eng:COR,,not owned by a public authority,,,,,,,,2013-06-21,,permissioned,outline planning permission,,,,,,,,,,,,,,,,,,,,,,BFR C23,"Former Our Lady Pope John School, Tower Hill Road, Corby, NN18 0TF",http://www.nnjpu.org.uk/publications/docdetail.asp?docid=1597,,,2016-06-30 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-12-31 00:00:00,,,,,,,,,,,,,,0.805703,,,,,,,,,,,,,,,,,,40,29,,,,"Site previously assessed through SHLAA as site 2030.

The site has been subject to a bid to the HCA for Starter Homes funding and it was assumed that 40 dwellings could be delivered on the site. However, as part of an urban design review, consideration was also made of a mix of uses being deployed on site which reduces the developable area for housing (assuming 50dph) an alternative yield of 29 dwellings has been assumed.",,,,,,local-authority-eng:COR,,owned by a public authority,,,,,,,,,,not permissioned,,,,,,,,,,,,,,,,,,,,,,,BFR C24,"Railway Station Interchange, Station Road, Corby, NN17 1NA",http://www.nnjpu.org.uk/publications/docdetail.asp?docid=1598,,,2016-06-30 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,
