address,address-text,addressbase-custodian,amount,attribution,billing-authority,cardinality,category,census-area,citizen-name,citizen-names,clinical-commissioning-group,collection,combined-authority,company,conservation-area,contact,contribution-funding-status,contribution-purpose,copyright,country,dataset,datatype,datetime,default-field,deliverable,description,developer-agreement,developer-agreement-contribution,developer-agreement-transaction,developer-agreement-type,development-corporation,development-metric,development-plan,development-plan-document,development-plan-status,development-plan-timetable,development-plan-type,development-policies,development-policy,development-policy-area,development-policy-categories,development-policy-category,document,document-url,documentation-url,elapsed,end-date,endpoint,endpoint-url,entry-date,esd-inventory,field,fields,further-education-college-region-uk,further-education-college-uk,geography,geographies,geometry,government-domain,government-organisation,government-service,hash,hazardous-substances,hectares,hostname,identifier,internal-drainage-board,item,jobcentre,jobcentre-district,jobcentre-group,json,key-field,legal-instrument,legislation,licence,local-authority-eng,local-authority-nir,local-authority-sct,local-authority-type,local-resilience-forum,maximum-net-dwellings,minimum-net-dwellings,name,name-cy,national-park-authority,notes,number,official-name,official-name-cy,opendatacommunities-area,opendatacommunities-organisation,organisation,organisations,ownership-status,parameter,parameters,parent-field,pattern,phase,pipeline,planning-application,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,plugin,point,principal-local-authority,prison-estate,provenance,public-authority,purpose,region,regional-park-authority,register,registration-district,registry,replacement-field,request-headers,resource,response-headers,schema,school-type-eng,separator,shielding-hub,short-name,site,site-address,site-plan-url,source,specification,start-date,statistical-geographies,statistical-geography,statistical-geography-county-eng,statistical-geography-local-government-district-nir,statistical-geography-london-borough-eng,statistical-geography-metropolitan-district-eng,statistical-geography-non-metropolitan-district-eng,statistical-geography-registration-district-eng,statistical-geography-registration-district-wls,statistical-geography-unitary-authority-eng,statistical-geography-unitary-authority-wls,status,strategic,street,string,territory,text,transport-authority,twitter,typology,uk,units,url,value,website,wikidata-item
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43445,,,,,,,,,,,,,,0.11,,,,,,,,,,,,,,,,,,5,5,,,,,,,,,,local-authority-eng:WFT,,not owned by a public authority,,,,,,,,,,not permissioned,,,,,,,,,,,,,,,,,,,,,,,2014/1061/OUT,Land to the Rear 35-47 Jordan Court,https://maps.london.gov.uk/brownfield-site-register,,,43075,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43445,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,5,5,,,,,,,,,,local-authority-eng:WFT,,not owned by a public authority,,,,,,,,,,not permissioned,,,,,,,,,,,,,,,,,,,,,,,132613,1-20 Forest Court,https://maps.london.gov.uk/brownfield-site-register,,,43075,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,43445,,,,,,,,,,,,,,0.09,,,,,,,,,,,,,,,,,,5,5,,,,,,,,,,local-authority-eng:WFT,,not owned by a public authority,,,,,,,,,,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,181043,16 Forest View,https://maps.london.gov.uk/brownfield-site-register,,,43075,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43445,,,,,,,,,,,,,,0.06,,,,,,,,,,,,,,,,,,34,34,,,,,,,,,,local-authority-eng:WFT,,not owned by a public authority,,,,,,,,,,not permissioned,,,,,,,,,,,,,,,,,,,,,,,151810,Kirkdale House 7 Kirkdale Road,https://maps.london.gov.uk/brownfield-site-register,,,43075,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,43445,,,,,,,,,,,,,,0.43,,,,,,,,,,,,,,,,,,115,115,,,,,,,,,,local-authority-eng:WFT,,not owned by a public authority,,,,,,,,,,not permissioned,,,,,,,,,,,,,,,,,,,,,,,171743,9 Osier Way,https://maps.london.gov.uk/brownfield-site-register,,,43075,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,43445,,,,,,,,,,,,,,2.89,,,,,,,,,,,,,,,,,,550,550,,,,,,,,,,local-authority-eng:WFT,,owned by a public authority,,,,,,,,,,not permissioned,,,,,,,,,,,,,,,,,,,,,,,LHCSS17310271,Oliver Road (Score Centre - Preferred options NOF 8),https://maps.london.gov.uk/brownfield-site-register,,,43075,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,43445,,,,,,,,,,,,,,0.15,,,,,,,,,,,,,,,,,,30,30,,,,,,,,,,local-authority-eng:WFT,,not owned by a public authority,,,,,,,,,,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,160233,Rowden Parade,https://maps.london.gov.uk/brownfield-site-register,,,43075,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,43445,,,,,,,,,,,,,,0.15,,,,,,,,,,,,,,,,,,9,9,,,,,,,,,,local-authority-eng:WFT,,not owned by a public authority,,,,,,,,,,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,162160,676-678 High Road Leytonstone,https://maps.london.gov.uk/brownfield-site-register,,,43075,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,43445,,,,,,,,,,,,,,0.03,,,,,,,,,,,,,,,,,,5,5,,,,,,,,,,local-authority-eng:WFT,,not owned by a public authority,,,,,,,,,,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,171712,428 Hale End Road,https://maps.london.gov.uk/brownfield-site-register,,,43075,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,43445,,,,,,,,,,,,,,0.03,,,,,,,,,,,,,,,,,,9,9,,,,,,,,,,local-authority-eng:WFT,,not owned by a public authority,,,,,,,,,,permissioned,other,,,,,,,,,,,,,,,,,,,,,,153229,Gresham Works Rear of 1-3 Mornington Road,https://maps.london.gov.uk/brownfield-site-register,,,43075,,,,,,,,,,,,,,,,,,,,,,,,,,
