address,address-text,addressbase-custodian,amount,attribution,billing-authority,cardinality,category,census-area,citizen-name,citizen-names,clinical-commissioning-group,collection,combined-authority,company,conservation-area,contact,contribution-funding-status,contribution-purpose,copyright,country,dataset,datatype,datetime,default-field,deliverable,description,developer-agreement,developer-agreement-contribution,developer-agreement-transaction,developer-agreement-type,development-corporation,development-metric,development-plan,development-plan-document,development-plan-status,development-plan-timetable,development-plan-type,development-policies,development-policy,development-policy-area,development-policy-categories,development-policy-category,document,document-url,documentation-url,elapsed,end-date,endpoint,endpoint-url,entry-date,esd-inventory,field,fields,further-education-college-region-uk,further-education-college-uk,geography,geographies,geometry,government-domain,government-organisation,government-service,hash,hazardous-substances,hectares,hostname,identifier,internal-drainage-board,item,jobcentre,jobcentre-district,jobcentre-group,json,key-field,legal-instrument,legislation,licence,local-authority-eng,local-authority-nir,local-authority-sct,local-authority-type,local-resilience-forum,maximum-net-dwellings,minimum-net-dwellings,name,name-cy,national-park-authority,notes,number,official-name,official-name-cy,opendatacommunities-area,opendatacommunities-organisation,organisation,organisations,ownership-status,parameter,parameters,parent-field,pattern,phase,pipeline,planning-application,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,plugin,point,principal-local-authority,prison-estate,provenance,public-authority,purpose,region,regional-park-authority,register,registration-district,registry,replacement-field,request-headers,resource,response-headers,schema,school-type-eng,separator,shielding-hub,short-name,site,site-address,site-plan-url,source,specification,start-date,statistical-geographies,statistical-geography,statistical-geography-county-eng,statistical-geography-local-government-district-nir,statistical-geography-london-borough-eng,statistical-geography-metropolitan-district-eng,statistical-geography-non-metropolitan-district-eng,statistical-geography-registration-district-eng,statistical-geography-registration-district-wls,statistical-geography-unitary-authority-eng,statistical-geography-unitary-authority-wls,status,strategic,street,string,territory,text,transport-authority,twitter,typology,uk,units,url,value,website,wikidata-item
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,01/12/2019,,,,,,,,,,,,,,0.7,,,,,,,,,,,,,,,,,,31,20,,,,,,,,,,,,not owned by a public authority,,,,,,,,,,not permissioned,,,,,,,,,,,,,,,,,,,,,,,GLOSBR001,"Land at Barnwood Manor, Barnwood Road, Barnwood",https://www.gloucester.gov.uk/planning-development/planning-policy/brownfield-land-register/,,,01/12/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,01/12/2019,,,,,,,,,,,,,,0.85,,,,,,,,,,,,,,,,,,20,15,,,,,,,,,,,,owned by a public authority,,,,,,,,2001-10-08,http://glcstrplnng12.co.uk/online-applications/simpleSearchResults.do?action=firstPage,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,GLOSBR002,"Jordans Brook House, North Upton Lane, Barnwood",https://www.gloucester.gov.uk/planning-development/planning-policy/brownfield-land-register/,,,01/12/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,01/12/2019,,,,,,,,,,,,,yes,5.5,,,,,,,,,,,,,,,,,,250,200,,,,,,,,,,,,not owned by a public authority,,,,,,,,2018-12-19,http://glcstrplnng12.co.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=001DFGHMLI000,permissioned,outline planning permission,,,,,,,,,,,,,,,,,,,,,,GLOSBR004,"Allstone site, off Myers Road, Elmbridge",https://www.gloucester.gov.uk/planning-development/planning-policy/brownfield-land-register/,,,01/12/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,01/12/2019,,,,,,,,,,,,,yes,0.36,,,,,,,,,,,,,,,,,,10,5,,,,,,,,,,,,not owned by a public authority,,,,,,,,,,not permissioned,,,,,,,,,,,,,,,,,,,,,,,GLOSBR005,"Cheltenham Surfacing, off Myers Road, Elmbridge",https://www.gloucester.gov.uk/planning-development/planning-policy/brownfield-land-register/,,,01/12/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,01/12/2019,,,,,,,,,,,,,yes,4.5,,,,,,,,,,,,,,,,,,200,150,,,,,,,,,,,,owned by a public authority,,,,,,,,,,not permissioned,,,,,,,,,,,,,,,,,,,,,,,GLOSBR007,"Great Western Road Sidings, Great Western Road, Kingsholm and Wotton",https://www.gloucester.gov.uk/planning-development/planning-policy/brownfield-land-register/,,,01/12/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,01/12/2019,,,,,,,,,,,,,,0.3,,,,,,,,,,,,,,,,,,20,15,,,,,,,,,,,,owned by a public authority,,,,,,,,,,not permissioned,,,,,,,,,,,,,,,,,,,,,,,GLOSBR008,"Wessex House, Great Western Road, Kingsholm and Wotton",https://www.gloucester.gov.uk/planning-development/planning-policy/brownfield-land-register/,,,01/12/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,01/12/2019,,,,,,,,,,,,,yes,2.5,,,,,,,,,,,,,,,,,,300,200,,,,,,,,,,,,mixed ownership,,,,,,,,,,not permissioned,,,,,,,,,,,,,,,,,,,,,,,GLOSBR015,"Land at St Oswalds, off Gavel Way, Westgate",https://www.gloucester.gov.uk/planning-development/planning-policy/brownfield-land-register/,,,01/12/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,01/12/2019,,,,,,,,,,,,,,2.84,,,,,,,,,,,,,,,,,,136,100,,,,,,,,,,,,owned by a public authority,,,,,,,,2017-09-06,http://glcstrplnng12.co.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=NTC4J0HM04701,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,GLOSBR019,"Part of Kings Quarter, Westgate",https://www.gloucester.gov.uk/planning-development/planning-policy/brownfield-land-register/,,,01/12/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,01/12/2019,,,,,,,,,,,,,,1.45,,,,,,,,,,,,,,,,,,204,150,,,,,,,,,,,,not owned by a public authority,,,,,,,,2018-12-06,http://glcstrplnng12.co.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=NWGYWEHM04F00,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,GLOSBR021,"Gloucester Prison, the Quay, Westgate",https://www.gloucester.gov.uk/planning-development/planning-policy/brownfield-land-register/,,,01/12/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,01/12/2019,,,,,,,,,,,,,,2.9,,,,,,,,,,,,,,,,,,50,40,,,,,,,,,,,,owned by a public authority,,,,,,,,2017-04-21,http://glcstrplnng12.co.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=0010PDHMLI000,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,GLOSBR022,"Quayside part of Blackfriars LDO, Quay Street, Westgate",https://www.gloucester.gov.uk/planning-development/planning-policy/brownfield-land-register/,,,01/12/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
