address,address-text,addressbase-custodian,amount,attribution,billing-authority,cardinality,category,census-area,citizen-name,citizen-names,clinical-commissioning-group,collection,combined-authority,company,conservation-area,contact,contribution-funding-status,contribution-purpose,copyright,country,dataset,datatype,datetime,default-field,deliverable,description,developer-agreement,developer-agreement-contribution,developer-agreement-transaction,developer-agreement-type,development-corporation,development-metric,development-plan,development-plan-document,development-plan-status,development-plan-timetable,development-plan-type,development-policies,development-policy,development-policy-area,development-policy-categories,development-policy-category,document,document-url,documentation-url,elapsed,end-date,endpoint,endpoint-url,entry-date,esd-inventory,field,fields,further-education-college-region-uk,further-education-college-uk,geography,geographies,geometry,government-domain,government-organisation,government-service,hash,hazardous-substances,hectares,hostname,identifier,internal-drainage-board,item,jobcentre,jobcentre-district,jobcentre-group,json,key-field,legal-instrument,legislation,licence,local-authority-eng,local-authority-nir,local-authority-sct,local-authority-type,local-resilience-forum,maximum-net-dwellings,minimum-net-dwellings,name,name-cy,national-park-authority,notes,number,official-name,official-name-cy,opendatacommunities-area,opendatacommunities-organisation,organisation,organisations,ownership-status,parameter,parameters,parent-field,pattern,phase,pipeline,planning-application,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,plugin,point,principal-local-authority,prison-estate,provenance,public-authority,purpose,region,regional-park-authority,register,registration-district,registry,replacement-field,request-headers,resource,response-headers,schema,school-type-eng,separator,shielding-hub,short-name,site,site-address,site-plan-url,source,specification,start-date,statistical-geographies,statistical-geography,statistical-geography-county-eng,statistical-geography-local-government-district-nir,statistical-geography-london-borough-eng,statistical-geography-metropolitan-district-eng,statistical-geography-non-metropolitan-district-eng,statistical-geography-registration-district-eng,statistical-geography-registration-district-wls,statistical-geography-unitary-authority-eng,statistical-geography-unitary-authority-wls,status,strategic,street,string,territory,text,transport-authority,twitter,typology,uk,units,url,value,website,wikidata-item
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2017-11-10,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,20,18,,,,,,,,,,local-authority-eng:ARU,,not owned by a public authority,,,,,,,,,,not permissioned,,,,,,,,,,,,,,,,,,,,,,,A1513,Chandlers BMW Site Water Lane Angmering,http://www1.arun.gov.uk/webapps/wml/Map.aspx?x=506931&y=104424&resolution=1.0&MapName=Helaa,,,2017-11-10,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2017-11-10,,,,,,,,,,,,,,0.75,,,,,,,,,,,,,,,,,,28,26,,,,,,,,,,local-authority-eng:ARU,,not owned by a public authority,,,,,,,,,,not permissioned,,,,,,,,,,,,,,,,,,,,,,,HP3,S&G Motors Arundel Road Walberton,http://www1.arun.gov.uk/webapps/wml/Map.aspx?x=495930&y=106877&resolution=1.0&MapName=Helaa,,,2017-11-10,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2017-11-10,,,,,,,,,,,,,,0.54,,,,,,,,,,,,,,,,,,16,14,,,,,,,,,,local-authority-eng:ARU,,not owned by a public authority,,,,,,,,,,not permissioned,,,,,,,,,,,,,,,,,,,,,,,LU33,Patterson Wilson Road Littlehampton,http://www1.arun.gov.uk/webapps/wml/Map.aspx?x=503132&y=102415&resolution=1.0&MapName=Helaa,,,2017-11-10,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2017-11-10,,,,,,,,,,,,,,0.35,,,,,,,,,,,,,,,,,,13,11,,,,,,,,,,local-authority-eng:ARU,,owned by a public authority,,,,,,,,,,not permissioned,,,,,,,,,,,,,,,,,,,,,,,LU33a,Meadowfield House Littlehampton,http://www1.arun.gov.uk/webapps/wml/Map.aspx?x=503151&y=102381&resolution=1.0&MapName=Helaa,,,2017-11-10,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2017-11-10,,,,,,,,,,,,,,0.59,,,,,,,,,,,,,,,,,,17,15,,,,,,,,,,local-authority-eng:ARU,,not owned by a public authority,,,,,,,,,,not permissioned,,,,,,,,,,,,,,,,,,,,,,,NEWBE10,Bartons County Infants School Romney Broadwalk Bersted,http://www1.arun.gov.uk/webapps/wml/Map.aspx?x=492543&y=100908&resolution=1.0&MapName=Helaa,,,2017-11-10,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2017-11-10,,,,,,,,,,,,,,0.43,,,,,,,,,,,,,,,,,,38,36,,,,,,,,,,local-authority-eng:ARU,,not owned by a public authority,,,,,,,,,,not permissioned,,,,,,,,,,,,,,,,,,,,,,,115,Electronic Sub Station Ford Road Arundel,http://www1.arun.gov.uk/webapps/wml/Map.aspx?x=501295&y=106735&resolution=1.0&MapName=Helaa,,,2017-11-10,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2017-11-10,,,,,,,,,,,,,,1.57,,,,,,,,,,,,,,,,,,100,90,,,,,,,,,,local-authority-eng:ARU,,owned by a public authority,,,,,,,,,,not permissioned,,,,,,,,,,,,,,,,,,,,,,,BR19,Regis Centre Site The Esplanade Bognor Regis,http://www1.arun.gov.uk/webapps/wml/Map.aspx?x=493742&y=98964&resolution=1.0&MapName=Helaa,,,2017-11-10,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2017-11-10,,,,,,,,,,,,,,0.54,,,,,,,,,,,,,,,,,,16,14,,,,,,,,,,local-authority-eng:ARU,,not owned by a public authority,,,,,,,,,,not permissioned,,,,,,,,,,,,,,,,,,,,,,,NEWLU40,Former Hospital Site Fitzalan Road / Church Street Littlehampton,http://www1.arun.gov.uk/webapps/wml/Map.aspx?x=503144&y=102037&resolution=1.0&MapName=Helaa,,,2017-11-10,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2017-11-10,,,,,,,,,,,,,,1.33,,,,,,,,,,,,,,,,,,85,75,,,,,,,,,,local-authority-eng:ARU,,mixed ownership,,,,,,,,,,not permissioned,,,,,,,,,,,,,,,,,,,,,,,BR5,Hothampton Car Park The Queensway Bognor Regis,http://www1.arun.gov.uk/webapps/wml/Map.aspx?x=493351&y=99130&resolution=1.0&MapName=Helaa,,,2017-11-10,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2017-11-10,,,,,,,,,,,,,,2.2,,,,,,,,,,,,,,,,,,75,65,,,,,,,,,,local-authority-eng:ARU,,mixed ownership,,,,,,,,,,not permissioned,,,,,,,,,,,,,,,,,,,,,,,PS12,St Martins Car Park & Former Waitrose Littlehampton,http://www1.arun.gov.uk/webapps/wml/Map.aspx?x=502798&y=102243&resolution=1.0&MapName=Helaa,,,2017-11-10,,,,,,,,,,,,,,,,,,,,,,,,,,
