address,address-text,addressbase-custodian,amount,attribution,billing-authority,cardinality,category,census-area,citizen-name,citizen-names,clinical-commissioning-group,collection,combined-authority,company,conservation-area,contact,contribution-funding-status,contribution-purpose,copyright,country,dataset,datatype,datetime,default-field,deliverable,description,developer-agreement,developer-agreement-contribution,developer-agreement-transaction,developer-agreement-type,development-corporation,development-metric,development-plan,development-plan-document,development-plan-status,development-plan-timetable,development-plan-type,development-policies,development-policy,development-policy-area,development-policy-categories,development-policy-category,document,document-url,documentation-url,elapsed,end-date,endpoint,endpoint-url,entry-date,esd-inventory,field,fields,further-education-college-region-uk,further-education-college-uk,geography,geographies,geometry,government-domain,government-organisation,government-service,hash,hazardous-substances,hectares,hostname,identifier,internal-drainage-board,item,jobcentre,jobcentre-district,jobcentre-group,json,key-field,legal-instrument,legislation,licence,local-authority-eng,local-authority-nir,local-authority-sct,local-authority-type,local-resilience-forum,maximum-net-dwellings,minimum-net-dwellings,name,name-cy,national-park-authority,notes,number,official-name,official-name-cy,opendatacommunities-area,opendatacommunities-organisation,organisation,organisations,ownership-status,parameter,parameters,parent-field,pattern,phase,pipeline,planning-application,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,plugin,point,principal-local-authority,prison-estate,provenance,public-authority,purpose,region,regional-park-authority,register,registration-district,registry,replacement-field,request-headers,resource,response-headers,schema,school-type-eng,separator,shielding-hub,short-name,site,site-address,site-plan-url,source,specification,start-date,statistical-geographies,statistical-geography,statistical-geography-county-eng,statistical-geography-local-government-district-nir,statistical-geography-london-borough-eng,statistical-geography-metropolitan-district-eng,statistical-geography-non-metropolitan-district-eng,statistical-geography-registration-district-eng,statistical-geography-registration-district-wls,statistical-geography-unitary-authority-eng,statistical-geography-unitary-authority-wls,status,strategic,street,string,territory,text,transport-authority,twitter,typology,uk,units,url,value,website,wikidata-item
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-28,,,,,,,,,,,,,,0.31,,,,,,,,,,,,,,,,,,19,19,,,,,,,,,,local-authority-eng:BUN,,not owned by a public authority,,,,,,,,2016-05-27,http://www.burnley.gov.uk/custom/plnapps/results.php?ref=APP/2015/0048&reference=app%2F2015%2F0048&search=search&recs=1&,permissioned,outline planning permission,,,,,,,,,,,,,,,,,,,,,,BURN001,Land at Simpson Street,http://www.burnley.gov.uk/attachments/APP20150048_215%200048%20Amended%20Prop%20Site%20Plan.pdf,,,2018-01-12,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-28,,,,,,,,,,,,,,0.23,,,,,,,,,,,,,,,,,,5,5,,,,,,,,,,local-authority-eng:BUN,,not owned by a public authority,,,,,,,,2015-07-13,http://www.burnley.gov.uk/custom/plnapps/results.php?ref=APP/2015/0233&reference=app%2F2015%2F0233&search=search&recs=1&,permissioned,outline planning permission,,,,,,,,,,,,,,,,,,,,,,BURN002,Land rear of 7 Southern Avenue,http://www.burnley.gov.uk/attachments/APP20150233_315%200233%20Site%20Plan.pdf,,,2018-01-12,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-28,,,,,,,,,,,,,,0.3,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,local-authority-eng:BUN,,not owned by a public authority,,,,,,,,2015-04-24,http://www.burnley.gov.uk/custom/plnapps/results.php?ref=APP/2015/0064&reference=app%2F2015%2F0064&search=search&recs=1&,permissioned,outline planning permission,,,,,,,,,,,,,,,,,,,,,,BURN004,"""Lower Gibfield Farm, Crown Point Road""",http://www.burnley.gov.uk/attachments/APP20150064_415%200064%20Drawing%203.pdf,,,2018-01-12,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-28,,,,,,,,,,,,,,3.2,,,,,,,,,,,,,,,,,,100,100,,,,Housing Allocation in Burnley's Local Plan (HS1/6),,,,,,local-authority-eng:BUN,,not owned by a public authority,,,,,,,,2014-09-03,http://www.burnley.gov.uk/custom/plnapps/results.php?ref=APP/2013/0501&reference=app%2F2013%2F0501&search=search&recs=1&,permissioned,outline planning permission,,,,,,,,,,,,,,,,,,,,,,BURN005,Lambert Howarth,http://www.burnley.gov.uk/attachments/APP20130501_113%200500%20&%200501%20Amended%20Proposed%20Site%20Plan%20Healey%20Royd%20&%20Finsley%20Gate%20Sites.pdf,,,2018-01-12,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-28,,,,,,,,,,,,,,1.81,,,,,,,,,,,,,,,,,,54,54,,,,Housing Allocation in Burnley's Local Plan (HS1/11),,,,,,local-authority-eng:BUN,,not owned by a public authority,,,,,,,,,http://www.burnley.gov.uk/custom/plnapps/results.php?ref=APP/2014/0145&reference=app%2F2014%2F0145&search=search&recs=1&,not permissioned,,,,,,,,,,,,,,,,,,,,,,,BURN006,Former AIT Site,http://www.burnley.gov.uk/attachments/APP20140145_014%200145%20Illustrative%20Masterplan.pdf,,,2018-01-12,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-28,,,,,,,,,,,,,,6.9,,,,,,,,,,,,,,,,,,244,205,,,,Housing Allocation in Burnley's Local Plan (HS1/5),,,,,,local-authority-eng:BUN,,mixed ownership,,,,,,,,,http://www.burnley.gov.uk/custom/plnapps/results.php?ref=NOT/2017/0474&address_short=baxi&search=search&recs=7&,not permissioned,,,,,,,,,,,,,,,,,,,,,,,BURN007,Former Baxi Site,http://www.burnley.gov.uk/attachments/NOT20170474_0_17%200474%20Demolition%20Works%20Site%20Layout.pdf,,,2018-01-12,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-28,,,,,,,,,,,,,,0.98,,,,,,,,,,,,,,,,,,143,143,,,,Housing Allocation in Burnley's Local Plan (HS1/28),,,,,,local-authority-eng:BUN,,not owned by a public authority,,,,,,,,,http://www.burnley.gov.uk/custom/plnapps/results.php?ref=APP/2013/0194&address_short=george+street&search=search&recs=5&,not permissioned,,,,,,,,,,,,,,,,,,,,,,,BURN008,George Street Mill,http://www.burnley.gov.uk/attachments/APP20130194_013%200194%20Location%20plan.PDF,,,2018-01-12,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-28,,,,,,,,,,,,,,0.86,,,,,,,,,,,,,,,,,,37,37,,,,Housing Allocation in Burnley's Local Plan (HS1/31),,,,,,local-authority-eng:BUN,,not owned by a public authority,,,,,,,,2015-04-20,http://www.burnley.gov.uk/custom/plnapps/results.php?ref=APP/2014/0031&reference=app%2F2014%2F0031&search=search&recs=1&,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,BURN010,"""Barden Mill, Barden Lane""",http://www.burnley.gov.uk/attachments/app20140031_014%200031%20Amended%20proposed%20site%20plan.pdf,,,2018-01-12,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-28,,,,,,,,,,,,,,1.27,,,,,,,,,,,,,,,,,,64,64,,,,Housing Allocation in Burnley's Local Plan (HS1/10),,,,,,local-authority-eng:BUN,,owned by a public authority,,,,,,,,,,not permissioned,,,,,,,,,,,,,,,,,,,,,,,BURN012,Land at Burnley General Hospital,http://www.planvu.co.uk/burnleybc/bbcplanvu2.php,,,2018-01-12,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-28,,,,,,,,,,,,,,1.18,,,,,,,,,,,,,,,,,,35,35,,,,Housing Allocation in Burnley's Local Plan (HS1/13),,,,,,local-authority-eng:BUN,,owned by a public authority,,,,,,,,,http://www.burnley.gov.uk/custom/plnapps/results.php?ref=APP/2012/0247&address_short=tay+street&search=search&recs=6&,not permissioned,,,,,,,,,,,,,,,,,,,,,,,BURN013,Tay Street,http://www.burnley.gov.uk/attachments/12_0247_Site_Plan.pdf,,,2018-01-12,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-28,,,,,,,,,,,,,,1.43,,,,,,,,,,,,,,,,,,43,43,,,,Housing Allocation in Burnley's Local Plan (HS1/14),,,,,,local-authority-eng:BUN,,owned by a public authority,,,,,,,,,http://www.burnley.gov.uk/custom/plnapps/results.php?ref=APP/1999/0369&reference=APP%2F1999%2F0369&search=search&recs=1&,not permissioned,,,,,,,,,,,,,,,,,,,,,,,BURN014,Former Gardner Site,http://www.planvu.co.uk/burnleybc/bbcplanvu2.php,,,2018-01-12,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-28,,,,,,,,,,,,,,0.95,,,,,,,,,,,,,,,,,,36,36,,,,Housing Allocation in Burnley's Local Plan (HS1/17),,,,,,local-authority-eng:BUN,,not owned by a public authority,,,,,,,,,http://www.burnley.gov.uk/custom/plnapps/results.php?ref=APP/2012/0089&address_short=livingstone+mill&search=search&recs=20&,not permissioned,,,,,,,,,,,,,,,,,,,,,,,BURN015,Livingstone Mill,http://www.burnley.gov.uk/attachments/12_0089_existing_site_plan_&_location_plan.pdf,,,2018-01-12,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-28,,,,,,,,,,,,,,0.77,,,,,,,,,,,,,,,,,,34,34,,,,Housing Allocation in Burnley's Local Plan (HS1/19),,,,,,local-authority-eng:BUN,,not owned by a public authority,,,,,,,,,http://www.burnley.gov.uk/custom/plnapps/results.php?ref=APP/2011/0176&address_short=sycamore+avenue&search=search&recs=46&,not permissioned,,,,,,,,,,,,,,,,,,,,,,,BURN016,Land NE of Sycamore Avenue,http://www.burnley.gov.uk/attachments/11_0176_Amemded__Proposed_site_plans.PDF,,,2018-01-12,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2019-02-22,,,,,,,,,,,,,,0.6,,,,,,,,,,,,,,,,,,8,8,,,,Housing Allocation in Burnley's Local Plan (HS1/24),,,,,,local-authority-eng:BUN,,not owned by a public authority,,,,,,,,2018-02-20,http://www.burnley.gov.uk/custom/plnapps/results.php?ref=APP/2017/0472&address_short=oswald+street&search=search&recs=52&,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,BURN017,Land at Oswald Street,http://www.burnley.gov.uk/attachments/app20170472_3_17%200472%20revised%20site%20plan.pdf,,,2018-01-12,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2019-02-22,,,,,,,,,,,,,,0.06,,,,,,,,,,,,,,,,,,12,12,,,,,,,,,,local-authority-eng:BUN,,not owned by a public authority,,,,,,,,2018-12-18,http://www.burnley.gov.uk/custom/plnapps/results.php?ref=APP/2017/0591&reference=app%2F2017%2F0591&search=search&recs=1&,permissioned,reserved matters approval,,,,,,,,,,,,,,,,,,,,,,BURN018,Land at Cleaver Street,http://www.burnley.gov.uk/attachments/APP20170591_3_17%200591%20Prop%20Plans%20and%20Elevs.pdf,,,2019-02-22,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2019-02-22,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,26,26,,,,,,,,,,local-authority-eng:BUN,,not owned by a public authority,,,,,,,,2018-02-02,http://www.burnley.gov.uk/custom/plnapps/results.php?ref=APP/2017/0470&reference=APP%2F2017%2F0470&search=search&recs=1&,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,BURN019,Proctors Mill,http://www.burnley.gov.uk/attachments/app20170470_7_Site%20plan.pdf,,,2019-02-22,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2019-02-22,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,10,10,,,,,,,,,,local-authority-eng:BUN,,not owned by a public authority,,,,,,,,2018-11-19,http://www.burnley.gov.uk/custom/plnapps/results.php?ref=APP/2018/0384&reference=APP%2F2018%2F0384&search=search&recs=1&,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,BURN020,Former Office Building Wytham Street,http://www.burnley.gov.uk/attachments/APP20180384_11_1812%20-%20206%20-%20Proposed%20Site%20Layout.pdf,,,2019-02-22,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2019-02-22,,,,,,,,,,,,,,0.06,,,,,,,,,,,,,,,,,,20,20,,,,,,,,,,local-authority-eng:BUN,,not owned by a public authority,,,,,,,,2018-07-06,http://www.burnley.gov.uk/custom/plnapps/results.php?ref=APP/2018/0018&reference=APP%2F2018%2F0018&search=search&recs=1&,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,BURN021,2 Healey Wood Road,http://www.burnley.gov.uk/attachments/APP20180018_7_Dwg%2009A%20Prop%20Site%20Plan.pdf,,,2019-02-22,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2019-02-22,,,,,,,,,,,,,,0.25,,,,,,,,,,,,,,,,,,10,10,,,,,,,,,,local-authority-eng:BUN,,not owned by a public authority,,,,,,,,2018-08-16,http://www.burnley.gov.uk/custom/plnapps/results.php?ref=APP/2018/0151&reference=APP%2F2018%2F0151&search=search&recs=1&,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,BURN022,79-115 Brunshaw Avenue,http://www.burnley.gov.uk/attachments/APP20180151_2_18%200151%20Amended%20Proposed%20Site%20Plan%2018%20Jul%2018.pdf,,,2019-02-22,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2019-02-22,,,,,,,,,,,,,,0.39,,,,,,,,,,,,,,,,,,10,10,,,,,,,,,,local-authority-eng:BUN,,not owned by a public authority,,,,,,,,2018-08-17,http://www.burnley.gov.uk/custom/plnapps/results.php?ref=APP/2017/0601&reference=APP%2F2017%2F0601&search=search&recs=1&,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,BURN023,"""Royal Court, Tennyson Street""",http://www.burnley.gov.uk/attachments/APP20170601_0_04H%20Proposed%20Site%20Plan.pdf,,,2019-02-22,,,,,,,,,,,,,,,,,,,,,,,,,,
