address,address-text,addressbase-custodian,amount,attribution,billing-authority,cardinality,category,census-area,citizen-name,citizen-names,clinical-commissioning-group,collection,combined-authority,company,conservation-area,contact,contribution-funding-status,contribution-purpose,copyright,country,dataset,datatype,datetime,default-field,deliverable,description,developer-agreement,developer-agreement-contribution,developer-agreement-transaction,developer-agreement-type,development-corporation,development-metric,development-plan,development-plan-document,development-plan-status,development-plan-timetable,development-plan-type,development-policies,development-policy,development-policy-area,development-policy-categories,development-policy-category,document,document-url,documentation-url,elapsed,end-date,endpoint,endpoint-url,entry-date,esd-inventory,field,fields,further-education-college-region-uk,further-education-college-uk,geography,geographies,geometry,government-domain,government-organisation,government-service,hash,hazardous-substances,hectares,hostname,identifier,internal-drainage-board,item,jobcentre,jobcentre-district,jobcentre-group,json,key-field,legal-instrument,legislation,licence,local-authority-eng,local-authority-nir,local-authority-sct,local-authority-type,local-resilience-forum,maximum-net-dwellings,minimum-net-dwellings,name,name-cy,national-park-authority,notes,number,official-name,official-name-cy,opendatacommunities-area,opendatacommunities-organisation,organisation,organisations,ownership-status,parameter,parameters,parent-field,pattern,phase,pipeline,planning-application,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,plugin,point,principal-local-authority,prison-estate,provenance,public-authority,purpose,region,regional-park-authority,register,registration-district,registry,replacement-field,request-headers,resource,response-headers,schema,school-type-eng,separator,shielding-hub,short-name,site,site-address,site-plan-url,source,specification,start-date,statistical-geographies,statistical-geography,statistical-geography-county-eng,statistical-geography-local-government-district-nir,statistical-geography-london-borough-eng,statistical-geography-metropolitan-district-eng,statistical-geography-non-metropolitan-district-eng,statistical-geography-registration-district-eng,statistical-geography-registration-district-wls,statistical-geography-unitary-authority-eng,statistical-geography-unitary-authority-wls,status,strategic,street,string,territory,text,transport-authority,twitter,typology,uk,units,url,value,website,wikidata-item
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2019-12-09,,,,,,,,,,,,,,1.03,,,,,,,,,,,,,,,,,,29,25,,,,The calculation used for net minimum (and net dwelling range from) is 60% of the site area multiplied by minimum indicative density (North Norfolk Core Strategy Policy HO7) (in this case 40 dwellings per hectare). The calculation used for net dwelling range to is 70% of the site area multiplied by the same minimum indicative density.,,,,,,local-authority-eng:NNO,,not owned by a public authority,,,,,,,,2006-06-26,,permissioned,outline planning permission,,,,,,,,,,,,,,,,,,,,,,BLR01,Land at Runton Road Cromer,https://www.north-norfolk.gov.uk/media/3778/blr01.jpg,,,2017-12-18,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2019-12-09,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,7,7,,,,Planning permission reference 18/0908 renewed planning permission reference 13/0995,,,,,,local-authority-eng:NNO,,not owned by a public authority,,,,,,,,2018-09-04,https://idoxpa.north-norfolk.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=_NNORF_DCAPR_93741,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,BLR02,Coach Depot Claypit Lane Fakenham,https://www.north-norfolk.gov.uk/media/3778/blr02.jpg,,,2017-12-18,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2019-12-09,,,,,,,,,,,,,,0.82,,,,,,,,,,,,,,,,,,23,20,,,,The site lies within a designated residential area (North Norfolk Core Strategy Proposals Map) where the principle of residential development is accepted. The calculation used for net minimum (and net dwelling range from) is 60% of the site area multiplied by minimum indicative density (Policy HO7) (in this case 40 dwellings per hectare). The calculation used for net dwelling range to is 70% of the site area multiplied by the same minimum indicative density.,,,,,,local-authority-eng:NNO,,not owned by a public authority,,,,,,,,,https://idoxpa.north-norfolk.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=_NNORF_DCAPR_78356¦https://idoxpa.north-norfolk.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=_NNORF_DCAPR_78329¦https://idoxpa.north-norfolk.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=_NNORF_DCAPR_79602,not permissioned,,,,,,,,,,,,,,,,,,,,,,,BLR03,Maces Yard 34 - 36 Cromer Road North Walsham,https://www.north-norfolk.gov.uk/media/3778/blr03.jpg,,,2017-12-18,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2019-12-09,,,,,,,,,,,,,,0.28,,,,,,,,,,,,,,,,,,9,9,,,,"Planning permission reference 17/1939. Demolition of existing grain store building and erection of dwellings, with associated car parking, access and erection of external steps to facilitate means of escape.",,,,,,local-authority-eng:NNO,,not owned by a public authority,,,,,,,,2018-08-16,https://idoxpa.north-norfolk.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=_NNORF_DCAPR_92308,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,BLR09,Units at Old Coal Yard Maryland Wells-next-the-Sea,https://www.north-norfolk.gov.uk/media/3778/blr09.jpg,,,2018-10-08,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2019-12-09,,,,,,,,,,,,,,0.09,,,,,,,,,,,,,,,,,,10,10,,,,Demolition of existing hotel and erection of mixed use building comprising  dwellings and 4 commercial units (Use Class A1/A2/A3/ A4/A5) with associated parking and highways works. Planning permission reference 17/0468,,,,,,local-authority-eng:NNO,,not owned by a public authority,,,,,,,,2018-02-06,https://idoxpa.north-norfolk.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=_NNORF_DCAPR_90433,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,BLR10,Formerly The Shannocks 1 High Street Sheringham,https://www.north-norfolk.gov.uk/media/3778/blr10.jpg,,,2018-10-10,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2019-12-09,,,,,,,,,,,,,,0.23,,,,,,,,,,,,,,,,,,40,40,,,,Allocation Site,,,,,,local-authority-eng:NNO,,not owned by a public authority,,,,,,,,,,not permissioned,,,,,,,,,,,,,,,,,,,,,,,BLR12,Land adjacent to East Coast Motors Beach Road Cromer,https://www.north-norfolk.gov.uk/media/3778/blr12.jpg,,,2019-12-09,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2019-12-09,,,,,,,,,,,,,,1.72,,,,,,,,,,,,,,,,,,31,31,,,,Allocation Site,,,,,,local-authority-eng:NNO,,not owned by a public authority,,,,,,,,,,not permissioned,,,,,,,,,,,,,,,,,,,,,,,BLR13,Land at Jubilee Lane Cromer High Station Cromer,https://www.north-norfolk.gov.uk/media/3778/blr13.jpg,,,2019-12-09,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2019-12-09,,,,,,,,,,,,,,0.33,,,,,,,,,,,,,,,,,,20,20,,,,Allocation Site,,,,,,local-authority-eng:NNO,,not owned by a public authority,,,,,,,,,,not permissioned,,,,,,,,,,,,,,,,,,,,,,,BLR14,Land South of Louden Road Cromer,https://www.north-norfolk.gov.uk/media/3778/blr14.jpg,,,2019-12-09,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2019-12-09,,,,,,,,,,,,,,0.28,,,,,,,,,,,,,,,,,,6,6,,,,The site is located within the residential policy area,,,,,,local-authority-eng:NNO,,not owned by a public authority,,,,,,,,2012-02-02,https://idoxpa.north-norfolk.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=_NNORF_DCAPR_76155,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,BLR15,70 Holt Road Fakenham,https://www.north-norfolk.gov.uk/media/3778/blr15.jpg,,,2019-12-09,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2019-12-09,,,,,,,,,,,,,,1.68,,,,,,,,,,,,,,,,,,28,28,,,,The site is situated within an area designated for employment,,,,,,local-authority-eng:NNO,,not owned by a public authority,,,,,,,,2018-10-17,https://idoxpa.north-norfolk.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=_NNORF_DCAPR_85257,permissioned,outline planning permission,,,,,,,,,,,,,,,,,,,,,,BLR16,Land to the north of Tilia Business Park Tunstead Road Hoveton,https://www.north-norfolk.gov.uk/media/3778/blr16.jpg,,,2019-12-09,,,,,,,,,,,,,,,,,,,,,,,,,,
