address,address-text,addressbase-custodian,amount,attribution,billing-authority,cardinality,category,census-area,citizen-name,citizen-names,clinical-commissioning-group,collection,combined-authority,company,conservation-area,contact,contribution-funding-status,contribution-purpose,copyright,country,dataset,datatype,datetime,default-field,deliverable,description,developer-agreement,developer-agreement-contribution,developer-agreement-transaction,developer-agreement-type,development-corporation,development-metric,development-plan,development-plan-document,development-plan-status,development-plan-timetable,development-plan-type,development-policies,development-policy,development-policy-area,development-policy-categories,development-policy-category,document,document-url,documentation-url,elapsed,end-date,endpoint,endpoint-url,entry-date,esd-inventory,field,fields,further-education-college-region-uk,further-education-college-uk,geography,geographies,geometry,government-domain,government-organisation,government-service,hash,hazardous-substances,hectares,hostname,identifier,internal-drainage-board,item,jobcentre,jobcentre-district,jobcentre-group,json,key-field,legal-instrument,legislation,licence,local-authority-eng,local-authority-nir,local-authority-sct,local-authority-type,local-resilience-forum,maximum-net-dwellings,minimum-net-dwellings,name,name-cy,national-park-authority,notes,number,official-name,official-name-cy,opendatacommunities-area,opendatacommunities-organisation,organisation,organisations,ownership-status,parameter,parameters,parent-field,pattern,phase,pipeline,planning-application,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,plugin,point,principal-local-authority,prison-estate,provenance,public-authority,purpose,region,regional-park-authority,register,registration-district,registry,replacement-field,request-headers,resource,response-headers,schema,school-type-eng,separator,shielding-hub,short-name,site,site-address,site-plan-url,source,specification,start-date,statistical-geographies,statistical-geography,statistical-geography-county-eng,statistical-geography-local-government-district-nir,statistical-geography-london-borough-eng,statistical-geography-metropolitan-district-eng,statistical-geography-non-metropolitan-district-eng,statistical-geography-registration-district-eng,statistical-geography-registration-district-wls,statistical-geography-unitary-authority-eng,statistical-geography-unitary-authority-wls,status,strategic,street,string,territory,text,transport-authority,twitter,typology,uk,units,url,value,website,wikidata-item
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15/12/2017,,,,,,,,,,,,,,0.05,,,,,,,,,,,,,,,,,,6,5,,,,,,,,,,local-authority-eng:BEN,,not owned by a public authority,,,,,,,,2013-11-19,https://pa.brent.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=PROPLPI_202087166_1,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,BR00001,"402-408 INC, High Road, Wembley, HA9 6AL",https://maps.london.gov.uk/brownfield-site-register,,,15/12/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,15/12/2017,,,,,,,,,,,,,,0.19,,,,,,,,,,,,,,,,,,32,32,,,,,,,,,,local-authority-eng:BEN,,,,,,,,,,2013-12-23,https://pa.brent.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=DCAPR_119539|https://pa.brent.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=DCAPR_113814,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,BR00002,"All Units, 117-121 Salusbury Road, London, NW6 6RG",https://maps.london.gov.uk/brownfield-site-register,,,15/12/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15/12/2017,,,,,,,,,,,,,,0.03,,,,,,,,,,,,,,,,,,6,5,,,,,,,,,,local-authority-eng:BEN,,not owned by a public authority,,,,,,,,2014-01-27,https://pa.brent.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=PROPLPI_202202726_1,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,BR00003,"Ground, First and Second Floor, 328-330 High Road, Wembley, HA9 6AZ",https://maps.london.gov.uk/brownfield-site-register,,,15/12/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,15/12/2017,,,,,,,,,,,,,,0.15,,,,,,,,,,,,,,,,,,40,40,,,,,,,,,,local-authority-eng:BEN,,not owned by a public authority,,,,,,,,,https://pa.brent.gov.uk/online-applications/propertyDetails.do?previousCaseType=Application&previousKeyVal=DCAPR_82783&activeTab=summary&previousCaseNumber=05%2F2106&keyVal=PROPLPI_202147784_1,pending decision,full planning permission,,,,,,,,,,,,,,,,,,,,,,BR00004,"Heron House, 109-115 Wembley Hill Road, Wembley, HA9 8DA",https://maps.london.gov.uk/brownfield-site-register,,,15/12/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,15/12/2017,,,,,,,,,,,,,,0.6,,,,,,,,,,,,,,,,,,55,55,,,,,,,,,,local-authority-eng:BEN,,owned by a public authority,,,,,,,,2016-06-07,https://pa.brent.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=PROPLPI_202085054_1,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,BR00005,"Stonebridge Primary School Annexe, Twybridge Way, London, NW10 0ST",https://maps.london.gov.uk/brownfield-site-register,,,15/12/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,15/12/2017,,,,,,,,,,,,,,0.54,,,,,,,,,,,,,,,,,,227,227,,,,,,,,,,local-authority-eng:BEN,,,,,,,,,,,https://pa.brent.gov.uk/online-applications/applicationDetails.do?previousCaseType=Property&previousKeyVal=PROPLPI_202060644_1&activeTab=summary&previousCaseUprn=202060644&previousCaseNumber=PROPLPI_202060644_1&keyVal=DCAPR_128190|https://pa.brent.gov.uk/online-applications/applicationDetails.do?previousCaseType=Property&previousKeyVal=PROPLPI_202060644_1&activeTab=summary&previousCaseUprn=202060644&previousCaseNumber=PROPLPI_202060644_1&keyVal=DCAPR_136864,pending decision,full planning permission,,,,,,,,,,,,,,,,,,,,,,BR00006,"1 Olympic Way, Wembley, HA9 0NP",https://maps.london.gov.uk/brownfield-site-register,,,15/12/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,15/12/2017,,,,,,,,,,,,,,0.29,,,,,,,,,,,,,,,,,,198,198,,,,,,,,,,local-authority-eng:BEN,,,,,,,,,,2016-07-29,https://pa.brent.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=PROPLPI_202032514_1,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,BR00007,"Mahatma Gandhi House, 34 Wembley Hill Road, Wembley, HA9 8AD",https://maps.london.gov.uk/brownfield-site-register,,,15/12/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15/12/2017,,,,,,,,,,,,,,0.75,,,,,,,,,,,,,,,,,,168,168,,,,,,,,,,local-authority-eng:BEN,,,,,,,,,,2014-01-03,https://pa.brent.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=DCAPR_111933|https://pa.brent.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=DCAPR_111932|https://pa.brent.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=DCAPR_114975,permissioned,outline planning permission,,,,,,,,,,,,,,,,,,,,,,BR00008,"Olympic Office Centre, 8 Fulton Road, Wembley, HA9 0NU",https://maps.london.gov.uk/brownfield-site-register,,,15/12/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15/12/2017,,,,,,,,,,,,,,0.3,,,,,,,,,,,,,,,,,,34,34,,,,,,,,,,local-authority-eng:BEN,,not owned by a public authority,,,,,,,,2017-02-10,https://pa.brent.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=PROPLPI_202114352_1,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,BR00009,"205, 205A, 205B and Church Road car park and Building rear of 189-203 Church Road, London, NW10 9EP",https://maps.london.gov.uk/brownfield-site-register,,,15/12/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,15/12/2017,,,,,,,,,,,,,,0.92,,,,,,,,,,,,,,,,,,382,382,,,,,,,,,,local-authority-eng:BEN,,not owned by a public authority,,,,,,,,2017-01-11,https://pa.brent.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=PROPLPI_202152983_1,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,BR00010,"Wembley Point, 1 Harrow Road, Wembley, HA9 6DE",https://maps.london.gov.uk/brownfield-site-register,,,15/12/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
