address,address-text,addressbase-custodian,amount,attribution,billing-authority,cardinality,category,census-area,citizen-name,citizen-names,clinical-commissioning-group,collection,combined-authority,company,conservation-area,contact,contribution-funding-status,contribution-purpose,copyright,country,dataset,datatype,datetime,default-field,deliverable,description,developer-agreement,developer-agreement-contribution,developer-agreement-transaction,developer-agreement-type,development-corporation,development-metric,development-plan,development-plan-document,development-plan-status,development-plan-timetable,development-plan-type,development-policies,development-policy,development-policy-area,development-policy-categories,development-policy-category,document,document-url,documentation-url,elapsed,end-date,endpoint,endpoint-url,entry-date,esd-inventory,field,fields,further-education-college-region-uk,further-education-college-uk,geography,geographies,geometry,government-domain,government-organisation,government-service,hash,hazardous-substances,hectares,hostname,identifier,internal-drainage-board,item,jobcentre,jobcentre-district,jobcentre-group,json,key-field,legal-instrument,legislation,licence,local-authority-eng,local-authority-nir,local-authority-sct,local-authority-type,local-resilience-forum,maximum-net-dwellings,minimum-net-dwellings,name,name-cy,national-park-authority,notes,number,official-name,official-name-cy,opendatacommunities-area,opendatacommunities-organisation,organisation,organisations,ownership-status,parameter,parameters,parent-field,pattern,phase,pipeline,planning-application,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,plugin,point,principal-local-authority,prison-estate,provenance,public-authority,purpose,region,regional-park-authority,register,registration-district,registry,replacement-field,request-headers,resource,response-headers,schema,school-type-eng,separator,shielding-hub,short-name,site,site-address,site-plan-url,source,specification,start-date,statistical-geographies,statistical-geography,statistical-geography-county-eng,statistical-geography-local-government-district-nir,statistical-geography-london-borough-eng,statistical-geography-metropolitan-district-eng,statistical-geography-non-metropolitan-district-eng,statistical-geography-registration-district-eng,statistical-geography-registration-district-wls,statistical-geography-unitary-authority-eng,statistical-geography-unitary-authority-wls,status,strategic,street,string,territory,text,transport-authority,twitter,typology,uk,units,url,value,website,wikidata-item
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,22/12/2017,,,,,,,,,,,,,,1.47,,,,,,,,,,,,,,,,,,30,30,,,,,,,,,,local-authority-eng:SPE,,not owned by a public authority,,,,,,,,,,not permissioned,,,,,,,,,,,,,,,,,,,,,,,BL1,"Depot at Feltham Hill Road and Poplar Road, Ashford",https://www.spelthorne.gov.uk/media/1438/Allocations-DPD/pdf/allocations_dpd_-_final_17.12.09.pdf,,,01/09/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,22/12/2017,,,,,,,,,,,,,,0.47,,,,,,,,,,,,,,,,,,23,23,,,,,,,,,,local-authority-eng:SPE,,not owned by a public authority,,,,,,,,,,not permissioned,,,,,,,,,,,,,,,,,,,,,,,BL2,28-44 Feltham Road,https://www.spelthorne.gov.uk/media/1438/Allocations-DPD/pdf/allocations_dpd_-_final_17.12.09.pdf,,,01/09/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,22/12/2017,,,,,,,,,,,,,,1.3,,,,,,,,,,,,,,,,,,60,60,,,,,,,,,,local-authority-eng:SPE,,not owned by a public authority,,,,,,,,,,not permissioned,,,,,,,,,,,,,,,,,,,,,,,BL3,158-166 Feltham Road,https://www.spelthorne.gov.uk/media/1438/Allocations-DPD/pdf/allocations_dpd_-_final_17.12.09.pdf,,,01/09/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,22/12/2017,,,,,,,,,,,,,,0.58,,,,,,,,,,,,,,,,,,36,36,,,,,,,,,,local-authority-eng:SPE,,not owned by a public authority,,,,,,,,,,not permissioned,,,,,,,,,,,,,,,,,,,,,,,BL4,"Works adjoining Harrow Road, Ashford",https://www.spelthorne.gov.uk/media/1438/Allocations-DPD/pdf/allocations_dpd_-_final_17.12.09.pdf,,,01/09/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,22/12/2017,,,,,,,,,,,,,,1.37,,,,,,,,,,,,,,,,,,100,100,,,,,,,,,,local-authority-eng:SPE,,not owned by a public authority,,,,,,,,,,not permissioned,,,,,,,,,,,,,,,,,,,,,,,BL5,"Steel works and Builders Merchants, Gresham Road, Staines",https://www.spelthorne.gov.uk/media/1438/Allocations-DPD/pdf/allocations_dpd_-_final_17.12.09.pdf,,,01/09/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,22/12/2017,,,,,,,,,,,,,,0.26,,,,,,,,,,,,,,,,,,12,12,,,,,,,,,,local-authority-eng:SPE,,not owned by a public authority,,,,,,,,2017-02-13,http://my.spelthorne.gov.uk/planningpublisher.aspx?pageno=1&pagerecs=10&maxrecords=100&template=DCResults.tmplt&requestType=parseTemplate&history=a4a1e05346f24495b3fa09aac330e04c&usesearch=true&order=DATEAPRECV%3ADESCENDING&basepage=planningpublisher.aspx&q%3ALIKE=16%2F01900%2FFUL,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,BL6,"381-385 Staines Road West, Ashford",http://my.spelthorne.gov.uk/MapGetImage.aspx?RequestType=Map&MapSource=Spelthorne/publisher_planning&Easting=508307&Northing=170466&Zoom=175&mapid=-1&ServiceAction=GotoLocation&MapWidth=300&MapHeight=300&ZoomPin=1,,,09/11/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,22/12/2017,,,,,,,,,,,,,,0.57,,,,,,,,,,,,,,,,,,36,36,,,,Flood zone 2,,,,,,local-authority-eng:SPE,,not owned by a public authority,,,,,,,,2015-09-03,http://my.spelthorne.gov.uk/planningpublisher.aspx?requesttype=parsetemplate&template=DCApplication.tmplt&basepage=planningpublisher.aspx&Filter=^REFVAL^=%2714/01882/FUL%27,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,BL7,"Builders Merchants, Moor Lane, Staines",https://www.spelthorne.gov.uk/media/1438/Allocations-DPD/pdf/allocations_dpd_-_final_17.12.09.pdf,,,09/11/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,22/12/2017,,,,,,,,,,,,,,1.57,,,,,,,,,,,,,,,,,,37,37,,,,Flood zone 2,,,,,,local-authority-eng:SPE,,owned by a public authority,,,,,,,,2013-08-14,http://my.spelthorne.gov.uk/planningpublisher.aspx?requesttype=parsetemplate&template=DCApplication.tmplt&basepage=planningpublisher.aspx&Filter=^REFVAL^=%2713/00153/FUL%27&history=132f29d94dde40b9a6389c670d6dd848,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,BL8,"Riverside Works, Fordbridge Road, Sunbury",https://www.spelthorne.gov.uk/media/1438/Allocations-DPD/pdf/allocations_dpd_-_final_17.12.09.pdf,,,09/11/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,22/12/2017,,,,,,,,,,,,,,0.71,,,,,,,,,,,,,,,,,,205,205,,,,,,,,,,local-authority-eng:SPE,,owned by a public authority,,,,,,,,2016-03-15,http://my.spelthorne.gov.uk/planningpublisher.aspx?requesttype=parsetemplate&template=DCApplication.tmplt&basepage=planningpublisher.aspx&Filter=^REFVAL^=%2715/01718/FUL%27&history=ceaa42ce9f8845e3a660fb808ce3bcfa,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,BL9,"Bridge Street Car Park, Staines",https://www.spelthorne.gov.uk/media/1438/Allocations-DPD/pdf/allocations_dpd_-_final_17.12.09.pdf,,,09/11/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,22/12/2017,,,,,,,,,,,,,,0.86,,,,,,,,,,,,,,,,,,275,275,,,,Flood zone 2,,,,,,local-authority-eng:SPE,,not owned by a public authority,,,,,,,,,http://my.spelthorne.gov.uk/planningpublisher.aspx?requesttype=parsetemplate&template=DCApplication.tmplt&basepage=planningpublisher.aspx&Filter=^REFVAL^=%2717/01365/OUT%27&history=992ca7de2e1b4c18bb9d7d64576b8a64,pending decision,outline planning permission,,,,,,,,,,,,,,,,,,,,,,BL10,"Renshaw Trading Estate, Mill Mead, Staines",http://my.spelthorne.gov.uk/constraints.aspx,,,09/11/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
