address,address-text,addressbase-custodian,amount,attribution,billing-authority,cardinality,category,census-area,citizen-name,citizen-names,clinical-commissioning-group,collection,combined-authority,company,conservation-area,contact,contribution-funding-status,contribution-purpose,copyright,country,dataset,datatype,datetime,default-field,deliverable,description,developer-agreement,developer-agreement-contribution,developer-agreement-transaction,developer-agreement-type,development-corporation,development-metric,development-plan,development-plan-document,development-plan-status,development-plan-timetable,development-plan-type,development-policies,development-policy,development-policy-area,development-policy-categories,development-policy-category,document,document-url,documentation-url,elapsed,end-date,endpoint,endpoint-url,entry-date,esd-inventory,field,fields,further-education-college-region-uk,further-education-college-uk,geography,geographies,geometry,government-domain,government-organisation,government-service,hash,hazardous-substances,hectares,hostname,identifier,internal-drainage-board,item,jobcentre,jobcentre-district,jobcentre-group,json,key-field,legal-instrument,legislation,licence,local-authority-eng,local-authority-nir,local-authority-sct,local-authority-type,local-resilience-forum,maximum-net-dwellings,minimum-net-dwellings,name,name-cy,national-park-authority,notes,number,official-name,official-name-cy,opendatacommunities-area,opendatacommunities-organisation,organisation,organisations,ownership-status,parameter,parameters,parent-field,pattern,phase,pipeline,planning-application,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,plugin,point,principal-local-authority,prison-estate,provenance,public-authority,purpose,region,regional-park-authority,register,registration-district,registry,replacement-field,request-headers,resource,response-headers,schema,school-type-eng,separator,shielding-hub,short-name,site,site-address,site-plan-url,source,specification,start-date,statistical-geographies,statistical-geography,statistical-geography-county-eng,statistical-geography-local-government-district-nir,statistical-geography-london-borough-eng,statistical-geography-metropolitan-district-eng,statistical-geography-non-metropolitan-district-eng,statistical-geography-registration-district-eng,statistical-geography-registration-district-wls,statistical-geography-unitary-authority-eng,statistical-geography-unitary-authority-wls,status,strategic,street,string,territory,text,transport-authority,twitter,typology,uk,units,url,value,website,wikidata-item
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,18/12/2019,,,,,,,,,,,,,,1.16,,,,,,,,,,,,,,,,,,19,19,,,,"Part of Former Wootton Sewage Works. Part of the site is within Floodzone 2,3 and 3B. Allocated in emerging Local Plan (Part 2)",,,,,,,,not owned by a public authority,,,,,,,,,,not permissioned,,,,,,,,,,,,,,,,,,,,,,,BFR0171,"Quinton Road, Wootton",https://www.northampton.gov.uk/download/downloads/id/10720/bfr0171,,,20/12/2018,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,18/12/2019,,,,,,,,,,,,,,11.58,,,,,,,,,,,,,,,,,,500,500,,,,Site allocated in CAAP and Emerging Local Plan (Part 2) for residential development,,,,,,,,owned by a public authority,,,,,,,,,,not permissioned,,,,,,,,,,,,,,,,,,,,,,,BFR0181,Ransome Road/Nunn Mills Road,https://www.northampton.gov.uk/download/downloads/id/10716/bfr0181,,,13/12/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,18/12/2019,,,,,,,,,,,,,,3.23,,,,,,,,,,,,,,,,,,115,115,,,,Site was formerly Blackthorn Middle School and now vacant.  N/2018/0848 - full permission,,,,,,,,not owned by a public authority,,,,,,,,2019-09-30,,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,BFR0191,"Blackthorn Middle School, Blackthorn Road",https://www.northampton.gov.uk/download/downloads/id/10049/bfr0191,,,13/12/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,18/12/2019,,,,,,,,,,,,,,4.93,,,,,,,,,,,,,,,,,,132,132,,,,N/2006/1052 (WNDC app) Outline App for residential development withdrawn (23 Jan 2012).  N/2018/0904 Outline application with all matters reserved except access for up to 132no dwellings (approved 21/3/19).  N/2019/0923 RM for 132 dwellings withdrawn. N/2019/0591 Reserved matter application for 132 dwellings approved (24/10/2019),,,,,,,,owned by a public authority,,,,,,,,2019-10-24,,permissioned,reserved matters approval,,,,,,,,,,,,,,,,,,,,,,BFR0205,"Parklands Middle School, Devon Way",https://www.northampton.gov.uk/download/downloads/id/10046/bfr0205,,,13/12/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,18/12/2019,,,,,,,,,,,,,,2.12,,,,,,,,,,,,,,,,,,68,68,,,,Forms part of Policy 19 (Castle Station) in the Central Area Action Plan (adopted 2013) and emerging Local Plan (Part 2).,,,,,,,,owned by a public authority,,,,,,,,,,not permissioned,,,,,,,,,,,,,,,,,,,,,,,BFR0288,Railway Station Car Park,https://www.northampton.gov.uk/download/downloads/id/10048/bfr0288,,,13/12/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,18/12/2019,,,,,,,,,,,,,,1.03,,,,,,,,,,,,,,,,,,42,42,,,,"Allocated in CAAP and emerging Local Plan (Part 2)N/2016/1434 (temporary car park, Great Russell Street) proposed construction of 12 dwellings (approved). N/2016/0319 (temporary car park, Great Russell Street) erect 24 maisonettes (refused). N/2014/1279 (former Top of the Town Nightclub) Construction of three storey building to provide offices, 12 flats and basement parking.  N/2018/1162 The Cuckoo’s Nest change of use of Public House to 6 flats, approved 3/12/18.  N/2019/0426 (former Top of the Town Nightclub) Construction of four storey building (including basement) to provide 14no flats and basement parking - no decision 11/10/2019",,,,,,,,not owned by a public authority,,,,,,,,2018-12-03,,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,BFR0335,Chronicle & Echo North,https://www.northampton.gov.uk/download/downloads/id/10053/bfr0335,,,13/12/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,18/12/2019,,,,,,,,,,,,,,0.32,,,,,,,,,,,,,,,,,,19,19,,,,"Allocated in CAAP and emerging Local Plan (Part 2). N/2015/0333 Hybrid planning application comprising (a) Full Planning Application for the erection of 1810m2 new retail food store with associated access from Earl Street, landscaping and car parking; and (b) Outline Planning Application with all matters reserved except access (from Great Russell Street) of up to 19 residential dwellings.  2018 update Aldi foodstore completed, outline amended. Reserved matter Application N/2019/0357 for 14 dwellings in progress.",,,,,,,,not owned by a public authority,,,,,,,,2016-03-18,,permissioned,outline planning permission,,,,,,,,,,,,,,,,,,,,,,BFR0336,Chronicle & Echo South,https://www.northampton.gov.uk/download/downloads/id/10721/bfr0336,,,13/12/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,18/12/2019,,,,,,,,,,,,,,2.46,,,,,,,,,,,,,,,,,,68,68,,,,"Allocated in emerging Local Plan (Part 2). N/2015/1021 approval for part demolition of existing factory building and conversion of existing factory building into 45 apartments and the erection of dwellings.  N/2017/0401 0025 Barker Buildings, approved 27/9/18, 64 no compliant residential units, ranging in size from studio to two bedrooms.  N/2019/0563 Barker Buildings, part demolition and conversion of the existing factory building to 54no apartments and the erection of a new 3-storey building to provide 14no apartments, together with bin and cycle storage and parking (approved 25/9/19).",,,,,,,,not owned by a public authority,,,,,,,,2019-09-25,,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,BFR0338,Countess Road,https://www.northampton.gov.uk/download/downloads/id/10056/bfr0338,,,29/06/2016,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,18/12/2019,,,11/10/2019,,,,,,,,,,,,,,0.24,,,,,,,,,,,,,,,,,,10,10,,,,"Part of the site has been built on, the remaining site is operational. No evidence for this site to be available.",,,,,,,,not owned by a public authority,,,,,,,,,,not permissioned,,,,,,,,,,,,,,,,,,,,,,,BFR0355,Balmoral Road (rear),https://www.northampton.gov.uk/download/downloads/id/10715/bfr0355,,,13/12/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,18/12/2019,,,,,,,,,,,,,,0.05,,,,,,,,,,,,,,,,,,10,10,,,,"N/2015/0390 Approved for demolition of part single, two storey and three storey rear element of the building. Change of use of existing factory/storage to 10no. One bed self contained flats (2no. Mobility Units) together with 8no. On site parking bays (2no. Mobility bays), refuse bin area and cycle storage areas. Resubmission of planning application N/2010/0019.  N/2018/0834, conversion into 10 NO.1 bed flats, approved.  Superseded by N/2018/0834, approved 6/9/2018.  Under construction 1/4/2019.",,,,,,,,not owned by a public authority,,,,,,,,2019-09-06,,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,BFR0496,57 Artizan Road,https://www.northampton.gov.uk/download/downloads/id/10055/bfr0496,,,29/06/2016,,,,,,,,,,,,,,,,,,,,,,,,,,
