address,address-text,addressbase-custodian,amount,attribution,billing-authority,cardinality,category,census-area,citizen-name,citizen-names,clinical-commissioning-group,collection,combined-authority,company,conservation-area,contact,contribution-funding-status,contribution-purpose,copyright,country,dataset,datatype,datetime,default-field,deliverable,description,developer-agreement,developer-agreement-contribution,developer-agreement-transaction,developer-agreement-type,development-corporation,development-metric,development-plan,development-plan-document,development-plan-status,development-plan-timetable,development-plan-type,development-policies,development-policy,development-policy-area,development-policy-categories,development-policy-category,document,document-url,documentation-url,elapsed,end-date,endpoint,endpoint-url,entry-date,esd-inventory,field,fields,further-education-college-region-uk,further-education-college-uk,geography,geographies,geometry,government-domain,government-organisation,government-service,hash,hazardous-substances,hectares,hostname,identifier,internal-drainage-board,item,jobcentre,jobcentre-district,jobcentre-group,json,key-field,legal-instrument,legislation,licence,local-authority-eng,local-authority-nir,local-authority-sct,local-authority-type,local-resilience-forum,maximum-net-dwellings,minimum-net-dwellings,name,name-cy,national-park-authority,notes,number,official-name,official-name-cy,opendatacommunities-area,opendatacommunities-organisation,organisation,organisations,ownership-status,parameter,parameters,parent-field,pattern,phase,pipeline,planning-application,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,plugin,point,principal-local-authority,prison-estate,provenance,public-authority,purpose,region,regional-park-authority,register,registration-district,registry,replacement-field,request-headers,resource,response-headers,schema,school-type-eng,separator,shielding-hub,short-name,site,site-address,site-plan-url,source,specification,start-date,statistical-geographies,statistical-geography,statistical-geography-county-eng,statistical-geography-local-government-district-nir,statistical-geography-london-borough-eng,statistical-geography-metropolitan-district-eng,statistical-geography-non-metropolitan-district-eng,statistical-geography-registration-district-eng,statistical-geography-registration-district-wls,statistical-geography-unitary-authority-eng,statistical-geography-unitary-authority-wls,status,strategic,street,string,territory,text,transport-authority,twitter,typology,uk,units,url,value,website,wikidata-item
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2017-12-05,,,,,,,,,,,,,,3.32,,,,,,,,,,,,,,,,,,89,89,,,,,,,,,,local-authority-eng:EDO,,not owned by a public authority,,,,,,,,2015-03-24,http://planning.christchurchandeastdorset.gov.uk/plandisp.aspx?recno=46322,permissioned,reserved matters approval,,,,,,,,,,,,,,,,,,,,,,BR3/11/0558PP,"""Alderholt Surplus Stores, Daggons Road""",https://maps.christchurchandeastdorset.gov.uk/map/Aurora.svc/run?script=%5cAurora%5cBrownfield+Register.AuroraScript%24&nocache=1302903983&resize=always,,,2017-12-05,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2017-12-05,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,10,10,,,,,,,,,,local-authority-eng:EDO,,not owned by a public authority,,,,,,,,2015-07-13,http://planning.christchurchandeastdorset.gov.uk/plandisp.aspx?recno=87909,permissioned,outline planning permission,,,,,,,,,,,,,,,,,,,,,,BR3/14/1233PP,"""Marks Yard, Victoria Road, Wimborne""",https://maps.christchurchandeastdorset.gov.uk/map/Aurora.svc/run?script=%5cAurora%5cBrownfield+Register.AuroraScript%24&nocache=1302903983&resize=always,,,2017-12-05,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2017-12-05,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,27,27,,,,,,,,,,local-authority-eng:EDO,,not owned by a public authority,,,,,,,,2016-12-22,http://planning.christchurchandeastdorset.gov.uk/plandisp.aspx?recno=88640,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,BR3/15/1046PP,"""Walford Bridge Garage, Wimborne Road """,https://maps.christchurchandeastdorset.gov.uk/map/Aurora.svc/run?script=%5cAurora%5cBrownfield+Register.AuroraScript%24&nocache=1302903983&resize=always,,,2017-12-05,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2017-12-05,,,,,,,,,,,,,,0.09,,,,,,,,,,,,,,,,,,6,6,,,,,,,,,,local-authority-eng:EDO,,not owned by a public authority,,,,,,,,2013-01-10,http://planning.christchurchandeastdorset.gov.uk/plandisp.aspx?recno=96503,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,BR3/12/0900PP,"""Stapehill Church Site Wimborne Road West Stapehill Wimborne""",https://maps.christchurchandeastdorset.gov.uk/map/Aurora.svc/run?script=%5cAurora%5cBrownfield+Register.AuroraScript%24&nocache=1302903983&resize=always,,,2017-12-05,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2017-12-05,,,,,,,,,,,,,,0.19,,,,,,,,,,,,,,,,,,24,24,,,,,,,,,,local-authority-eng:EDO,,mixed ownership,,,,,,,,2014-07-09,http://planning.christchurchandeastdorset.gov.uk/plandisp.aspx?recno=96849,permissioned,other,,,,,,,,,,,,,,,,,,,,,,BR3/14/0488PP,"""Peveril House 382 - 388 Ringwood Road""",https://maps.christchurchandeastdorset.gov.uk/map/Aurora.svc/run?script=%5cAurora%5cBrownfield+Register.AuroraScript%24&nocache=1302903983&resize=always,,,2017-12-05,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2018-12-20,,,,,,,,,,,,,,13.8,,,,,,,,,,,,,,,,,,102,102,,,,,,,,,,local-authority-eng:EDO,,owned by a public authority,,,,,,,,2015-12-23,http://planning.christchurchandeastdorset.gov.uk/plandisp.aspx?recno=90965,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,BR3/14/0871PP,"""St Leonards Hospital""",https://maps.christchurchandeastdorset.gov.uk/map/Aurora.svc/run?script=%5cAurora%5cBrownfield+Register.AuroraScript%24&nocache=1302903983&resize=always,,,2017-12-05,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-12-05,,,,,,,,,,,,,,0.83,,,,,,,,,,,,,,,,,,35,35,,,,,,,,,,local-authority-eng:EDO,,not owned by a public authority,,,,,,,,,,not permissioned,,,,,,,,,,,,,,,,,,,,,,,BR3/03/0396,"""26 - 32 Canford Bottom, Colehill""",https://maps.christchurchandeastdorset.gov.uk/map/Aurora.svc/run?script=%5cAurora%5cBrownfield+Register.AuroraScript%24&nocache=1302903983&resize=always,,,2017-12-05,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2017-12-05,,,,,,,,,,,,,,0.27,,,,,,,,,,,,,,,,,,12,12,,,,"""Site submitted by landowner as part of Local Plan Review 2017""",,,,,,local-authority-eng:EDO,,not owned by a public authority,,,,,,,,,,not permissioned,,,,,,,,,,,,,,,,,,,,,,,BR3/04/0009,"""Dorset Soldier PH, Wareham Road, Corfe Mullen""",https://maps.christchurchandeastdorset.gov.uk/map/Aurora.svc/run?script=%5cAurora%5cBrownfield+Register.AuroraScript%24&nocache=1302903983&resize=always,,,2017-12-05,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-12-05,,,,,,,,,,,,,,0.3,,,,,,,,,,,,,,,,,,20,20,,,,"""Garage site has potential for re-development, subject to the viability of the business.  However, conversion to flats of the adjacent property suggests some likelihood that it will happen.""",,,,,,local-authority-eng:EDO,,not owned by a public authority,,,,,,,,,,not permissioned,,,,,,,,,,,,,,,,,,,,,,,BR3/07/0476,"""554 Wimborne Road East, Ferndown""",https://maps.christchurchandeastdorset.gov.uk/map/Aurora.svc/run?script=%5cAurora%5cBrownfield+Register.AuroraScript%24&nocache=1302903983&resize=always,,,2017-12-05,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-12-05,,,,,,,,,,,,,,2.3,,,,,,,,,,,,,,,,,,25,25,,,,"""This site is occupied by the Blackhill Industrial Estate and the adjacent builder's supplies depot. It is unlikely that the industrial estate will come forward for redevelopment in the near future. There is a greater likelihood is the builders merchants""",,,,,,local-authority-eng:EDO,,not owned by a public authority,,,,,,,,,,not permissioned,,,,,,,,,,,,,,,,,,,,,,,BR3/22/0670,"""Verwood Industrial Estate, Black Hill, Verwood""",https://maps.christchurchandeastdorset.gov.uk/map/Aurora.svc/run?script=%5cAurora%5cBrownfield+Register.AuroraScript%24&nocache=1302903983&resize=always,,,2017-12-05,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-12-05,,,,,,,,,,,,,,1.81,,,,,,,,,,,,,,,,,,50,50,,,,"""Landowner has also expressed an interest in releasing the land for housing or a foodstore. There is a current live application for additional parking so consider only 50% of the site available for housing currently so approximately 50 dwellings.""",,,,,,local-authority-eng:EDO,,not owned by a public authority,,,,,,,,,,not permissioned,,,,,,,,,,,,,,,,,,,,,,,BR3/25/0416,"""Northern Portion Flight Refuelling Site, Brook Road, Wimborne""",https://maps.christchurchandeastdorset.gov.uk/map/Aurora.svc/run?script=%5cAurora%5cBrownfield+Register.AuroraScript%24&nocache=1302903983&resize=always,,,2017-12-05,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-12-05,,,,,,,,,,,,,,1.95,,,,,,,,,,,,,,,,,,100,100,,,,,,,,,,local-authority-eng:EDO,,not owned by a public authority,,,,,,,,,,not permissioned,,,,,,,,,,,,,,,,,,,,,,,BR3/25/0423,"""Wimborne Market, Station Terrace, Wimborne""",https://maps.christchurchandeastdorset.gov.uk/map/Aurora.svc/run?script=%5cAurora%5cBrownfield+Register.AuroraScript%24&nocache=1302903983&resize=always,,,2017-12-05,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-12-05,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,20,20,,,,,,,,,,local-authority-eng:EDO,,not owned by a public authority,,,,,,,,,,not permissioned,,,,,,,,,,,,,,,,,,,,,,,BR3/25/0438,"""British Legion Club, West Borough, Wimborne""",https://maps.christchurchandeastdorset.gov.uk/map/Aurora.svc/run?script=%5cAurora%5cBrownfield+Register.AuroraScript%24&nocache=1302903983&resize=always,,,2017-12-05,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2018-12-20,,,,,,,,,,,,,,0.06,,,,,,,,,,,,,,,,,,6,6,,,,,,,,,,local-authority-eng:EDO,,not owned by a public authority,,,,,,,,2017-09-06,http://planning.christchurchandeastdorset.gov.uk/plandisp.aspx?recno=107935,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,BR3/25/0477,"""46-54 Leigh Road, Wimborne""",https://maps.christchurchandeastdorset.gov.uk/map/Aurora.svc/run?script=%5cAurora%5cBrownfield+Register.AuroraScript%24&nocache=1302903983&resize=always,,,2017-12-05,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2018-12-20,,,,,,,,,,,,,,1.46,,,,,,,,,,,,,,,,,,34,34,,,,,,,,,,local-authority-eng:EDO,,owned by a public authority,,,,,,,,,,not permissioned,,,,,,,,,,,,,,,,,,,,,,,BR3/03/0095,"""East Dorset Council Offices, Furzehill""",https://maps.christchurchandeastdorset.gov.uk/map/Aurora.svc/run?script=%5cAurora%5cBrownfield+Register.AuroraScript%24&nocache=1302903983&resize=always,,,2017-12-05,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-12-05,,,,,,,,,,,,,,0.07,,,,,,,,,,,,,,,,,,10,10,,,,,,,,,,local-authority-eng:EDO,,not owned by a public authority,,,,,,,,,,not permissioned,,,,,,,,,,,,,,,,,,,,,,,BR3/03/0464,"""Post Office and Co-op, Smugglers Lane, Colehill""",https://maps.christchurchandeastdorset.gov.uk/map/Aurora.svc/run?script=%5cAurora%5cBrownfield+Register.AuroraScript%24&nocache=1302903983&resize=always,,,2017-12-05,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-12-20,,,,,,,,,,,,,,0.35,,,,,,,,,,,,,,,,,,4,4,,,,,,,,,,local-authority-eng:EDO,,not owned by a public authority,,,,,,,,,,not permissioned,,,,,,,,,,,,,,,,,,,,,,,BR3/07/0117,"""The Post Office and 124 Ringwood Road, Longham""",https://maps.christchurchandeastdorset.gov.uk/map/Aurora.svc/run?script=%5cAurora%5cBrownfield+Register.AuroraScript%24&nocache=1302903983&resize=always,,,2017-12-05,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-12-05,,,,,,,,,,,,,,1.59,,,,,,,,,,,,,,,,,,80,80,,,,"""Two dwellings removed from original SHLAA site""",,,,,,local-authority-eng:EDO,,not owned by a public authority,,,,,,,,,,not permissioned,,,,,,,,,,,,,,,,,,,,,,,BR3/07/0401,"""92 - 120A Wimborne Road West, Stapehill""",https://maps.christchurchandeastdorset.gov.uk/map/Aurora.svc/run?script=%5cAurora%5cBrownfield+Register.AuroraScript%24&nocache=1302903983&resize=always,,,2017-12-05,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-12-05,,,,,,,,,,,,,,1.94,,,,,,,,,,,,,,,,,,90,90,,,,,,,,,,local-authority-eng:EDO,,not owned by a public authority,,,,,,,,,,not permissioned,,,,,,,,,,,,,,,,,,,,,,,BR3/16/0449,"""Stone Lane Industrial Estate, Stone Lane, Pamphill""",https://maps.christchurchandeastdorset.gov.uk/map/Aurora.svc/run?script=%5cAurora%5cBrownfield+Register.AuroraScript%24&nocache=1302903983&resize=always,,,2017-12-05,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-12-05,,,,,,,,,,,,,,0.22,,,,,,,,,,,,,,,,,,6,6,,,,,,,,,,local-authority-eng:EDO,,not owned by a public authority,,,,,,,,,,not permissioned,,,,,,,,,,,,,,,,,,,,,,,BR3/21/0007,"""Red Lion, Church Street, Sturminster Marshall""",https://maps.christchurchandeastdorset.gov.uk/map/Aurora.svc/run?script=%5cAurora%5cBrownfield+Register.AuroraScript%24&nocache=1302903983&resize=always,,,2017-12-05,,,,,,,,,,,,,,,,,,,,,,,,,,
