address,address-text,addressbase-custodian,amount,attribution,billing-authority,cardinality,category,census-area,citizen-name,citizen-names,clinical-commissioning-group,collection,combined-authority,company,conservation-area,contact,contribution-funding-status,contribution-purpose,copyright,country,dataset,datatype,datetime,default-field,deliverable,description,developer-agreement,developer-agreement-contribution,developer-agreement-transaction,developer-agreement-type,development-corporation,development-metric,development-plan,development-plan-document,development-plan-status,development-plan-timetable,development-plan-type,development-policies,development-policy,development-policy-area,development-policy-categories,development-policy-category,document,document-url,documentation-url,elapsed,end-date,endpoint,endpoint-url,entry-date,esd-inventory,field,fields,further-education-college-region-uk,further-education-college-uk,geography,geographies,geometry,government-domain,government-organisation,government-service,hash,hazardous-substances,hectares,hostname,identifier,internal-drainage-board,item,jobcentre,jobcentre-district,jobcentre-group,json,key-field,legal-instrument,legislation,licence,local-authority-eng,local-authority-nir,local-authority-sct,local-authority-type,local-resilience-forum,maximum-net-dwellings,minimum-net-dwellings,name,name-cy,national-park-authority,notes,number,official-name,official-name-cy,opendatacommunities-area,opendatacommunities-organisation,organisation,organisations,ownership-status,parameter,parameters,parent-field,pattern,phase,pipeline,planning-application,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,plugin,point,principal-local-authority,prison-estate,provenance,public-authority,purpose,region,regional-park-authority,register,registration-district,registry,replacement-field,request-headers,resource,response-headers,schema,school-type-eng,separator,shielding-hub,short-name,site,site-address,site-plan-url,source,specification,start-date,statistical-geographies,statistical-geography,statistical-geography-county-eng,statistical-geography-local-government-district-nir,statistical-geography-london-borough-eng,statistical-geography-metropolitan-district-eng,statistical-geography-non-metropolitan-district-eng,statistical-geography-registration-district-eng,statistical-geography-registration-district-wls,statistical-geography-unitary-authority-eng,statistical-geography-unitary-authority-wls,status,strategic,street,string,territory,text,transport-authority,twitter,typology,uk,units,url,value,website,wikidata-item
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2019-10-30,,,,,,,,,,,,,,0.6,,,,,,,,,,,,,,,,,,120,75,,,,"The Council, as landowner, is actively supporting the redevelopment of this former Civic Office site.  Demolition of the building has been completed.",,,,,,local-authority-eng:ADU,,owned by a public authority,,,,,,,,,https://www.adur-worthing.gov.uk/planning-policy/adur/adur-background-studies-and-info/housing/#shlaa,not permissioned,,,,,,,,,,,,,,,,,,,,,,,ADCBR8,"Adur Civic Centre, Ham Road, Shoreham-by-Sea","https://www.adur-worthing.gov.uk/media/media,146445,en.pdf",,,2017-10-16,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2019-10-30,,,,,,,,,,,,,,0.3,,,,,,,,,,,,,,,,,,33,33,,,,,,,,,,local-authority-eng:ADU,,mixed ownership,,,,,,,,,https://planning.adur-worthing.gov.uk/online-applications/,pending decision,full planning permission,,,,,,,,,,,,,,,,,,,,,,ADCBR9,"Land at 7-27 Albion Street, Southwick","https://www.adur-worthing.gov.uk/media/media,146446,en.pdf",,,2017-10-16,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2019-10-30,,,,,,,,,,,,,,0.09,,,,,,,,,,,,,,,,,,13,13,,,,A planning application has been received but not yet registered as additional information is required.,,,,,,local-authority-eng:ADU,,not owned by a public authority,,,,,,,,,https://www.adur-worthing.gov.uk/planning-policy/adur/adur-background-studies-and-info/housing/#shlaa,not permissioned,,,,,,,,,,,,,,,,,,,,,,,ADCBR10,"Laundry, Alma Street, Lancing","https://www.adur-worthing.gov.uk/media/media,146447,en.pdf",,,2017-10-16,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2019-10-30,,,,,,,,,,,,,,0.57,,,,,,,,,,,,,,,,,,27,27,,,,The site is in multiple public ownership.  Significant progress has been made to deliver a mixed use scheme to include approximately 27 dwellings.,,,,,,local-authority-eng:ADU,,owned by a public authority,,,,,,,,,https://www.adur-worthing.gov.uk/planning-policy/adur/adur-background-studies-and-info/housing/#shlaa,not permissioned,,,,,,,,,,,,,,,,,,,,,,,ADCBR11,"Community Buildings, Pond Road, Shoreham-by-Sea","https://www.adur-worthing.gov.uk/media/media,146448,en.pdf",,,2017-10-16,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2019-10-30,,,,,,,,,,,,,,0.7,,,,,,,,,,,,,,,,,,36,36,,,,The site is in public ownership and has been declared surplus to requirements and is vacant.,,,,,,local-authority-eng:ADU,,owned by a public authority,,,,,,,,,https://www.adur-worthing.gov.uk/planning-policy/adur/adur-background-studies-and-info/housing/#shlaa,not permissioned,,,,,,,,,,,,,,,,,,,,,,,ADCBR12,"Land at Eastbrook Primary School, Manor Hall Road, Southwick","https://www.adur-worthing.gov.uk/media/media,146449,en.pdf",,,2017-10-16,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2019-10-30,,,,,,,,,,,,,,0.47,,,,,,,,,,,,,,,,,,90,45,,,,This site lies within the Shoreham Harbour Regeneration Area identified as a broad location for change. The regeneration of Shoreham Harbour has been a long term aspiration and and the redevelopment of the Western Harbour Arm is recognised as a priority for the Shoreham Harbour Partnership.  The principle of redeveloping this site for a residential use is consistent with Joint Area Action Plan policies.,,,,,,local-authority-eng:ADU,,not owned by a public authority,,,,,,,,,https://www.adur-worthing.gov.uk/planning-policy/adur/adur-background-studies-and-info/housing/#shlaa,not permissioned,,,,,,,,,,,,,,,,,,,,,,,ADCBR13,"5 Brighton Road, Shoreham-by-Sea","https://www.adur-worthing.gov.uk/media/media,146450,en.pdf",,,2017-10-16,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2019-10-30,,,,,,,,,,,,,,1.5,,,,,,,,,,,,,,,,,,140,140,,,,This site lies within the Shoreham Harbour Regeneration Area identified as a broad location for change. The regeneration of Shoreham Harbour has been a long term aspiration and and the redevelopment of the Western Harbour Arm is recognised as a priority for the Shoreham Harbour Partnership.  The principle of redeveloping this site for a residential use is consistent with Joint Area Action Plan policies.,,,,,,local-authority-eng:ADU,,not owned by a public authority,,,,,,,,,https://www.adur-worthing.gov.uk/planning-policy/adur/adur-background-studies-and-info/housing/#shlaa,not permissioned,,,,,,,,,,,,,,,,,,,,,,,ADCBR15,"Kingston Wharf, Brighton Road, Shoreham-by-Sea","https://www.adur-worthing.gov.uk/media/media,146452,en.pdf",,,2017-10-16,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2019-10-30,,,,,,,,,,,,,,0.05,,,,,,,,,,,,,,,,,,6,6,,,,,,,,,,local-authority-eng:ADU,,not owned by a public authority,,,,,,,,2017-11-08,https://planning.adur-worthing.gov.uk/online-applications/,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,ADCBR17,"The Old Town Hall, 142 Albion Street, Southwick","https://www.adur-worthing.gov.uk/media/media,146454,en.pdf",,,2017-10-16,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2019-10-30,,,,,,,,,,,,,,0.05,,,,,,,,,,,,,,,,,,7,7,,,,,,,,,,local-authority-eng:ADU,,not owned by a public authority,,,,,,,,2018-08-23,https://planning.adur-worthing.gov.uk/online-applications/,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,ADCBR19,"Regal House, 45/49 Penhill Road, Lancing","https://www.adur-worthing.gov.uk/media/media,151924,en.pdf",,,2018-10-30,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2019-10-30,,,,,,,,,,,,,,0.112,,,,,,,,,,,,,,,,,,24,24,,,,,,,,,,local-authority-eng:ADU,,owned by a public authority,,,,,,,,,https://www.adur-worthing.gov.uk/planning-policy/adur/adur-background-studies-and-info/housing/#shlaa,not permissioned,,,,,,,,,,,,,,,,,,,,,,,ADCBR20,"Lancing Police Station, 101/111 North Road, Lancing","https://www.adur-worthing.gov.uk/media/media,151925,en.pdf",,,2018-10-30,,,,,,,,,,,,,,,,,,,,,,,,,,
