address,address-text,addressbase-custodian,amount,attribution,billing-authority,cardinality,category,census-area,citizen-name,citizen-names,clinical-commissioning-group,collection,combined-authority,company,conservation-area,contact,contribution-funding-status,contribution-purpose,copyright,country,dataset,datatype,datetime,default-field,deliverable,description,developer-agreement,developer-agreement-contribution,developer-agreement-transaction,developer-agreement-type,development-corporation,development-metric,development-plan,development-plan-document,development-plan-status,development-plan-timetable,development-plan-type,development-policies,development-policy,development-policy-area,development-policy-categories,development-policy-category,document,document-url,documentation-url,elapsed,end-date,endpoint,endpoint-url,entry-date,esd-inventory,field,fields,further-education-college-region-uk,further-education-college-uk,geography,geographies,geometry,government-domain,government-organisation,government-service,hash,hazardous-substances,hectares,hostname,identifier,internal-drainage-board,item,jobcentre,jobcentre-district,jobcentre-group,json,key-field,legal-instrument,legislation,licence,local-authority-eng,local-authority-nir,local-authority-sct,local-authority-type,local-resilience-forum,maximum-net-dwellings,minimum-net-dwellings,name,name-cy,national-park-authority,notes,number,official-name,official-name-cy,opendatacommunities-area,opendatacommunities-organisation,organisation,organisations,ownership-status,parameter,parameters,parent-field,pattern,phase,pipeline,planning-application,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,plugin,point,principal-local-authority,prison-estate,provenance,public-authority,purpose,region,regional-park-authority,register,registration-district,registry,replacement-field,request-headers,resource,response-headers,schema,school-type-eng,separator,shielding-hub,short-name,site,site-address,site-plan-url,source,specification,start-date,statistical-geographies,statistical-geography,statistical-geography-county-eng,statistical-geography-local-government-district-nir,statistical-geography-london-borough-eng,statistical-geography-metropolitan-district-eng,statistical-geography-non-metropolitan-district-eng,statistical-geography-registration-district-eng,statistical-geography-registration-district-wls,statistical-geography-unitary-authority-eng,statistical-geography-unitary-authority-wls,status,strategic,street,string,territory,text,transport-authority,twitter,typology,uk,units,url,value,website,wikidata-item
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,09/11/2017,,,,,,,,,,,,,,1.13,,,,,,,,,,,,,,,,,,100,100,,,,"This site is an allocation in the Local Plan for housing development, SHLAA322  formerly part of an industrial estate",,,,,,local-authority-eng:EDE,,not owned by a public authority,,,,,,,,2016-08-13,https://planning.eastdevon.gov.uk/online-applications/applicationDetails.do?activeTab=details&keyVal=N1QRDEGHFMC00,permissioned,outline planning permission,,,,,,,,,,,,,,,,,,,,,,BL1,"Land at Ottery Moor Lane, Honiton",http://eastdevon.gov.uk/planning/planning-policy/housing-issues/brownfield-land/brownfield-site/?long=-3.28035&lat=50.789126,,,16/09/2016,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,09/11/2017,,,,,,,,,,,,,,3.59,,,,,,,,,,,,,,,,,,50,50,,,,"This site is an allocation in the Local Plan for housing development, SHLAA 321 formerly part of an industrial estate",,,,,,local-authority-eng:EDE,,not owned by a public authority,,,,,,,,2016-08-13,https://planning.eastdevon.gov.uk/online-applications/applicationDetails.do?activeTab=details&keyVal=N1QRDEGHFMC00,permissioned,outline planning permission,,,,,,,,,,,,,,,,,,,,,,BL2,"Land at Ottery Moor Lane, Honiton",http://eastdevon.gov.uk/planning/planning-policy/housing-issues/brownfield-land/brownfield-site/?long=-3.283934&lat=50.749288,,,16/09/2016,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,09/11/2017,,,,,,,,,,,,,,1.27,,,,,,,,,,,,,,,,,,50,50,,,,Site was formerly in employment use. Site has a planning application which at March 2016 had a resolution to grant permision and was awaiting a 106 agreement. Allocated in local plan SHLAA317.,,,,,,local-authority-eng:EDE,,not owned by a public authority,,,,,,,,2013-12-11,https://planning.eastdevon.gov.uk/online-applications/applicationDetails.do?activeTab=details&keyVal=MNWXK8GH0AH00,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,BL3,"Land at Pankhurst Close Trading Estate, Pankhurst Close, Exmouth",http://eastdevon.gov.uk/planning/planning-policy/housing-issues/brownfield-land/brownfield-site/?long=-3.289625&lat=50.741453,,,16/09/2016,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,09/11/2017,,,,,,,,,,,,,,1.97,,,,,,,,,,,,,,,,,,45,45,,,,Allocated in local plan SHLAA139.Outline permission and Reserved matters approved.Building work started and development substantially complete.,,,,,,local-authority-eng:EDE,,not owned by a public authority,,,,,,,,2016-03-01,https://planning.eastdevon.gov.uk/online-applications/applicationDetails.do?activeTab=details&keyVal=O0XYK2GH0C000,permissioned,reserved matters approval,,,,,,,,,,,,,,,,,,,,,,BL4,"Land at Gerway Nurseries, Ottery St Mary",http://eastdevon.gov.uk/planning/planning-policy/housing-issues/brownfield-land/brownfield-site/?long=-3.059885&lat=50.705171,,,09/11/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,13/11/2017,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,150,150,,,,"This site is an allocation in the  Local Plan for mixed use redevelopment , W344.",,,,,,local-authority-eng:EDE,,not owned by a public authority,,,,,,,,,https://planning.eastdevon.gov.uk/online-applications/applicationDetails.do?activeTab=details&keyVal=OEZTU3GHL3A00,pending decision,,,,,,,,,,,,,,,,,,,,,,,BL5,"Land and buildings at Winslade Park, Clyst St Mary",http://eastdevon.gov.uk/planning/planning-policy/housing-issues/brownfield-land/brownfield-site/?long=-3.235533&lat=50.699745,,,16/09/2016,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,09/11/2017,,,,,,,,,,,,,,0.37,,,,,,,,,,,,,,,,,,12,12,,,,,,,,,,local-authority-eng:EDE,,not owned by a public authority,,,,,,,,2014-02-18,https://planning.eastdevon.gov.uk/online-applications/applicationDetails.do?activeTab=details&keyVal=MX872KGH0AH00,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,BL6,"Land and buildings at 34 Cranford Avenue, Exmouth",http://eastdevon.gov.uk/planning/planning-policy/housing-issues/brownfield-land/brownfield-site/?long=-3.227314&lat=50.704094,,,16/05/2016,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09/11/2017,,,,,,,,,,,,,,0.56,,,,,,,,,,,,,,,,,,32,32,,,,Application refused but allowed by appeal in 2014,,,,,,local-authority-eng:EDE,,not owned by a public authority,,,,,,,,2014-04-07,https://planning.eastdevon.gov.uk/online-applications/applicationDetails.do?activeTab=details&keyVal=LKYVFQGH3A000,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,BL7,"Land North Of Acland Park,  Feniton",http://eastdevon.gov.uk/planning/planning-policy/housing-issues/brownfield-land/brownfield-site/?long=-3.243905&lat=50.676812,,,16/05/2016,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,13/11/2017,,,,,,,,,,,,,,1.73,,,,,,,,,,,,,,,,,,92,92,,,,Part of a Floodzone 2. Townhouses under construction and building work started on conversioin of the old Switchgear factory.,,,,,,local-authority-eng:EDE,,not owned by a public authority,,,,,,,,2014-08-19,https://planning.eastdevon.gov.uk/online-applications/applicationDetails.do?activeTab=details&keyVal=MFA5GLGH09100|https://planning.eastdevon.gov.uk/online-applications/applicationDetails.do?activeTab=details&keyVal=MFA5IFGH09100|https://planning.eastdevon.gov.uk/online-applications/applicationDetails.do?activeTab=details&keyVal=O0WK5KGHHP100,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,BL8,"Land and Buildings at Former Cuttler Hammer Factory and Tumbling Weir Hotel Car Park, Ottery St Mary",http://eastdevon.gov.uk/planning/planning-policy/housing-issues/brownfield-land/brownfield-site/?long=-3.069266&lat=50.703362,,,17/05/2016,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,09/11/2017,,,,,,,,,,,,,,2.12,,,,,,,,,,,,,,,,,,27,27,,,,,,,,,,local-authority-eng:EDE,,not owned by a public authority,,,,,,,,2015-09-29,https://planning.eastdevon.gov.uk/online-applications/applicationDetails.do?activeTab=details&keyVal=MJ53Y2GH09100,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,BL9,"Land and buildings at Salston Manor Hotel, Ottery St Mary",http://eastdevon.gov.uk/planning/planning-policy/housing-issues/brownfield-land/brownfield-site/?long=-3.068003&lat=50.70324,,,17/05/2016,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09/11/2017,,,,,,,,,,,,,,1.21,,,,,,,,,,,,,,,,,,90,90,,,,Part of a Floodzone 2.,,,,,,local-authority-eng:EDE,,not owned by a public authority,,,,,,,,2009-05-13,https://planning.eastdevon.gov.uk/online-applications/applicationDetails.do?activeTab=details&keyVal=NO8N1PGH02300,permissioned,outline planning permission,,,,,,,,,,,,,,,,,,,,,,BL10,"Land at Seaton Quay (Former Racal Site), Riverside Way Seaton Devon",http://eastdevon.gov.uk/planning/planning-policy/housing-issues/brownfield-land/brownfield-site/?long=-3.059256&lat=50.704205,,,16/09/2016,,,,,,,,,,,,,,,,,,,,,,,,,,
