address,address-text,addressbase-custodian,amount,attribution,billing-authority,cardinality,category,census-area,citizen-name,citizen-names,clinical-commissioning-group,collection,combined-authority,company,conservation-area,contact,contribution-funding-status,contribution-purpose,copyright,country,dataset,datatype,datetime,default-field,deliverable,description,developer-agreement,developer-agreement-contribution,developer-agreement-transaction,developer-agreement-type,development-corporation,development-metric,development-plan,development-plan-document,development-plan-status,development-plan-timetable,development-plan-type,development-policies,development-policy,development-policy-area,development-policy-categories,development-policy-category,document,document-url,documentation-url,elapsed,end-date,endpoint,endpoint-url,entry-date,esd-inventory,field,fields,further-education-college-region-uk,further-education-college-uk,geography,geographies,geometry,government-domain,government-organisation,government-service,hash,hazardous-substances,hectares,hostname,identifier,internal-drainage-board,item,jobcentre,jobcentre-district,jobcentre-group,json,key-field,legal-instrument,legislation,licence,local-authority-eng,local-authority-nir,local-authority-sct,local-authority-type,local-resilience-forum,maximum-net-dwellings,minimum-net-dwellings,name,name-cy,national-park-authority,notes,number,official-name,official-name-cy,opendatacommunities-area,opendatacommunities-organisation,organisation,organisations,ownership-status,parameter,parameters,parent-field,pattern,phase,pipeline,planning-application,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,plugin,point,principal-local-authority,prison-estate,provenance,public-authority,purpose,region,regional-park-authority,register,registration-district,registry,replacement-field,request-headers,resource,response-headers,schema,school-type-eng,separator,shielding-hub,short-name,site,site-address,site-plan-url,source,specification,start-date,statistical-geographies,statistical-geography,statistical-geography-county-eng,statistical-geography-local-government-district-nir,statistical-geography-london-borough-eng,statistical-geography-metropolitan-district-eng,statistical-geography-non-metropolitan-district-eng,statistical-geography-registration-district-eng,statistical-geography-registration-district-wls,statistical-geography-unitary-authority-eng,statistical-geography-unitary-authority-wls,status,strategic,street,string,territory,text,transport-authority,twitter,typology,uk,units,url,value,website,wikidata-item
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-12-16,,,,,,,,,,,,,,31.92,,,,,,,,,,,,,,,,,,3382,1000,,,,,,,,,,local-authority-eng:DAR,,not owned by a public authority,,,,,,,,2003-11-01,,permissioned,outline planning permission,,,,,,,,,,,,,,,,,,,,,,1,"Ebbsfleet Central including car parks and land east
of International Way",https://www.dartford.gov.uk/__data/assets/pdf_file/0006/885849/001-Ebbsfleet-Central-BLR2019.pdf,,,2017-12-19,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2019-12-16,,,,,,,,,,,,,,0.05,,,,,,,,,,,,,,,,,,11,11,,,,,,,,,,local-authority-eng:DAR,,not owned by a public authority,,,,,,,,2015-05-26,https://publicaccess.dartford.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=N5BF90BQ9N000,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,4,"Rear of Two Brewers, 33 Lowfield Street, Dartford DA1 1EW","https://www.dartford.gov.uk/__data/assets/pdf_file/0008/885851/004-Two-Brewers,-Lowfield-Street-BLR2019.pdf",,,2017-12-19,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2019-12-16,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,6,6,,,,,,,,,,local-authority-eng:DAR,,not owned by a public authority,,,,,,,,2018-11-09,https://publicaccess.dartford.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=PDGD5VBQ00L00,permissioned,reserved matters approval,,,,,,,,,,,,,,,,,,,,,,5,"St Marys Church Hall, Church Hill, Stone, DA9 9BP",https://www.dartford.gov.uk/__data/assets/pdf_file/0012/885855/005-St-Marys-Church-Hall-BLR2019.pdf,,,2017-12-19,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2019-12-16,,,,,,,,,,,,,,0.14,,,,,,,,,,,,,,,,,,5,5,,,,,,,,,,local-authority-eng:DAR,,not owned by a public authority,,,,,,,,2016-12-16,https://publicaccess.dartford.gov.uk/online-applications/applicationDetails.do?keyVal=O7DEOJBQGO900&activeTab=summary,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,8,"Land Adjacent To The Rear Of 1-12 Cressener Place, Burnham Road, Dartford",https://www.dartford.gov.uk/__data/assets/pdf_file/0007/885859/008-Land-Adjacent-To-The-Rear-Of-1-12-Cressener-Place-BLR2019.pdf,,,2017-12-19,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-12-16,,,,,,,,,,,,,,0.48,,,,,,,,,,,,,,,,,,30,19,,,,,,,,,,local-authority-eng:DAR,,not owned by a public authority,,,,,,,,,,not permissioned,,,,,,,,,,,,,,,,,,,,,,,10,"Steam Crane Wharf, Lower Hythe Street, Dartford","https://www.dartford.gov.uk/__data/assets/pdf_file/0008/885860/010-Steam-Crane-Wharf,-Lower-Hythe-Street-BLR2019.pdf",,,2017-12-19,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2019-12-16,,,,,,,,,,,,,,2.55,,,,,,,,,,,,,,,,,,548,548,,,,,,,,,,local-authority-eng:DAR,,not owned by a public authority,,,,,,,,2017-09-07,https://publicaccess.dartford.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OHKJDCBQMMW00,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,14,"Land East Of Lowfield Street, Dartford",https://www.dartford.gov.uk/__data/assets/pdf_file/0009/885861/014-Land-East-of-Lowfield-Street-BLR2019.pdf,,,2017-12-19,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2017-12-19,,,,,,,,,,,,,,2.57,,,,,,,,,,,,,,,,,,220,220,,,,,,,,,,local-authority-eng:DAR,,not owned by a public authority,,,,,,,,2018-12-12,http://applications.ebbsfleetdc.org.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OVFNE0UAKRW00,permissioned,outline planning permission,,,,,,,,,,,,,,,,,,,,,,15,"Former Croxton and Garry Site, Tiltman Avenue, Swanscombe",https://www.dartford.gov.uk/__data/assets/pdf_file/0011/885863/015-Former-Croxton-and-Garry-BLR2019.pdf,,,2017-12-19,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-12-16,,,,,,,,,,,,,,1.76,,,,,,,,,,,,,,,,,,274,106,,,,,,,,,,local-authority-eng:DAR,,mixed ownership,,,,,,,,,,not permissioned,,,,,,,,,,,,,,,,,,,,,,,17,"Station Approach, Dartford DA1 1BP",https://www.dartford.gov.uk/__data/assets/pdf_file/0004/885865/017-Station-Approach-BLR2019.pdf,,,2017-12-19,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-12-16,,,2017-12-19,,,,,,,,,,,,,,17.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,local-authority-eng:DAR,,not owned by a public authority,,,,,,,,,,not permissioned,,,,,,,,,,,,,,,,,,,,,,,18,"Thames Europort (Dartford International Ferry Terminal), Clipper Boulevard, Dartford",,,,2017-12-19,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-12-16,,,,,,,,,,,,,,0.55,,,,,,,,,,,,,,,,,,31,10,,,,,,,,,,local-authority-eng:DAR,,not owned by a public authority,,,,,,,,,,not permissioned,,,,,,,,,,,,,,,,,,,,,,,19,"Glentworth Club Site, 154 Lowfield Street, Dartford DA1 1JB",https://www.dartford.gov.uk/__data/assets/pdf_file/0005/885866/019-Glentworth-Club-BLR2019.pdf,,,2017-12-19,,,,,,,,,,,,,,,,,,,,,,,,,,
