address,address-text,addressbase-custodian,amount,attribution,billing-authority,cardinality,category,census-area,citizen-name,citizen-names,clinical-commissioning-group,collection,combined-authority,company,conservation-area,contact,contribution-funding-status,contribution-purpose,copyright,country,dataset,datatype,datetime,default-field,deliverable,description,developer-agreement,developer-agreement-contribution,developer-agreement-transaction,developer-agreement-type,development-corporation,development-metric,development-plan,development-plan-document,development-plan-status,development-plan-timetable,development-plan-type,development-policies,development-policy,development-policy-area,development-policy-categories,development-policy-category,document,document-url,documentation-url,elapsed,end-date,endpoint,endpoint-url,entry-date,esd-inventory,field,fields,further-education-college-region-uk,further-education-college-uk,geography,geographies,geometry,government-domain,government-organisation,government-service,hash,hazardous-substances,hectares,hostname,identifier,internal-drainage-board,item,jobcentre,jobcentre-district,jobcentre-group,json,key-field,legal-instrument,legislation,licence,local-authority-eng,local-authority-nir,local-authority-sct,local-authority-type,local-resilience-forum,maximum-net-dwellings,minimum-net-dwellings,name,name-cy,national-park-authority,notes,number,official-name,official-name-cy,opendatacommunities-area,opendatacommunities-organisation,organisation,organisations,ownership-status,parameter,parameters,parent-field,pattern,phase,pipeline,planning-application,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,plugin,point,principal-local-authority,prison-estate,provenance,public-authority,purpose,region,regional-park-authority,register,registration-district,registry,replacement-field,request-headers,resource,response-headers,schema,school-type-eng,separator,shielding-hub,short-name,site,site-address,site-plan-url,source,specification,start-date,statistical-geographies,statistical-geography,statistical-geography-county-eng,statistical-geography-local-government-district-nir,statistical-geography-london-borough-eng,statistical-geography-metropolitan-district-eng,statistical-geography-non-metropolitan-district-eng,statistical-geography-registration-district-eng,statistical-geography-registration-district-wls,statistical-geography-unitary-authority-eng,statistical-geography-unitary-authority-wls,status,strategic,street,string,territory,text,transport-authority,twitter,typology,uk,units,url,value,website,wikidata-item
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,31/12/2017,,,,,,,,,,,,,,0.22,,,,,,,,,,,,,,,,,,8,8,,,,13/00856/OUT approved 2015/02/26 | 17/00178/REM condition discharge in 2017,,,,,,local-authority-eng:NWL,,not owned by a public authority,,,,,,,,2017-05-23,,permissioned,reserved matters approval,,,,,,,,,,,,,,,,,,,,,,BLR1,Land adjacent 215 Occupation Road Albert Village,https://www.nwleics.gov.uk/pages/brownfield_land_register,,,31/12/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31/12/2017,,,,,,,,,,,,,,2.02,,,,,,,,,,,,,,,,,,38,38,,,,,,,,,,local-authority-eng:NWL,,not owned by a public authority,,,,,,,,,,Not Permissioned,,,,,,,,,,,,,,,,,,,,,,,BLR2,Jubilee Business Park Snarestone Road Appleby Magna,https://www.nwleics.gov.uk/pages/brownfield_land_register,,,31/12/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,31/12/2017,,,,,,,,,,,,,,5.13,,,,,,,,,,,,,,,,,,153,153,,,,16/00275/OUTM,,,,,,local-authority-eng:NWL,,not owned by a public authority,,,,,,,,,,pending decision,outline planning permission,,,,,,,,,,,,,,,,,,,,,,BLR3,Former Arla Dairy Smisby Road Ashby de la Zouch,https://www.nwleics.gov.uk/pages/brownfield_land_register,,,31/12/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31/12/2017,,,,,,,,,,,,,,1.2,,,,,,,,,,,,,,,,,,18,18,,,,16/01120/FULM | Whole site 3.93ha - B/F element Circa 1.2ha,,,,,,local-authority-eng:NWL,,not owned by a public authority,,,,,,,,,,pending decision,full planning permission,,,,,,,,,,,,,,,,,,,,,,BLR4,Breedon Priory Nursery Ashby Road Breedon on the Hill,https://www.nwleics.gov.uk/pages/brownfield_land_register,,,31/12/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31/12/2017,,,,,,,,,,,,,,0.28,,,,,,,,,,,,,,,,,,14,14,,,,13/00107/OUTM approved 2016/12/20,,,,,,local-authority-eng:NWL,,not owned by a public authority,,,,,,,,2016-12-20,,permissioned,outline planning permission,,,,,,,,,,,,,,,,,,,,,,BLR5,Stevenson House Ashby Road Coalville,https://www.nwleics.gov.uk/pages/brownfield_land_register,,,31/12/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31/12/2017,,,,,,,,,,,,,,2.06,,,,,,,,,,,,,,,,,,38,38,,,,,,,,,,local-authority-eng:NWL,,not owned by a public authority,,,,,,,,,,Not Permissioned,,,,,,,,,,,,,,,,,,,,,,,BLR6,Former Needle Factory Wolsey Road Coalville,https://www.nwleics.gov.uk/pages/brownfield_land_register,,,31/12/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31/12/2017,,,,,,,,,,,,,,0.65,,,,,,,,,,,,,,,,,,10,10,,,,,,,,,,local-authority-eng:NWL,,not owned by a public authority,,,,,,,,,,Not Permissioned,,,,,,,,,,,,,,,,,,,,,,,BLR7,The Piggeries North of Standard Hill Coalville,https://www.nwleics.gov.uk/pages/brownfield_land_register,,,31/12/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,31/12/2017,,,,,,,,,,,,,,0.56,,,,,,,,,,,,,,,,,,18,18,,,,two applications approved on the same date 16/00414/OUTM is all residential 16/00415/OUTM has a retail element,,,,,,local-authority-eng:NWL,,owned by a public authority,,,,,,,,2017-03-29,,permissioned,outline planning permission,,,,,,,,,,,,,,,,,,,,,,BLR8,Workspace 17 Highfield Street Coalville,https://www.nwleics.gov.uk/pages/brownfield_land_register,,,31/12/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31/12/2017,,,,,,,,,,,,,,0.28,,,,,,,,,,,,,,,,,,14,14,,,,03/00401/OUT approved 2008/03/31 Demolition of industrial buildings and redevelopment for residential purpose (outline - all matters reserved) | current history is 17/01381/FULM,,,,,,local-authority-eng:NWL,,not owned by a public authority,,,,,,,,,,pending decision,full planning permission,,,,,,,,,,,,,,,,,,,,,,BLR9,The Old Foundry Bridge Road Coalville,https://www.nwleics.gov.uk/pages/brownfield_land_register,,,31/12/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31/12/2017,,,,,,,,,,,,,,0.59,,,,,,,,,,,,,,,,,,10,10,,,,17/00332/FULM with linked Listed Building application - 17/00333/LBC both approved 2017/10/04,,,,,,local-authority-eng:NWL,,not owned by a public authority,,,,,,,,2017-10-04,,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,BLR10,Old Hall Farm Buildings Grimes Gate Diseworth,https://www.nwleics.gov.uk/pages/brownfield_land_register,,,31/12/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
