address,address-text,addressbase-custodian,amount,attribution,billing-authority,cardinality,category,census-area,citizen-name,citizen-names,clinical-commissioning-group,collection,combined-authority,company,conservation-area,contact,contribution-funding-status,contribution-purpose,copyright,country,dataset,datatype,datetime,default-field,deliverable,description,developer-agreement,developer-agreement-contribution,developer-agreement-transaction,developer-agreement-type,development-corporation,development-metric,development-plan,development-plan-document,development-plan-status,development-plan-timetable,development-plan-type,development-policies,development-policy,development-policy-area,development-policy-categories,development-policy-category,document,document-url,documentation-url,elapsed,end-date,endpoint,endpoint-url,entry-date,esd-inventory,field,fields,further-education-college-region-uk,further-education-college-uk,geography,geographies,geometry,government-domain,government-organisation,government-service,hash,hazardous-substances,hectares,hostname,identifier,internal-drainage-board,item,jobcentre,jobcentre-district,jobcentre-group,json,key-field,legal-instrument,legislation,licence,local-authority-eng,local-authority-nir,local-authority-sct,local-authority-type,local-resilience-forum,maximum-net-dwellings,minimum-net-dwellings,name,name-cy,national-park-authority,notes,number,official-name,official-name-cy,opendatacommunities-area,opendatacommunities-organisation,organisation,organisations,ownership-status,parameter,parameters,parent-field,pattern,phase,pipeline,planning-application,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,plugin,point,principal-local-authority,prison-estate,provenance,public-authority,purpose,region,regional-park-authority,register,registration-district,registry,replacement-field,request-headers,resource,response-headers,schema,school-type-eng,separator,shielding-hub,short-name,site,site-address,site-plan-url,source,specification,start-date,statistical-geographies,statistical-geography,statistical-geography-county-eng,statistical-geography-local-government-district-nir,statistical-geography-london-borough-eng,statistical-geography-metropolitan-district-eng,statistical-geography-non-metropolitan-district-eng,statistical-geography-registration-district-eng,statistical-geography-registration-district-wls,statistical-geography-unitary-authority-eng,statistical-geography-unitary-authority-wls,status,strategic,street,string,territory,text,transport-authority,twitter,typology,uk,units,url,value,website,wikidata-item
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2017-12-31,,,,,,,,,,,,,,0.9,,,,,,,,,,,,,,,,,,32,24,,,,Potential capacity based on a density multiplier with the minimum based on 30dph and maximum at 40dph. Physical constraints identified include woodland and potentially contaminated land.,,,,,,local-authority-eng:HAL,,mixed ownership,,,,,,,,,,Not permissioned,,,,,,,,,,,,,,,,,,,,,,,H1032,"""Busway and Former Petrol Station, Bridge Street, Runcorn""",http://map.halton.gov.uk/WebMapLayers8External/map.aspx?MapName=Linked&overlayname=Brownfield%20Register&schemacolumn=Ref&resolution=1&UID=H1032,,,2017-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-12-31,,,,,,,,,,,,,,0.88,,,,,,,,,,,,,,,,,,30,20,,,,"Site is currently in use. Minimum capacity to allow for other uses, whilst maximum capacity is based on a density multiplier at 35dph. The relocation of the existing depot would be a constraint to the development of the site.",,,,,,local-authority-eng:HAL,,owned by a public authority,,,,,,,,,,Not permissioned,,,,,,,,,,,,,,,,,,,,,,,H1077,"""Highways Agency Depot, Chester Road, Preston Brook""",http://map.halton.gov.uk/WebMapLayers8External/map.aspx?MapName=Linked&overlayname=Brownfield%20Register&schemacolumn=Ref&resolution=1&UID=H1077,,,2017-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-12-31,,,,,,,,,,,,,,1.46,,,,,,,,,,,,,,,,,,52,39,,,,Potential capacity based on a density multiplier with the minimum based on 30dph and maximum at 40dph. Potentially contaminated land within the site from former use as a brickworks and due to landfilling within part of the site.,,,,,,local-authority-eng:HAL,,owned by a public authority,,,,,,,,,,Not permissioned,,,,,,,,,,,,,,,,,,,,,,,H1079,"""Land to the south of Old Quay Street and Mason Street, Runcorn""",http://map.halton.gov.uk/WebMapLayers8External/map.aspx?MapName=Linked&overlayname=Brownfield%20Register&schemacolumn=Ref&resolution=1&UID=H1079,,,2017-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2017-12-31,,,,,,,,,,,,,,3.71,,,,,,,,,,,,,,,,,,118,53,,,,Potential capacity based on a density multiplier with the minimum based on the planning permission for part of the site and the maximum at 40dph across the site. Physical constraints identified include potentially contaminated land.,,,,,,local-authority-eng:HAL,,not owned by a public authority,,,,,,,,2016-07-28,http://webapp.halton.gov.uk/planningAPPS/showCaseData.asp?CaseNo=15/00563/OUT,permissioned,outline planning permission,,,,,,,,,,,,,,,,,,,,,,H1085,"""Paramount Foods, Halton Road, Runcorn""",http://map.halton.gov.uk/WebMapLayers8External/map.aspx?MapName=Linked&overlayname=Brownfield%20Register&schemacolumn=Ref&resolution=1&UID=H1085,,,2017-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2017-12-31,,,,,,,,,,,,,,1.44,,,,,,,,,,,,,,,,,,20,20,,,,Potential capacity reflects the available part of site. Physical constraints identified include potentially contaminated land.,,,,,,local-authority-eng:HAL,,not owned by a public authority,,,,,,,,,,Not permissioned,,,,,,,,,,,,,,,,,,,,,,,H1104,"""Former Polar Ford and surrounds, Victoria Road, Runcorn""",http://map.halton.gov.uk/WebMapLayers8External/map.aspx?MapName=Linked&overlayname=Brownfield%20Register&schemacolumn=Ref&resolution=1&UID=H1104,,,2017-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2017-12-31,,,,,,,,,,,,,,1.14,,,,,,,,,,,,,,,,,,448,30,,,,Potential capacity based on a density multiplier with the minimum based on 30dph and the maximum capacity based on the extant Prior Approval for the site. The site is currently developed but derelict.,,,,,,local-authority-eng:HAL,,not owned by a public authority,,,,,,,,2015-07-15,http://webapp.halton.gov.uk/planningAPPS/showCaseData.asp?CaseNo=15/00034/P3JPA,permissioned,Other,,,,,,,,,,,,,,,,,,,,,,H1109,"""East Lane House, East Lane, Runcorn""",http://map.halton.gov.uk/WebMapLayers8External/map.aspx?MapName=Linked&overlayname=Brownfield%20Register&schemacolumn=Ref&resolution=1&UID=H1109,,,2017-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2017-12-31,,,,,,,,,,,,,,0.33,,,,,,,,,,,,,,,,,,16,9,,,,Potential capacity based on a density multiplier with the minimum based on 30dph and maximum at 50dph. Site is developed. No other known constraints on the site.,,,,,,local-authority-eng:HAL,,not owned by a public authority,,,,,,,,,,Not permissioned,,,,,,,,,,,,,,,,,,,,,,,H1118,"""Brosley House, Widnes Road, Widnes""",http://map.halton.gov.uk/WebMapLayers8External/map.aspx?MapName=Linked&overlayname=Brownfield%20Register&schemacolumn=Ref&resolution=1&UID=H1118,,,2017-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-12-31,,,,,,,,,,,,,,0.39,,,,,,,,,,,,,,,,,,14,10,,,,Potential capacity based on a density multiplier with the minimum based on 30dph and maximum at 40dph. Potentially contaminated land within the site.,,,,,,local-authority-eng:HAL,,not owned by a public authority,,,,,,,,,,Not permissioned,,,,,,,,,,,,,,,,,,,,,,,H1120,"""The Foundry, Lugsdale Road, Widnes""",http://map.halton.gov.uk/WebMapLayers8External/map.aspx?MapName=Linked&overlayname=Brownfield%20Register&schemacolumn=Ref&resolution=1&UID=H1120,,,2017-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2017-12-31,,,,,,,,,,,,,,0.37,,,,,,,,,,,,,,,,,,18,11,,,,Potential capacity based on a density multiplier with the minimum based on 30dph and maximum at 50dph. Potentially contaminated land within the site.,,,,,,local-authority-eng:HAL,,not owned by a public authority,,,,,,,,,,Not permissioned,,,,,,,,,,,,,,,,,,,,,,,H1155,"""Former Polar Ford Second Hand Cars Site, Victoria Road, Runcorn""",http://map.halton.gov.uk/WebMapLayers8External/map.aspx?MapName=Linked&overlayname=Brownfield%20Register&schemacolumn=Ref&resolution=1&UID=H1155,,,2017-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2017-12-31,,,,,,,,,,,,,,0.66,,,,,,,,,,,,,,,,,,81,17,,,,Potential capacity based on a density multiplier with the minimum based on 30dph and maximum based on SHLAA capacity. Lapsed planning permission 11/00018/FUL granted 12/12/2012.,,,,,,local-authority-eng:HAL,,not owned by a public authority,,,,,,,,,http://webapp.halton.gov.uk/planningAPPS/showCaseData.asp?CaseNo=11/00018/FUL,Not permissioned,,,,,,,,,,,,,,,,,,,,,,,H1159,"""Former Express Dairies Site, Sewell Street, Runcorn""",http://map.halton.gov.uk/WebMapLayers8External/map.aspx?MapName=Linked&overlayname=Brownfield%20Register&schemacolumn=Ref&resolution=1&UID=H1159,,,2017-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2017-12-31,,,,,,,,,,,,,,0.65,,,,,,,,,,,,,,,,,,29,17,,,,"Potential capacity based on a density multiplier with the minimum based on 30dph and maximum at 50dph. Physical constraints identified include heritage assets and PADHI pipelines. 13/00429/DEM - permission for demolition of building, now demolished.",,,,,,local-authority-eng:HAL,,mixed ownership,,,,,,,,,http://webapp.halton.gov.uk/planningAPPS/showCaseData.asp?CaseNo=13/00429/DEM,Not permissioned,,,,,,,,,,,,,,,,,,,,,,,H1177,"""Site of former Rathbone Institute, Waterloo Road, Runcorn""",http://map.halton.gov.uk/WebMapLayers8External/map.aspx?MapName=Linked&overlayname=Brownfield%20Register&schemacolumn=Ref&resolution=1&UID=H1177,,,2017-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2017-12-31,,,,,,,,,,,,,,5.24,,,,,,,,,,,,,,,,,,116,110,,,,Potential capacity based on a density multiplier with the minimum based on 30dph and maximum based on the extant Planning Permission. Potentially contaminated land identified on this site.,,,,,,local-authority-eng:HAL,,not owned by a public authority,,,,,,,,2016-04-19,http://webapp.halton.gov.uk/planningAPPS/showCaseData.asp?CaseNo=15/00430/FUL,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,H1195,"""Former Eternit, Derby Road, Widnes""",http://map.halton.gov.uk/WebMapLayers8External/map.aspx?MapName=Linked&overlayname=Brownfield%20Register&schemacolumn=Ref&resolution=1&UID=H1195,,,2017-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2017-12-31,,,,,,,,,,,,,,1.53,,,,,,,,,,,,,,,,,,241,54,,,,Potential capacity based on a density multiplier with the minimum based on 30dph and maximum based on the extant Prior Approval. Physical constraints identified include trees and woodland. Previous prior approval for 188 dwellings (15/00520/P3JPA),,,,,,local-authority-eng:HAL,,not owned by a public authority,,,,,,,,2017-06-06,http://webapp.halton.gov.uk/planningAPPS/showCaseData.asp?CaseNo=17/00209/P3JPA,permissioned,Other,,,,,,,,,,,,,,,,,,,,,,H1201,"""Castle View House, East Lane, Runcorn""",http://map.halton.gov.uk/WebMapLayers8External/map.aspx?MapName=Linked&overlayname=Brownfield%20Register&schemacolumn=Ref&resolution=1&UID=H1201,,,2017-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2017-12-31,,,,,,,,,,,,,,0.51,,,,,,,,,,,,,,,,,,90,13,,,,Potential capacity based on a density multiplier with the minimum based on 30dph and maximum in line with planning permission. Contamination and heritage constraints have been identified.,,,,,,local-authority-eng:HAL,,not owned by a public authority,,,,,,,,2016-05-27,http://webapp.halton.gov.uk/planningAPPS/showCaseData.asp?CaseNo=15/00392/FUL,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,H1275,"""RMC House, Terrace Road, West Bank, Widnes""",http://map.halton.gov.uk/WebMapLayers8External/map.aspx?MapName=Linked&overlayname=Brownfield%20Register&schemacolumn=Ref&resolution=1&UID=H1275,,,2017-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2017-12-31,,,,,,,,,,,,,,2.36,,,,,,,,,,,,,,,,,,178,27,,,,"Site under construction, with 6 of the 10 apartment buildings completed. Site could still accommodate the remaining 4 buildings. Potential capacity based on a density multiplier with the minimum based on 30dph on the land remaining and maximum  based on the 178 dwellings remaining on extant planning permission.",,,,,,local-authority-eng:HAL,,not owned by a public authority,,,,,,,,2005-12-12,http://webapp.halton.gov.uk/planningAPPS/showCaseData.asp?CaseNo=05/00590/REM,permissioned,reserved matters approval,,,,,,,,,,,,,,,,,,,,,,H1277,"""The Deck, Mersey Road, Widnes""",http://map.halton.gov.uk/WebMapLayers8External/map.aspx?MapName=Linked&overlayname=Brownfield%20Register&schemacolumn=Ref&resolution=1&UID=H1277,,,2017-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-12-31,,,,,,,,,,,,,,0.34,,,,,,,,,,,,,,,,,,10,10,,,,Potential capacity based on a density multiplier of 30dph. Current permission for a medical centre. Previous permission now lapsed (11/00197/FUL) for 12 dwellings.,,,,,,local-authority-eng:HAL,,not owned by a public authority,,,,,,,,,http://webapp.halton.gov.uk/planningAPPS/showCaseData.asp?CaseNo=15/00343/FUL,Not permissioned,,,,,,,,,,,,,,,,,,,,,,,H1280,"""Land Opposite Motherwell Close, Lanark Gardens, Widnes""",http://map.halton.gov.uk/WebMapLayers8External/map.aspx?MapName=Linked&overlayname=Brownfield%20Register&schemacolumn=Ref&resolution=1&UID=H1280,,,2017-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-12-31,,,,,,,,,,,,,,1.61,,,,,,,,,,,,,,,,,,35,29,,,,Potential capacity based on a density multiplier with the minimum based on retention of part of the woodland area and a maximum based on 30dph across the site. Yield affected by woodland and open space.,,,,,,local-authority-eng:HAL,,not owned by a public authority,,,,,,,,,,Not permissioned,,,,,,,,,,,,,,,,,,,,,,,H1303,"""Land to the east of Kestrel's Way, Hallwood Park, Runcorn""",http://map.halton.gov.uk/WebMapLayers8External/map.aspx?MapName=Linked&overlayname=Brownfield%20Register&schemacolumn=Ref&resolution=1&UID=H1303,,,2017-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-12-31,,,,,,,,,,,,,,1.12,,,,,,,,,,,,,,,,,,40,30,,,,Potential capacity based on a density multiplier with the minimum based on 30dph and maximum at 40dph. Previously in employment use. Constraints identified include potentially contaminated land. It is also noted that the site has not been developed in recent years yet sits in an area of development potential.,,,,,,local-authority-eng:HAL,,not owned by a public authority,,,,,,,,,,Not permissioned,,,,,,,,,,,,,,,,,,,,,,,H1343,"""Walmsley Street Site, Widnes""",http://map.halton.gov.uk/WebMapLayers8External/map.aspx?MapName=Linked&overlayname=Brownfield%20Register&schemacolumn=Ref&resolution=1&UID=H1343,,,2017-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,
