address,address-text,addressbase-custodian,amount,attribution,billing-authority,cardinality,category,census-area,citizen-name,citizen-names,clinical-commissioning-group,collection,combined-authority,company,conservation-area,contact,contribution-funding-status,contribution-purpose,copyright,country,dataset,datatype,datetime,default-field,deliverable,description,developer-agreement,developer-agreement-contribution,developer-agreement-transaction,developer-agreement-type,development-corporation,development-metric,development-plan,development-plan-document,development-plan-status,development-plan-timetable,development-plan-type,development-policies,development-policy,development-policy-area,development-policy-categories,development-policy-category,document,document-url,documentation-url,elapsed,end-date,endpoint,endpoint-url,entry-date,esd-inventory,field,fields,further-education-college-region-uk,further-education-college-uk,geography,geographies,geometry,government-domain,government-organisation,government-service,hash,hazardous-substances,hectares,hostname,identifier,internal-drainage-board,item,jobcentre,jobcentre-district,jobcentre-group,json,key-field,legal-instrument,legislation,licence,local-authority-eng,local-authority-nir,local-authority-sct,local-authority-type,local-resilience-forum,maximum-net-dwellings,minimum-net-dwellings,name,name-cy,national-park-authority,notes,number,official-name,official-name-cy,opendatacommunities-area,opendatacommunities-organisation,organisation,organisations,ownership-status,parameter,parameters,parent-field,pattern,phase,pipeline,planning-application,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,plugin,point,principal-local-authority,prison-estate,provenance,public-authority,purpose,region,regional-park-authority,register,registration-district,registry,replacement-field,request-headers,resource,response-headers,schema,school-type-eng,separator,shielding-hub,short-name,site,site-address,site-plan-url,source,specification,start-date,statistical-geographies,statistical-geography,statistical-geography-county-eng,statistical-geography-local-government-district-nir,statistical-geography-london-borough-eng,statistical-geography-metropolitan-district-eng,statistical-geography-non-metropolitan-district-eng,statistical-geography-registration-district-eng,statistical-geography-registration-district-wls,statistical-geography-unitary-authority-eng,statistical-geography-unitary-authority-wls,status,strategic,street,string,territory,text,transport-authority,twitter,typology,uk,units,url,value,website,wikidata-item
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,29/09/2017,,,,,,,,,,,,,,0.08,,,,,,,,,,,,,,,,,,6,6,,,,Permitted change from office to residential,,,,,,local-authority-eng:ROT,,not owned by a public authority,,,,,,,,2016-08-11,http://rotherham.planportal.co.uk/?id=RB2016/0821,permissioned,other,,,,,,,,,,,,,,,,,,,,,,BR0001,"""Norton House, 13 Mansfield Road, Rotherham, S60 2DR""",http://communitymapping.rotherham.gov.uk/Communitymapfindit/findit/,,,29/09/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,29/09/2017,,,,,,,,,,,,,,0.47,,,,,,,,,,,,,,,,,,30,15,,,,Proposed housing allocation in the Rotherham Local Plan,,,,,,local-authority-eng:ROT,,owned by a public authority,,,,,,,,,,not permissioned,,,,,,,,,,,,,,,,,,,,,,,BR0002,"""Land off York Road, St Ann's, Rotherham, S65 1PN""",http://communitymapping.rotherham.gov.uk/Communitymapfindit/findit/,,,29/09/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,29/09/2017,,,,,,,,,,,,,,0.95,,,,,,,,,,,,,,,,,,60,30,,,,Proposed housing allocation in the Rotherham Local Plan,,,,,,local-authority-eng:ROT,,owned by a public authority,,,,,,,,,http://rotherham.planportal.co.uk/?id=RB2009/0700,not permissioned,,,,,,,,,,,,,,,,,,,,,,,BR0003,"""Bellows Road Centre, Rawmarsh, Rotherham, S26 6NG""",http://communitymapping.rotherham.gov.uk/Communitymapfindit/findit/,,,29/09/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,29/09/2017,,,,,,,,,,,,,,0.46,,,,,,,,,,,,,,,,,,15,11,,,,Part of proposed housing allocation in the Rotherham Local Plan. It is expected that development of this site will be as part of the comprehensive development of the Local Plan allocation.,,,,,,local-authority-eng:ROT,,,,,,,,,,,,not permissioned,,,,,,,,,,,,,,,,,,,,,,,BR0004,"""Land at Boswell Street and Arundel Road, Herringthorpe, Rotherham""",http://communitymapping.rotherham.gov.uk/Communitymapfindit/findit/,,,29/09/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29/09/2017,,,,,,,,,,,,,,0.59,,,,,,,,,,,,,,,,,,19,14,,,,Proposed housing allocation in the Rotherham Local Plan,,,,,,local-authority-eng:ROT,,,,,,,,,,,,not permissioned,,,,,,,,,,,,,,,,,,,,,,,BR0005,"""Land behind Bradgate Club, Bradgate Lane, Rotherham, S61 1QJ""",http://communitymapping.rotherham.gov.uk/Communitymapfindit/findit/,,,29/09/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,29/09/2017,,,,,,,,,,,,,,7.96,,,,,,,,,,,,,,,,,,271,167,,,,Proposed housing allocation in the Rotherham Local Plan,,,,,,local-authority-eng:ROT,,not owned by a public authority,,,,,,,,,http://rotherham.planportal.co.uk/?id=RB2012/1643,not permissioned,,,,,,,,,,,,,,,,,,,,,,,BR0006,"""Timberyard, Outgang Lane, Dinnington, S25 3QX""",http://communitymapping.rotherham.gov.uk/Communitymapfindit/findit/,,,29/09/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,29/09/2017,,,,,,,,,,,,,,2.73,,,,,,,,,,,,,,,,,,66,66,,,,Part of proposed housing allocation in the Rotherham Local Plan,,,,,,local-authority-eng:ROT,,owned by a public authority,,,,,,,,2017-05-05,http://rotherham.planportal.co.uk/?id=RB2017/0111,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,BR0007,"""Properties along Newland Avenue and Braithwell Road and Chadwick Drive, Maltby, Rotherham, S66 9AJ""",http://communitymapping.rotherham.gov.uk/Communitymapfindit/findit/,,,29/09/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,29/09/2017,,,,,,,,,,,,,,0.95,,,,,,,,,,,,,,,,,,25,18,,,,Proposed housing allocation in the Rotherham Local Plan,,,,,,local-authority-eng:ROT,,not owned by a public authority,,,,,,,,,http://rotherham.planportal.co.uk/?id=RB2015/1075,not permissioned,,,,,,,,,,,,,,,,,,,,,,,BR0008,"""Tarmac site off Blyth Road, Maltby, Rotherham, S64 8HJ""",http://communitymapping.rotherham.gov.uk/Communitymapfindit/findit/,,,29/09/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29/09/2017,,,,,,,,,,,,,,0.75,,,,,,,,,,,,,,,,,,17,14,,,,Part of proposed housing allocation in the Rotherham Local Plan,,,,,,local-authority-eng:ROT,,not owned by a public authority,,,,,,,,,,not permissioned,,,,,,,,,,,,,,,,,,,,,,,BR0009,"""North Farm Close, Harthill, S26 7YH""",http://communitymapping.rotherham.gov.uk/Communitymapfindit/findit/,,,29/09/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,29/09/2017,,,,,,,,,,,,,,0.65,,,,,,,,,,,,,,,,,,100,52,,,,Proposed housing allocation in the Rotherham Local Plan,,,,,,local-authority-eng:ROT,,owned by a public authority,,,,,,,,,http://planning.rotherham.gov.uk/fastweblive/detail.asp?AltRef=RB2006/0925,not permissioned,,,,,,,,,,,,,,,,,,,,,,,BR0010,"""128-130 Wellgate, Rotherham, S60 2LL""",http://communitymapping.rotherham.gov.uk/Communitymapfindit/findit/,,,29/09/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
