address,address-text,addressbase-custodian,amount,attribution,billing-authority,cardinality,category,census-area,citizen-name,citizen-names,clinical-commissioning-group,collection,combined-authority,company,conservation-area,contact,contribution-funding-status,contribution-purpose,copyright,country,dataset,datatype,datetime,default-field,deliverable,description,developer-agreement,developer-agreement-contribution,developer-agreement-transaction,developer-agreement-type,development-corporation,development-metric,development-plan,development-plan-document,development-plan-status,development-plan-timetable,development-plan-type,development-policies,development-policy,development-policy-area,development-policy-categories,development-policy-category,document,document-url,documentation-url,elapsed,end-date,endpoint,endpoint-url,entry-date,esd-inventory,field,fields,further-education-college-region-uk,further-education-college-uk,geography,geographies,geometry,government-domain,government-organisation,government-service,hash,hazardous-substances,hectares,hostname,identifier,internal-drainage-board,item,jobcentre,jobcentre-district,jobcentre-group,json,key-field,legal-instrument,legislation,licence,local-authority-eng,local-authority-nir,local-authority-sct,local-authority-type,local-resilience-forum,maximum-net-dwellings,minimum-net-dwellings,name,name-cy,national-park-authority,notes,number,official-name,official-name-cy,opendatacommunities-area,opendatacommunities-organisation,organisation,organisations,ownership-status,parameter,parameters,parent-field,pattern,phase,pipeline,planning-application,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,plugin,point,principal-local-authority,prison-estate,provenance,public-authority,purpose,region,regional-park-authority,register,registration-district,registry,replacement-field,request-headers,resource,response-headers,schema,school-type-eng,separator,shielding-hub,short-name,site,site-address,site-plan-url,source,specification,start-date,statistical-geographies,statistical-geography,statistical-geography-county-eng,statistical-geography-local-government-district-nir,statistical-geography-london-borough-eng,statistical-geography-metropolitan-district-eng,statistical-geography-non-metropolitan-district-eng,statistical-geography-registration-district-eng,statistical-geography-registration-district-wls,statistical-geography-unitary-authority-eng,statistical-geography-unitary-authority-wls,status,strategic,street,string,territory,text,transport-authority,twitter,typology,uk,units,url,value,website,wikidata-item
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-12-20,,,,,,,,,,,,,,0.48531,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,local-authority-eng:KIR,,not owned by a public authority,,,,,,,,,https://www.kirklees.gov.uk/beta/planning-applications/search-for-planning-applications/detail.aspx?id=2008%2f90245,not permissioned,,,,,,,,,,,,,,,,,,,,,,,BLR_005,"""Land at, Carlton Road/Hirst Road, Dewsbury""",https://mapping.kirklees.gov.uk/connect/analyst/mobile/#/main?mapcfg=Kirklees%20Brownfield%20Land%20Register,,,2017-12-20,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2017-12-20,,,,,,,,,,,,,,0.17373,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,local-authority-eng:KIR,,not owned by a public authority,,,,,,,,2017-11-01,https://www.kirklees.gov.uk/beta/planning-applications/search-for-planning-applications/detail.aspx?id=2017%2f90555,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,BLR_006,"""Site of former Woolpack Inn, 167, Heckmondwike Road, Dewsbury Moor, Dewsbury, WF13 3NS""",https://mapping.kirklees.gov.uk/connect/analyst/mobile/#/main?mapcfg=Kirklees%20Brownfield%20Land%20Register,,,2017-12-20,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-12-20,,,,,,,,,,,,,,0.57184,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,local-authority-eng:KIR,,not owned by a public authority,,,,,,,,,https://www.kirklees.gov.uk/beta/planning-applications/search-for-planning-applications/detail.aspx?id=2010%2f93442,not permissioned,,,,,,,,,,,,,,,,,,,,,,,BLR_007,"""Pepperoyd Mills, Pepper Royd Street, Dewsbury, WF13 1PA""",https://mapping.kirklees.gov.uk/connect/analyst/mobile/#/main?mapcfg=Kirklees%20Brownfield%20Land%20Register,,,2017-12-20,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-12-20,,,,,,,,,,,,,,1.85054,,,,,,,,,,,,,,,,,,0,0,,,,Part of a larger site containing some greenfield land.,,,,,,local-authority-eng:KIR,,not owned by a public authority,,,,,,,,2017-03-17,https://www.kirklees.gov.uk/beta/planning-applications/search-for-planning-applications/detail.aspx?id=2013%2f92657|http://www.kirklees.gov.uk/beta/planning-applications/search-for-planning-applications/detail.aspx?id=2004%2f94709,permissioned,outline planning permission,,,,,,,,,,,,,,,,,,,,,,BLR_008,"""Forge Lane, Dewsbury, WF12 9AA""",https://mapping.kirklees.gov.uk/connect/analyst/mobile/#/main?mapcfg=Kirklees%20Brownfield%20Land%20Register,,,2017-12-20,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-12-20,,,,,,,,,,,,,,0.45106,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,local-authority-eng:KIR,,owned by a public authority,,,,,,,,,,not permissioned,,,,,,,,,,,,,,,,,,,,,,,BLR_010,"""Red Laithes Court, Red Laithes Lane, Ravensthorpe, Dewsbury, WF13 3DB""",https://mapping.kirklees.gov.uk/connect/analyst/mobile/#/main?mapcfg=Kirklees%20Brownfield%20Land%20Register,,,2017-12-20,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2017-12-20,,,,,,,,,,,,,,1.18597,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,local-authority-eng:KIR,,not owned by a public authority,,,,,,,,,,not permissioned,,,,,,,,,,,,,,,,,,,,,,,BLR_003,"""Headfield Mills, Savile Road, Savile Town, Dewsbury, WF12 9NP""",https://mapping.kirklees.gov.uk/connect/analyst/mobile/#/main?mapcfg=Kirklees%20Brownfield%20Land%20Register,,,2017-12-20,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2017-12-20,,,,,,,,,,,,,,1.26888,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,local-authority-eng:KIR,,owned by a public authority,,,,,,,,,,not permissioned,,,,,,,,,,,,,,,,,,,,,,,BLR_009,"""Cliffe Street, Dewsbury""",https://mapping.kirklees.gov.uk/connect/analyst/mobile/#/main?mapcfg=Kirklees%20Brownfield%20Land%20Register,,,2017-12-20,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2017-12-20,,,,,,,,,,,,,,2.67662,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,local-authority-eng:KIR,,not owned by a public authority,,,,,,,,,,not permissioned,,,,,,,,,,,,,,,,,,,,,,,BLR_004,"""Land north west of, Forge Lane, Thornhill Lees, Dewsbury""",https://mapping.kirklees.gov.uk/connect/analyst/mobile/#/main?mapcfg=Kirklees%20Brownfield%20Land%20Register,,,2017-12-20,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2017-12-20,,,,,,,,,,,,,,1.98518,,,,,,,,,,,,,,,,,,0,0,,,,Part of a larger site that includes some greenfield land.,,,,,,local-authority-eng:KIR,,not owned by a public authority,,,,,,,,2015-04-17,http://www.kirklees.gov.uk/beta/planning-applications/search-for-planning-applications/detail.aspx?id=2013%2f90249,permissioned,outline planning permission,,,,,,,,,,,,,,,,,,,,,,BLR_002,"""Land to the south of, Lock Street, Thornhill, Dewsbury, WF12 9BZ""",https://mapping.kirklees.gov.uk/connect/analyst/mobile/#/main?mapcfg=Kirklees%20Brownfield%20Land%20Register,,,2017-12-20,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2017-12-20,,,,,,,,,,,,,,0.77801,,,,,,,,,,,,,,,,,,0,0,,,,Part of a larger site that includes some greenfield land.,,,,,,local-authority-eng:KIR,,owned by a public authority,,,,,,,,2016-01-25,http://www.kirklees.gov.uk/beta/planning-applications/search-for-planning-applications/detail.aspx?id=2014%2f92815,permissioned,outline planning permission,,,,,,,,,,,,,,,,,,,,,,BLR_001,"""Land to the north of, Hall Lane, Thornhill, Dewsbury, WF12 0PL""",https://mapping.kirklees.gov.uk/connect/analyst/mobile/#/main?mapcfg=Kirklees%20Brownfield%20Land%20Register,,,2017-12-20,,,,,,,,,,,,,,,,,,,,,,,,,,
