address,address-text,addressbase-custodian,amount,attribution,billing-authority,cardinality,category,census-area,citizen-name,citizen-names,clinical-commissioning-group,collection,combined-authority,company,conservation-area,contact,contribution-funding-status,contribution-purpose,copyright,country,dataset,datatype,datetime,default-field,deliverable,description,developer-agreement,developer-agreement-contribution,developer-agreement-transaction,developer-agreement-type,development-corporation,development-metric,development-plan,development-plan-document,development-plan-status,development-plan-timetable,development-plan-type,development-policies,development-policy,development-policy-area,development-policy-categories,development-policy-category,document,document-url,documentation-url,elapsed,end-date,endpoint,endpoint-url,entry-date,esd-inventory,field,fields,further-education-college-region-uk,further-education-college-uk,geography,geographies,geometry,government-domain,government-organisation,government-service,hash,hazardous-substances,hectares,hostname,identifier,internal-drainage-board,item,jobcentre,jobcentre-district,jobcentre-group,json,key-field,legal-instrument,legislation,licence,local-authority-eng,local-authority-nir,local-authority-sct,local-authority-type,local-resilience-forum,maximum-net-dwellings,minimum-net-dwellings,name,name-cy,national-park-authority,notes,number,official-name,official-name-cy,opendatacommunities-area,opendatacommunities-organisation,organisation,organisations,ownership-status,parameter,parameters,parent-field,pattern,phase,pipeline,planning-application,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,plugin,point,principal-local-authority,prison-estate,provenance,public-authority,purpose,region,regional-park-authority,register,registration-district,registry,replacement-field,request-headers,resource,response-headers,schema,school-type-eng,separator,shielding-hub,short-name,site,site-address,site-plan-url,source,specification,start-date,statistical-geographies,statistical-geography,statistical-geography-county-eng,statistical-geography-local-government-district-nir,statistical-geography-london-borough-eng,statistical-geography-metropolitan-district-eng,statistical-geography-non-metropolitan-district-eng,statistical-geography-registration-district-eng,statistical-geography-registration-district-wls,statistical-geography-unitary-authority-eng,statistical-geography-unitary-authority-wls,status,strategic,street,string,territory,text,transport-authority,twitter,typology,uk,units,url,value,website,wikidata-item
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,07/09/2017,,,,,,,,,,,,,,2.7,,,,,,,,,,,,,,,,,,162,81,,,,Land allocated as development opportunity site in Local Plan Part 2.,,,,,,local-authority-eng:BBD,,not owned by a public authority,,,,,,,,2015-11-19,http://planning.blackburn.gov.uk/northgate/documentexplorer/application/folderview.aspx?type=PLNP11_DC_PLANAPP&key=48456&iWgrnzsWW4I=aH8Pp24Bn4U=,permissioned,outline planning permission,,,,,,,,,,,,,,,,,,,,,,1,"""Land at SAPPI, Preston Old Road,Blackburn""",https://www.blackburn.gov.uk/sites/default/files/media/pdfs/01%20Land%20at%20SAPPI.pdf,,,09/07/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,19/12/2017,,,,,,,,,,,,,,0.31,,,,,,,,,,,,,,,,,,19,9,,,,,,,,,,local-authority-eng:BBD,,not owned by a public authority,,,,,,,,2017-12-19,,permissioned,permission in principle,,,,,,,,,,,,,,,,,,,,,,2,"""Garage site, Harcourt Road, Blackburn""","https://www.blackburn.gov.uk/sites/default/files/media/pdfs/02%20Garage%20Site,%20Harcourt%20Road.pdf",,,07/09/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,30/06/2020,,,,,,,,,,,,,,0.33,,,,,,,,,,,,,,,,,,20,10,,,,"Coal mining risk assessment required for technical details application. Canal & River Trust requires the following to be addressed at Technical Details Consent stage: proposed layout and potential canal access, land contamination assessment considering the canal.",,,,,,local-authority-eng:BBD,,not owned by a public authority,,,,,,,,2020-02-26,http://planningdms.blackburn.gov.uk/NorthgateIM.websearch/(S(id304hj5kn0ljoyugejpr0ir))/Results.aspx,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,3,"""Site off Shorrock Lane, Blackburn""",https://www.blackburn.gov.uk/sites/default/files/media/pdfs/03%20Site%20off%20Shorrock%20Lane.pdf,,,07/09/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19/12/2017,,,,,,,,,,,,,,0.62,,,,,,,,,,,,,,,,,,37,19,,,,,,,,,,local-authority-eng:BBD,,not owned by a public authority,,,,,,,,2017-12-19,,permissioned,permission in principle,,,,,,,,,,,,,,,,,,,,,,4,"""Mill at Scotland Bank Terrace, Blackburn""","https://www.blackburn.gov.uk/sites/default/files/media/pdfs/04%20Mill,%20Scotland%20Bank%20Terrace.pdf",,,07/09/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30/06/2020,,,,,,,,,,,,,,4.73,,,,,,,,,,,,,,,,,,284,142,,,,,,,,,,local-authority-eng:BBD,,owned by a public authority,,,,,,,,,,not permissioned,,,,,,,,,,,,,,,,,,,,,,,5,"""Former Darwen Moorland High School, Holden Fold, Darwen""",https://www.blackburn.gov.uk/sites/default/files/media/pdfs/05%20Darwen%20Moorland%20High%20School%20Holden%20Fold.pdf,,,07/09/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,30/06/2020,,,,,,,,,,,,,,1.9,,,,,,,,,,,,,,,,,,114,57,,,,"Pre determination assessment may be required at technical details stage due to potential issues with noise, odour and light. EA to be consulted at techical details stage due to potential contaminants. Planning permission for 87 homes now expired.",,,,,,local-authority-eng:BBD,,not owned by a public authority,,,,,,,,2017-12-19,http://planning.blackburn.gov.uk/northgate/documentexplorer/application/folderview.aspx?type=PLNP11_DC_PLANAPP&key=42863&iWgrnzsWW4I=aH8Pp24Bn4U=,permissioned,permission in principle,,,,,,,,,,,,,,,,,,,,,,6,"""Hoddlesden Mill, Johnson New Road, Hoddlesden""",https://www.blackburn.gov.uk/sites/default/files/media/pdfs/06%20Hoddlesden%20Mill.pdf,,,07/09/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,19/12/2017,,,,,,,,,,,,,,0.62,,,,,,,,,,,,,,,,,,37,19,,,,Land allocated in Local Plan Part 2 for residential development. Technical details application to include asset protection measures to ensure safe operation and integrity of railway,,,,,,local-authority-eng:BBD,,not owned by a public authority,,,,,,,,2017-12-19,,permissioned,permission in principle,,,,,,,,,,,,,,,,,,,,,,7,"""Roe Lee Mill North,Campbell Street, Blackburn""",https://www.blackburn.gov.uk/sites/default/files/media/pdfs/07%20Roe%20Lee%20Mill%20North.pdf,,,07/09/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,19/12/2017,,,,,,,,,,,,,,0.23,,,,,,,,,,,,,,,,,,14,7,,,,Land allocated in Local Plan Part 2 for residential development,,,,,,local-authority-eng:BBD,,not owned by a public authority,,,,,,,,2017-12-19,,permissioned,permission in principle,,,,,,,,,,,,,,,,,,,,,,8,"""Roe Lee site, off Rosewood Avenue, Blackburn""",https://www.blackburn.gov.uk/sites/default/files/media/pdfs/08%20Roe%20Lee%20Site%20off%20Rosewood%20Avenue.pdf,,,07/09/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,19/12/2017,,,,,,,,,,,,,,2.7,,,,,,,,,,,,,,,,,,162,81,,,,Land allocated in Local Plan Part 2 for residential development,,,,,,local-authority-eng:BBD,,owned by a public authority,,,,,,,,2017-12-19,,permissioned,permission in principle,,,,,,,,,,,,,,,,,,,,,,9,"""Old Newfield School Site, Roman Road, Blackburn""",https://www.blackburn.gov.uk/sites/default/files/media/pdfs/09%20Old%20Newfield%20School%20Site.pdf,,,07/09/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,07/09/2017,,,,,,,,,,,,,,4.52,,,,,,,,,,,,,,,,,,271,135,,,,,,,,,,local-authority-eng:BBD,,owned by a public authority,,,,,,,,,,not permissioned,,,,,,,,,,,,,,,,,,,,,,,10,"""Blakewater, Shadsworth Road, Blackburn""","https://www.blackburn.gov.uk/sites/default/files/media/pdfs/10%20Blakewater,%20Shadsworth%20Road.pdf",,,07/09/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,19/12/2017,,,,,,,,,,,,,,0.84,,,,,,,,,,,,,,,,,,50,25,,,,Land allocated in Local Plan Part 2 for residential development,,,,,,local-authority-eng:BBD,,owned by a public authority,,,,,,,,2017-12-19,,permissioned,permission in principle,,,,,,,,,,,,,,,,,,,,,,11,"""Clearance site, Redlam Brow, Blackburn""","https://www.blackburn.gov.uk/sites/default/files/media/pdfs/11%20Clearance%20Site,%20Redlam%20Brow.pdf",,,07/09/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,19/12/2017,,,,,,,,,,,,,,1.5,,,,,,,,,,,,,,,,,,90,45,,,,Land allocated in Local Plan Part 2 for residential development,,,,,,local-authority-eng:BBD,,owned by a public authority,,,,,,,,2017-12-19,,permissioned,permission in principle,,,,,,,,,,,,,,,,,,,,,,12,"""Clearance site, Stansfeld Street, Blackburn""","https://www.blackburn.gov.uk/sites/default/files/media/pdfs/12%20Clearance%20Site,%20Stansfeld%20St.pdf",,,07/09/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,30/06/2020,,,,,,,,,,,,,,2.29,,,,,,,,,,,,,,,,,,137,69,,,,Land allocated as development opportunity site in Local Plan Part 2. Pre determination assessment may be required at technical details stage due to potential issues with noise and air quality,,,,,,local-authority-eng:BBD,,not owned by a public authority,,,,,,,,2020-02-20,http://planningdms.blackburn.gov.uk/NorthgateIM.websearch/(S(hzg4sbuse2id44553nbgjvzj))/Results.aspx,permissioned,outline planning permission,,,,,,,,,,,,,,,,,,,,,,13,"""Former Lower Darwen Paper Mill, Greenbank Terrace, Lower Darwen""",https://www.blackburn.gov.uk/sites/default/files/media/pdfs/13%20Lower%20Darwen%20Paper%20Mill.pdf,,,07/09/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,19/12/2017,,,,,,,,,,,,,,1.65,,,,,,,,,,,,,,,,,,99,50,,,,Pre determination assessment may be required at technical details stage due to potential issues with air quality. EA to be consulted at technical details stage due to potential contaminants. Also has planning permission for 127 dwellings.,,,,,,local-authority-eng:BBD,,not owned by a public authority,,,,,,,,2017-12-19,http://planning.blackburn.gov.uk/northgate/documentexplorer/application/folderview.aspx?type=PLNP11_DC_PLANAPP&key=36653&iWgrnzsWW4I=aH8Pp24Bn4U=,permissioned,permission in principle,,,,,,,,,,,,,,,,,,,,,,14,"""Belgrave Mill, Darwen""",https://www.blackburn.gov.uk/sites/default/files/media/pdfs/14%20Belgrave%20Mill.pdf,,,07/09/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,30/06/2020,,,,,,,,,,,,,,0.31,,,,,,,,,,,,,,,,,,19,9,,,,,,,,,,local-authority-eng:BBD,,not owned by a public authority,,,,,,,,,,not permissioned,,,,,,,,,,,,,,,,,,,,,,,15,"""Former Greenways, Salisbury Road, Darwen""",https://www.blackburn.gov.uk/sites/default/files/media/pdfs/15%20Former%20Greenways%20Salisbury%20Road.pdf,,,07/09/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,30/06/2020,,,,,,,,,,,,,,12.25,,,,,,,,,,,,,,,,,,,,,,,Previously granted outline planning permission for 110 dwellings (expired April 2020),,,,,,local-authority-eng:BBD,,not owned by a public authority,,,,,,,,,https://planning.blackburn.gov.uk/northgate/documentexplorer/application/folderview.aspx?type=PLNP11_DC_PLANAPP&key=47115&iWgrnzsWW4I=aH8Pp24Bn4U=,not permissioned,,,,,,,,,,,,,,,,,,,,,,,16,"""Springside Mills, Belmont Road, Belmont""",https://www.blackburn.gov.uk/sites/default/files/media/pdfs/16%20Spring%20Side%20Works.pdf,,,2020-30-06,,,,,,,,,,,,,,,,,,,,,,,,,,
