address,address-text,addressbase-custodian,amount,attribution,billing-authority,cardinality,category,census-area,citizen-name,citizen-names,clinical-commissioning-group,collection,combined-authority,company,conservation-area,contact,contribution-funding-status,contribution-purpose,copyright,country,dataset,datatype,datetime,default-field,deliverable,description,developer-agreement,developer-agreement-contribution,developer-agreement-transaction,developer-agreement-type,development-corporation,development-metric,development-plan,development-plan-document,development-plan-status,development-plan-timetable,development-plan-type,development-policies,development-policy,development-policy-area,development-policy-categories,development-policy-category,document,document-url,documentation-url,elapsed,end-date,endpoint,endpoint-url,entry-date,esd-inventory,field,fields,further-education-college-region-uk,further-education-college-uk,geography,geographies,geometry,government-domain,government-organisation,government-service,hash,hazardous-substances,hectares,hostname,identifier,internal-drainage-board,item,jobcentre,jobcentre-district,jobcentre-group,json,key-field,legal-instrument,legislation,licence,local-authority-eng,local-authority-nir,local-authority-sct,local-authority-type,local-resilience-forum,maximum-net-dwellings,minimum-net-dwellings,name,name-cy,national-park-authority,notes,number,official-name,official-name-cy,opendatacommunities-area,opendatacommunities-organisation,organisation,organisations,ownership-status,parameter,parameters,parent-field,pattern,phase,pipeline,planning-application,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,plugin,point,principal-local-authority,prison-estate,provenance,public-authority,purpose,region,regional-park-authority,register,registration-district,registry,replacement-field,request-headers,resource,response-headers,schema,school-type-eng,separator,shielding-hub,short-name,site,site-address,site-plan-url,source,specification,start-date,statistical-geographies,statistical-geography,statistical-geography-county-eng,statistical-geography-local-government-district-nir,statistical-geography-london-borough-eng,statistical-geography-metropolitan-district-eng,statistical-geography-non-metropolitan-district-eng,statistical-geography-registration-district-eng,statistical-geography-registration-district-wls,statistical-geography-unitary-authority-eng,statistical-geography-unitary-authority-wls,status,strategic,street,string,territory,text,transport-authority,twitter,typology,uk,units,url,value,website,wikidata-item
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-12-11,,,,,,,,,,,,,,0.22,,,,,,,,,,,,,,,,,,15,15,,,,Construction not started as of 31 March 2019. Planning permission details as of 31 March 2019.,,,,,,,,not owned by a public authority,,,,,,,,,,not permissioned,,,,,,,,,,,,,,,,,,,,,,,S/BAR/003,"91 Barton Lane, Eccles",https://map.salford.gov.uk/?lyrs=v_brownfield_land_register_2019#19/53.480512/-2.341964,,,2017-12-01,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2019-12-11,,,,,,,,,,,,,,0.17,,,,,,,,,,,,,,,,,,8,8,,,,Outline planning permission - 17/70060/OUT - Construction not started as of 31 March 2019. Planning permission details as of 31 March 2019.,,,,,,,,not owned by a public authority,,,,,,,,2018-04-25,,permissioned,outline planning permission,,,,,,,,,,,,,,,,,,,,,,S/BAR/004,"M And J Motors, Barton Lane, Eccles, M30 0HX",https://map.salford.gov.uk/?lyrs=v_brownfield_land_register_2019#19/53.476846/-2.350523,,,2017-12-01,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-12-11,,,,,,,,,,,,,,0.11,,,,,,,,,,,,,,,,,,2,2,,,,Construction not started as of 31 March 2019. Planning permission details as of 31 March 2019.,,,,,,,,not owned by a public authority,,,,,,,,,,not permissioned,,,,,,,,,,,,,,,,,,,,,,,S/BAR/085,117 Liverpool Road Eccles M30 0ND,https://map.salford.gov.uk/?lyrs=v_brownfield_land_register_2019#19/53.483017/-2.348600,,,2018-12-12,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2019-12-11,,,,,,,,,,,,,,0.02,,,,,,,,,,,,,,,,,,1,1,,,,Construction not started as of 31 March 2019. Planning permission details as of 31 March 2019.,,,,,,,,not owned by a public authority,,,,,,,,,,not permissioned,,,,,,,,,,,,,,,,,,,,,,,S/BAR/093,"Land adjacent to 23 Eldon Place, Eccles, M30 8QE",https://map.salford.gov.uk/?lyrs=v_brownfield_land_register_2019#19/53.479401/-2.360033,,,2019-12-11,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2019-12-11,,,,,,,,,,,,,,0.03,,,,,,,,,,,,,,,,,,1,1,,,,Construction not started as of 31 March 2019. Planning permission details as of 31 March 2019.,,,,,,,,not owned by a public authority,,,,,,,,,,not permissioned,,,,,,,,,,,,,,,,,,,,,,,S/BAR/094,"7 Edison Road, Eccles, M30 7AW",https://map.salford.gov.uk/?lyrs=v_brownfield_land_register_2019#19/53.476335/-2.357424,,,2019-12-11,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-12-11,,,,,,,,,,,,,,0.48,,,,,,,,,,,,,,,,,,36,36,,,,Construction not started as of 31 March 2019. Planning permission details as of 31 March 2019.,,,,,,,,not owned by a public authority,,,,,,,,,,not permissioned,,,,,,,,,,,,,,,,,,,,,,,S/BRO/004,"Former Royal Archer Public House, Lower Broughton Road",https://map.salford.gov.uk/?lyrs=v_brownfield_land_register_2019#19/53.491479/-2.264023,,,2017-12-01,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-12-11,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,30,30,,,,Construction not started as of 31 March 2019. Planning permission details as of 31 March 2019.,,,,,,,,not owned by a public authority,,,,,,,,,,not permissioned,,,,,,,,,,,,,,,,,,,,,,,S/BRO/006,"268-272 Lower Broughton Road, Salford",https://map.salford.gov.uk/?lyrs=v_brownfield_land_register_2019#19/53.497685/-2.268310,,,2019-12-11,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2019-12-11,,,,,,,,,,,,,,0.28,,,,,,,,,,,,,,,,,,57,57,,,,Full planning permission - 17/70056/FUL - Construction not started as of 31 March 2019. Planning permission details as of 31 March 2019.,,,,,,,,not owned by a public authority,,,,,,,,2018-06-26,,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,S/BRO/032,"Land Formerly Griffin Hotel, Lower Broughton Road, Salford",https://map.salford.gov.uk/?lyrs=v_brownfield_land_register_2019#19/53.498968/-2.269781,,,2017-12-01,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-12-11,,,,,,,,,,,,,,0.42,,,,,,,,,,,,,,,,,,42,42,,,,Outline planning permission - 14/64798/OUT - Construction not started as of 31 March 2019. Planning permission details as of 31 March 2019.,,,,,,,,not owned by a public authority,,,,,,,,2016-06-19,,permissioned,outline planning permission,,,,,,,,,,,,,,,,,,,,,,S/BRO/043,"Manchester Alloys & Metals, Meadow Road, Salford, M7 1PA",https://map.salford.gov.uk/?lyrs=v_brownfield_land_register_2019#19/53.489371/-2.267828,,,2017-12-01,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2019-12-11,,,,,,,,,,,,,,0.15,,,,,,,,,,,,,,,,,,16,16,,,,Full planning permission - 15/66855/FUL - Construction not started as of 31 March 2019. Planning permission details as of 31 March 2019.,,,,,,,,not owned by a public authority,,,,,,,,2016-05-06,,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,S/BRO/087,"Castle Green, 342-344 Lower Broughton Road, Salford, M7 2HY",https://map.salford.gov.uk/?lyrs=v_brownfield_land_register_2019#19/53.501274/-2.269007,,,2017-12-01,,,,,,,,,,,,,,,,,,,,,,,,,,
