address,address-text,addressbase-custodian,amount,attribution,billing-authority,cardinality,category,census-area,citizen-name,citizen-names,clinical-commissioning-group,collection,combined-authority,company,conservation-area,contact,contribution-funding-status,contribution-purpose,copyright,country,dataset,datatype,datetime,default-field,deliverable,description,developer-agreement,developer-agreement-contribution,developer-agreement-transaction,developer-agreement-type,development-corporation,development-metric,development-plan,development-plan-document,development-plan-status,development-plan-timetable,development-plan-type,development-policies,development-policy,development-policy-area,development-policy-categories,development-policy-category,document,document-url,documentation-url,elapsed,end-date,endpoint,endpoint-url,entry-date,esd-inventory,field,fields,further-education-college-region-uk,further-education-college-uk,geography,geographies,geometry,government-domain,government-organisation,government-service,hash,hazardous-substances,hectares,hostname,identifier,internal-drainage-board,item,jobcentre,jobcentre-district,jobcentre-group,json,key-field,legal-instrument,legislation,licence,local-authority-eng,local-authority-nir,local-authority-sct,local-authority-type,local-resilience-forum,maximum-net-dwellings,minimum-net-dwellings,name,name-cy,national-park-authority,notes,number,official-name,official-name-cy,opendatacommunities-area,opendatacommunities-organisation,organisation,organisations,ownership-status,parameter,parameters,parent-field,pattern,phase,pipeline,planning-application,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,plugin,point,principal-local-authority,prison-estate,provenance,public-authority,purpose,region,regional-park-authority,register,registration-district,registry,replacement-field,request-headers,resource,response-headers,schema,school-type-eng,separator,shielding-hub,short-name,site,site-address,site-plan-url,source,specification,start-date,statistical-geographies,statistical-geography,statistical-geography-county-eng,statistical-geography-local-government-district-nir,statistical-geography-london-borough-eng,statistical-geography-metropolitan-district-eng,statistical-geography-non-metropolitan-district-eng,statistical-geography-registration-district-eng,statistical-geography-registration-district-wls,statistical-geography-unitary-authority-eng,statistical-geography-unitary-authority-wls,status,strategic,street,string,territory,text,transport-authority,twitter,typology,uk,units,url,value,website,wikidata-item
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2018-12-15,,,,,,,,,,,,,,0.19,,,,,,,,,,,,,,,,,,43,43,,,,16/1026/OUT,,,,,,local-authority-eng:STT,,not owned by a public authority,,,,,,,,2016-07-19,,permissioned,outline planning permission,,,,,,,,,,,,,,,,,,,,,,203,"Car Lot, Parkin Street",https://www.stockton.gov.uk/media/1585224/brownfield_register_203.pdf,,,2017-12-21,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2018-12-15,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,12,12,,,,16/2835/FUL,,,,,,local-authority-eng:STT,,not owned by a public authority,,,,,,,,2017-05-12,,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,268,Former Roseworth Public House,https://www.stockton.gov.uk/media/1585225/brownfield_register_268.pdf,,,2017-12-21,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-12-15,,,,,,,,,,,,,,6.54,,,,,,,,,,,,,,,,,,148,148,,,,13/1667/RNW (10/0244/OUT),,,,,,local-authority-eng:STT,,not owned by a public authority,,,,,,,,,,not permissioned,,,,,,,,,,,,,,,,,,,,,,,452,Bowesfield Riverside Phase 1,https://www.stockton.gov.uk/media/1585228/brownfield_register_452.pdf,,,2017-12-21,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-12-15,,,,,,,,,,,,,,1.36,,,,,,,,,,,,,,,,,,37,37,,,,11/2450/OUT,,,,,,local-authority-eng:STT,,not owned by a public authority,,,,,,,,2012-08-16,,permissioned,outline planning permission,,,,,,,,,,,,,,,,,,,,,,506,"Kingfisher Way, Bowesfield Park",https://www.stockton.gov.uk/media/1585223/brownfield_register_506.pdf,,,2017-12-21,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2018-12-15,,,,,,,,,,,,,,0.17,,,,,,,,,,,,,,,,,,13,13,,,,18/0472/FUL (15/0604/OUT),,,,,,local-authority-eng:STT,,not owned by a public authority,,,,,,,,2018-07-27,,permissioned,outline planning permission,,,,,,,,,,,,,,,,,,,,,,630,"77 Station Road, Billingham",https://www.stockton.gov.uk/media/1585226/brownfield_register_630.pdf,,,2017-12-21,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2018-12-15,,,,,,,,,,,,,,0.02,,,,,,,,,,,,,,,,,,8,8,,,,16/2750/REV,,,,,,local-authority-eng:STT,,not owned by a public authority,,,,,,,,2017-08-14,,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,635,46 Westbourne Street,https://www.stockton.gov.uk/media/1585222/brownfield_register_635.pdf,,,2018-12-15,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2018-12-15,,,,,,,,,,,,,,3.92,,,,,,,,,,,,,,,,,,150,96,,,,16/1603/OUT,,,,,,local-authority-eng:STT,,owned by a public authority,,,,,,,,2017-10-20,,permissioned,outline planning permission,,,,,,,,,,,,,,,,,,,,,,674,Navigation Way,https://www.stockton.gov.uk/media/1585229/brownfield_register_674.pdf,,,2017-12-21,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2018-12-15,,,,,,,,,,,,,,0.47,,,,,,,,,,,,,,,,,,56,56,,,,17/0283/PDJ,,,,,,local-authority-eng:STT,,not owned by a public authority,,,,,,,,,,not permissioned,,,,,,,,,,,,,,,,,,,,,,,681,Pheonix House,https://www.stockton.gov.uk/media/1585227/brownfield_register_681.pdf,,,2018-12-15,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2018-12-15,,,,,,,,,,,,,,0.09,,,,,,,,,,,,,,,,,,14,14,,,,16/2898/OUT,,,,,,local-authority-eng:STT,,not owned by a public authority,,,,,,,,2017-06-30,,permissioned,outline planning permission,,,,,,,,,,,,,,,,,,,,,,698,"Day Nursery, Martinet Road",https://www.stockton.gov.uk/media/1585235/brownfield_register_698.pdf,,,2017-12-21,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2018-12-15,,,,,,,,,,,,,,0.04,,,,,,,,,,,,,,,,,,6,6,,,,17/0873/FUL,,,,,,local-authority-eng:STT,,not owned by a public authority,,,,,,,,2017-08-23,,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,704,Riverside Inn,https://www.stockton.gov.uk/media/1585230/brownfield_register_704.pdf,,,2018-12-15,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2018-12-15,,,,,,,,,,,,,,0.11,,,,,,,,,,,,,,,,,,15,15,,,,17/1874/FUL,,,,,,local-authority-eng:STT,,not owned by a public authority,,,,,,,,2017-09-27,,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,713,"First Floor, The Town House, Skinner Street",https://www.stockton.gov.uk/media/1585231/brownfield_register_713.pdf,,,2018-12-15,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2018-12-15,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,10,10,,,,17/2887/FUL,,,,,,local-authority-eng:STT,,not owned by a public authority,,,,,,,,2018-06-01,,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,733,"Chesterfield House, Norton",https://www.stockton.gov.uk/media/1585232/brownfield_register_733.pdf,,,2018-12-15,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2018-12-15,,,,,,,,,,,,,,0.12,,,,,,,,,,,,,,,,,,29,29,,,,18/0375/PDJ,,,,,,local-authority-eng:STT,,not owned by a public authority,,,,,,,,,,not permissioned,,,,,,,,,,,,,,,,,,,,,,,736,Regency West Mall,https://www.stockton.gov.uk/media/1585234/brownfield_register_736.pdf,,,2018-12-15,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-12-15,,,,,,,,,,,,,,1.44,,,,,,,,,,,,,,,,,,40,40,,,,17/1912/OUT,,,,,,local-authority-eng:STT,,not owned by a public authority,,,,,,,,2018-09-21,,permissioned,outline planning permission,,,,,,,,,,,,,,,,,,,,,,743,Returnable Packaging Services Limited,https://www.stockton.gov.uk/media/1585233/brownfield_register_743.pdf,,,2018-12-15,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-12-15,,,,,,,,,,,,,,0.54,,,,,,,,,,,,,,,,,,30,20,,,,,,,,,,local-authority-eng:STT,,not owned by a public authority,,,,,,,,,,not permissioned,,,,,,,,,,,,,,,,,,,,,,,EPY15,"South of Kingfisher Way, Bowesfield",https://www.stockton.gov.uk/media/1585236/brownfield_register_epy15.pdf,,,2017-12-21,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-12-15,,,,,,,,,,,,,,6.35,,,,,,,,,,,,,,,,,,200,120,,,,07/1265/FUL,,,,,,local-authority-eng:STT,,not owned by a public authority,,,,,,,,,,not permissioned,,,,,,,,,,,,,,,,,,,,,,,S31,Railway Street,https://www.stockton.gov.uk/media/1585238/brownfield_register_s31.pdf,,,2017-12-21,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-12-15,,,,,,,,,,,,,,17.15,,,,,,,,,,,,,,,,,,800,500,,,,18/1726/OUT,,,,,,local-authority-eng:STT,,not owned by a public authority,,,,,,,,,,pending decision,outline planning permission,,,,,,,,,,,,,,,,,,,,,,S7,Land off Grangefield Road (Millfield),https://www.stockton.gov.uk/media/1585239/brownfield_register_s7.pdf,,,2017-12-21,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-12-15,,,,,,,,,,,,,,34.49,,,,,,,,,,,,,,,,,,1300,900,,,,,,,,,,local-authority-eng:STT,,not owned by a public authority,,,,,,,,,,not permissioned,,,,,,,,,,,,,,,,,,,,,,,T1,Tees Marshalling Yard,https://www.stockton.gov.uk/media/1585240/brownfield_register_t1.pdf,,,2017-12-21,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-12-15,,,,,,,,,,,,,,0.6,,,,,,,,,,,,,,,,,,35,20,,,,,,,,,,local-authority-eng:STT,,not owned by a public authority,,,,,,,,,,not permissioned,,,,,,,,,,,,,,,,,,,,,,,T13,Magister Road,https://www.stockton.gov.uk/media/1585237/brownfield_register_t13.pdf,,,2017-12-21,,,,,,,,,,,,,,,,,,,,,,,,,,
