address,address-text,addressbase-custodian,amount,attribution,billing-authority,cardinality,category,census-area,citizen-name,citizen-names,clinical-commissioning-group,collection,combined-authority,company,conservation-area,contact,contribution-funding-status,contribution-purpose,copyright,country,dataset,datatype,datetime,default-field,deliverable,description,developer-agreement,developer-agreement-contribution,developer-agreement-transaction,developer-agreement-type,development-corporation,development-metric,development-plan,development-plan-document,development-plan-status,development-plan-timetable,development-plan-type,development-policies,development-policy,development-policy-area,development-policy-categories,development-policy-category,document,document-url,documentation-url,elapsed,end-date,endpoint,endpoint-url,entry-date,esd-inventory,field,fields,further-education-college-region-uk,further-education-college-uk,geography,geographies,geometry,government-domain,government-organisation,government-service,hash,hazardous-substances,hectares,hostname,identifier,internal-drainage-board,item,jobcentre,jobcentre-district,jobcentre-group,json,key-field,legal-instrument,legislation,licence,local-authority-eng,local-authority-nir,local-authority-sct,local-authority-type,local-resilience-forum,maximum-net-dwellings,minimum-net-dwellings,name,name-cy,national-park-authority,notes,number,official-name,official-name-cy,opendatacommunities-area,opendatacommunities-organisation,organisation,organisations,ownership-status,parameter,parameters,parent-field,pattern,phase,pipeline,planning-application,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,plugin,point,principal-local-authority,prison-estate,provenance,public-authority,purpose,region,regional-park-authority,register,registration-district,registry,replacement-field,request-headers,resource,response-headers,schema,school-type-eng,separator,shielding-hub,short-name,site,site-address,site-plan-url,source,specification,start-date,statistical-geographies,statistical-geography,statistical-geography-county-eng,statistical-geography-local-government-district-nir,statistical-geography-london-borough-eng,statistical-geography-metropolitan-district-eng,statistical-geography-non-metropolitan-district-eng,statistical-geography-registration-district-eng,statistical-geography-registration-district-wls,statistical-geography-unitary-authority-eng,statistical-geography-unitary-authority-wls,status,strategic,street,string,territory,text,transport-authority,twitter,typology,uk,units,url,value,website,wikidata-item
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2019-12-20,,,,,,,,,,,,,,1.53,,,,,,,,,,,,,,,,,,49,49,,,,2012/0588 outline approved; 2018/0498 full planning application withdrawn; 2019/0341 full planning application - minded to grant planning permission. Local Plan Submission version proposes to allocate the site (H65) for 49 dwellings.,,,,,,local-authority-eng:ROS,,not owned by a public authority,,,,,,,,,https://publicaccess.rossendale.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=MJLQHI00DT00L,pending decision,,,,,,,,,,,,,,,,,,,,,,,ROSBS001,"ALBERT MILL, WHITWORTH",https://www.rossendale.gov.uk/downloads/download/10897/brownfield_register,,,2017-12-15,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2019-12-20,,,,,,,,,,,,,,0.42,,,,,,,,,,,,,,,,,,13,13,,,,2018/0414 outline planning application approved for 22 dwellings. Local Plan Submission version proposes to allocate the site (H21) for 13 dwellings.,,,,,,local-authority-eng:ROS,,not owned by a public authority,,,,,,,,2019-11-22,https://publicaccess.rossendale.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=PD1WOGNDINT00,permissioned,outline planning permission,,,,,,,,,,,,,,,,,,,,,,ROSBS007,"REED STREET, BACUP",https://www.rossendale.gov.uk/downloads/download/10897/brownfield_register,,,2017-12-15,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-12-20,,,,,,,,,,,,,,0.15,,,,,,,,,,,,,,,,,,9,9,,,,2015/0030 - outline approval has expired. Local Plan Submission version proposes to allocate the site (H36) for 9 dwellings.,,,,,,local-authority-eng:ROS,,not owned by a public authority,,,,,,,,,https://publicaccess.rossendale.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=NIUF3UND02K00,not permissioned,,,,,,,,,,,,,,,,,,,,,,,ROSBS009,"HARE AND HOUNDS GARAGE, STACKSTEADS",https://www.rossendale.gov.uk/downloads/download/10897/brownfield_register,,,2017-12-15,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2019-12-20,,,,,,,,,,,,,,0.05,,,,,,,,,,,,,,,,,,6,6,,,,2015/0085 planning permission for 4 flats; building works started; 2019/0170 planning permission for 6 flats,,,,,,local-authority-eng:ROS,,not owned by a public authority,,,,,,,,2019-09-19,https://publicaccess.rossendale.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=NL0FGYNDLPC00,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,ROSBS010,BACUP CONSERVATIVE CLUB,https://www.rossendale.gov.uk/downloads/download/10897/brownfield_register,,,2017-12-15,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-12-20,,,,,,,,,,,,,,0.04,,,,,,,,,,,,,,,,,,7,7,,,,Planning permission 2015/0261 has expired 12 November 2018. Local Plan Submission version proposes to allocate the site (H24) for 7 dwellings.,,,,,,local-authority-eng:ROS,,not owned by a public authority,,,,,,,,,https://publicaccess.rossendale.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=NQGNCUNDM2Y00,not permissioned,,,,,,,,,,,,,,,,,,,,,,,ROSBS011,"FMR COMMERCIAL HOTEL, STACKSTEADS",https://www.rossendale.gov.uk/downloads/download/10897/brownfield_register,,,2017-12-15,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-12-20,,,,,,,,,,,,,,0.06,,,,,,,,,,,,,,,,,,6,6,,,,2016/0001 planning permission expired in March 2019,,,,,,local-authority-eng:ROS,,not owned by a public authority,,,,,,,,,https://publicaccess.rossendale.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=O0H4WBND02K00,not permissioned,,,,,,,,,,,,,,,,,,,,,,,ROSBS012,"14 DEARDENGATE, HASLINGDEN",https://www.rossendale.gov.uk/downloads/download/10897/brownfield_register,,,2017-12-15,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2019-12-20,,,,,,,,,,,,,,0.44,,,,,,,,,,,,,,,,,,10,10,,,,Extant planning permission. Part of the proposed allocation site H13 in the Local Plan Submission version.,,,,,,local-authority-eng:ROS,,not owned by a public authority,,,,,,,,2013-03-11,https://publicaccess.rossendale.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZZXANDJV936,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,ROSBS013,LOVECLOUGH WORKING MENS CLUB,https://www.rossendale.gov.uk/downloads/download/10897/brownfield_register,,,2017-12-15,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-12-20,,,,,,,,,,,,,,0.84,,,,,,,,,,,,,,,,,,22,22,,,,Identified as a potential allocation but no planning history.,,,,,,local-authority-eng:ROS,,not owned by a public authority,,,,,,,,,,not permissioned,,,,,,,,,,,,,,,,,,,,,,,ROSBS017,"SHADLOCK SKIP, STACKSTEADS",https://www.rossendale.gov.uk/downloads/download/10897/brownfield_register,,,2017-12-15,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2019-12-20,,,,,,,,,,,,,,0.13,,,,,,,,,,,,,,,,,,8,8,,,,2017/0221 - Section 73 application to vary conditions 4 (construction method statement) and 5 (off-site highway works) pursuant to Planning Approval 2016/0320. Police station has been demolished. Local Plan submission version proposes to allocate the site (H45) for 8 dwellings.,,,,,,local-authority-eng:ROS,,not owned by a public authority,,,,,,,,2016-10-03,https://publicaccess.rossendale.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=MJLQFS00DT02X,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,ROSBS019,FMR HASLINGDEN POLICE STATION,https://www.rossendale.gov.uk/downloads/download/10897/brownfield_register,,,2017-12-15,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-12-20,,,,,,,,,,,,,,0.07,,,,,,,,,,,,,,,,,,4,4,,,,2006/393 (Reserved Matters) ; 2006/0189.,,,,,,local-authority-eng:ROS,,not owned by a public authority,,,,,,,,2006-11-30,https://publicaccess.rossendale.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZZWVNDJV796,permissioned,reserved matters approval,,,,,,,,,,,,,,,,,,,,,,ROSBS020,"LAND OFF LEES ST, BRITANNIA",https://www.rossendale.gov.uk/downloads/download/10897/brownfield_register,,,2017-12-15,,,,,,,,,,,,,,,,,,,,,,,,,,
