address,address-text,addressbase-custodian,amount,attribution,billing-authority,cardinality,category,census-area,citizen-name,citizen-names,clinical-commissioning-group,collection,combined-authority,company,conservation-area,contact,contribution-funding-status,contribution-purpose,copyright,country,dataset,datatype,datetime,default-field,deliverable,description,developer-agreement,developer-agreement-contribution,developer-agreement-transaction,developer-agreement-type,development-corporation,development-metric,development-plan,development-plan-document,development-plan-status,development-plan-timetable,development-plan-type,development-policies,development-policy,development-policy-area,development-policy-categories,development-policy-category,document,document-url,documentation-url,elapsed,end-date,endpoint,endpoint-url,entry-date,esd-inventory,field,fields,further-education-college-region-uk,further-education-college-uk,geography,geographies,geometry,government-domain,government-organisation,government-service,hash,hazardous-substances,hectares,hostname,identifier,internal-drainage-board,item,jobcentre,jobcentre-district,jobcentre-group,json,key-field,legal-instrument,legislation,licence,local-authority-eng,local-authority-nir,local-authority-sct,local-authority-type,local-resilience-forum,maximum-net-dwellings,minimum-net-dwellings,name,name-cy,national-park-authority,notes,number,official-name,official-name-cy,opendatacommunities-area,opendatacommunities-organisation,organisation,organisations,ownership-status,parameter,parameters,parent-field,pattern,phase,pipeline,planning-application,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,plugin,point,principal-local-authority,prison-estate,provenance,public-authority,purpose,region,regional-park-authority,register,registration-district,registry,replacement-field,request-headers,resource,response-headers,schema,school-type-eng,separator,shielding-hub,short-name,site,site-address,site-plan-url,source,specification,start-date,statistical-geographies,statistical-geography,statistical-geography-county-eng,statistical-geography-local-government-district-nir,statistical-geography-london-borough-eng,statistical-geography-metropolitan-district-eng,statistical-geography-non-metropolitan-district-eng,statistical-geography-registration-district-eng,statistical-geography-registration-district-wls,statistical-geography-unitary-authority-eng,statistical-geography-unitary-authority-wls,status,strategic,street,string,territory,text,transport-authority,twitter,typology,uk,units,url,value,website,wikidata-item
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2017-12-14,,,,,,,,,,,,,,0.39,,,,,,,,,,,,,,,,,,32,32,,,,,,,,,,local-authority-eng:BAR,,not owned by a public authority,,,,,,,,2005-08-24,,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,BFLR/2017/0001,Former North Lonsdale Hospital,https://webgis1.barrowbc.gov.uk/webgis/?easting=320284.28&northing=468815.02&zoom=8&action=layer&layer=BBC:CURRENTBROWNFIELDLANDREGIST,,,2017-12-14,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2017-12-14,,,,,,,,,,,,,,1.45,,,,,,,,,,,,,,,,,,30,30,,,,,,,,,,local-authority-eng:BAR,,owned by a public authority,,,,,,,,2016-01-06,,permissioned,outline planning permission,,,,,,,,,,,,,,,,,,,,,,BFLR/2017/0002,11 Smallholding,https://webgis1.barrowbc.gov.uk/webgis/?easting=321734.21&northing=470219.32&zoom=8&action=layer&layer=BBC:CURRENTBROWNFIELDLANDREGIST,,,2017-12-14,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2017-12-15,,,,,,,,,,,,,,0.26,,,,,,,,,,,,,,,,,,8,8,,,,,,,,,,local-authority-eng:BAR,,not owned by a public authority,,,,,,,,2015-09-16,,permissioned,outline planning permission,,,,,,,,,,,,,,,,,,,,,,BFLR/2017/0004,Cemetery Cottages,https://webgis1.barrowbc.gov.uk/webgis/?easting=319619.3&northing=470739.52&zoom=8&action=layer&layer=BBC:CURRENTBROWNFIELDLANDREGIST,,,2017-12-15,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2017-12-19,,,,,,,,,,,,,,1.58,,,,,,,,,,,,,,,,,,51,51,,,,,,,,,,local-authority-eng:BAR,,not owned by a public authority,,,,,,,,,,not permissioned,,,,,,,,,,,,,,,,,,,,,,,BFLR/2017/0020,Urofoam Factory,https://webgis1.barrowbc.gov.uk/webgis/?easting=321416.44&northing=477869.08&zoom=8&action=layer&layer=BBC:CURRENTBROWNFIELDLANDREGIST,,,2017-12-18,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2017-12-18,,,,,,,,,,,,,,0.03,,,,,,,,,,,,,,,,,,7,7,,,,,,,,,,local-authority-eng:BAR,,not owned by a public authority,,,,,,,,2017-07-11,,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,BFLR/2017/0027,Former Dalton Library,https://webgis1.barrowbc.gov.uk/webgis/?easting=322909.3&northing=474173.66&zoom=8&action=layer&layer=BBC:CURRENTBROWNFIELDLANDREGIST,,,2017-12-18,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2017-12-18,,,,,,,,,,,,,,0.42,,,,,,,,,,,,,,,,,,10,10,,,,,,,,,,local-authority-eng:BAR,,not owned by a public authority,,,,,,,,2016-10-13,,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,BFLR/2017/0022,Rock Lea,https://webgis1.barrowbc.gov.uk/webgis/?easting=321001.36&northing=471392.26&zoom=8&action=layer&layer=BBC:CURRENTBROWNFIELDLANDREGIST,,,2017-12-18,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2017-12-18,,,,,,,,,,,,,,2.35,,,,,,,,,,,,,,,,,,54,54,,,,,,,,,,local-authority-eng:BAR,,not owned by a public authority,,,,,,,,2015-06-23,,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,BFLR/2017/0024,Park View,https://webgis1.barrowbc.gov.uk/webgis/?easting=320858.08&northing=470100.14&zoom=8&action=layer&layer=BBC:CURRENTBROWNFIELDLANDREGIST,,,2017-12-18,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-12-19,,,,,,,,,,,,,,0.08,,,,,,,,,,,,,,,,,,10,10,,,,,,,,,,local-authority-eng:BAR,,owned by a public authority,,,,,,,,,,not permissioned,,,,,,,,,,,,,,,,,,,,,,,BFLR/2017/0021,Presbytarian Church,https://webgis1.barrowbc.gov.uk/webgis/?easting=320107.65&northing=469219.53&zoom=8&action=layer&layer=BBC:CURRENTBROWNFIELDLANDREGIST,,,2017-12-18,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2017-12-20,,,,,,,,,,,,,,0.98,,,,,,,,,,,,,,,,,,23,23,,,,,,,,,,local-authority-eng:BAR,,not owned by a public authority,,,,,,,,2016-08-17,,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,BFLR/2017/0003,Cavendish Villas,https://webgis1.barrowbc.gov.uk/webgis/?easting=319886.99&northing=468406.78&zoom=8&action=layer&layer=BBC:CURRENTBROWNFIELDLANDREGIST,,,2017-12-14,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2017-12-15,,,,,,,,,,,,,,0.12,,,,,,,,,,,,,,,,,,18,18,,,,,,,,,,local-authority-eng:BAR,,not owned by a public authority,,,,,,,,2008-11-05,,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,BFLR/2017/0005,Buxton Street,https://webgis1.barrowbc.gov.uk/webgis/?easting=319655.54&northing=468332.12&zoom=8&action=layer&layer=BBC:CURRENTBROWNFIELDLANDREGIST,,,2017-12-15,,,,,,,,,,,,,,,,,,,,,,,,,,
