OrganisationURI,SiteReference,SiteNameAddress,GeoX,GeoY,SiteplanURL,Hectares,OwnershipStatus,HazardousSubstances,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,NetDwellingsRangeFrom,NetDwellingsRangeTo,Deliverable,Notes,FirstAddedDate,LastUpdatedDate,EndDate
http://opendatacommunities.org/id/district-council/arun,A1513,Chandlers BMW Site Water Lane Angmering,-0.483042,50.829486,http://www1.arun.gov.uk/webapps/wml/Map.aspx?x=506931&y=104424&resolution=1.0&MapName=Helaa,0.5,not owned by a public authority,,not permissioned,,,,18,20,,,2017-11-10,2017-11-10,
http://opendatacommunities.org/id/district-council/arun,HP3,S&G Motors Arundel Road Walberton,-0.638555,50.853464,http://www1.arun.gov.uk/webapps/wml/Map.aspx?x=495930&y=106877&resolution=1.0&MapName=Helaa,0.75,not owned by a public authority,,not permissioned,,,,26,28,,,2017-11-10,2017-11-10,
http://opendatacommunities.org/id/district-council/arun,LU33,Patterson Wilson Road Littlehampton,-0.537529,50.812115,http://www1.arun.gov.uk/webapps/wml/Map.aspx?x=503132&y=102415&resolution=1.0&MapName=Helaa,0.54,not owned by a public authority,,not permissioned,,,,14,16,,,2017-11-10,2017-11-10,
http://opendatacommunities.org/id/district-council/arun,LU33a,Meadowfield House Littlehampton,-0.537269,50.811806,http://www1.arun.gov.uk/webapps/wml/Map.aspx?x=503151&y=102381&resolution=1.0&MapName=Helaa,0.35,owned by a public authority,,not permissioned,,,,11,13,,,2017-11-10,2017-11-10,
http://opendatacommunities.org/id/district-council/arun,NEWBE10,Bartons County Infants School Romney Broadwalk Bersted,-0.688163,50.800353,http://www1.arun.gov.uk/webapps/wml/Map.aspx?x=492543&y=100908&resolution=1.0&MapName=Helaa,0.59,not owned by a public authority,,not permissioned,,,,15,17,,,2017-11-10,2017-11-10,
http://opendatacommunities.org/id/district-council/arun,115,Electronic Sub Station Ford Road Arundel,-0.562402,50.851274,http://www1.arun.gov.uk/webapps/wml/Map.aspx?x=501295&y=106735&resolution=1.0&MapName=Helaa,0.43,not owned by a public authority,,not permissioned,,,,36,38,,,2017-11-10,2017-11-10,
http://opendatacommunities.org/id/district-council/arun,BR19,Regis Centre Site The Esplanade Bognor Regis,-0.671649,50.782684,http://www1.arun.gov.uk/webapps/wml/Map.aspx?x=493742&y=98964&resolution=1.0&MapName=Helaa,1.57,owned by a public authority,,not permissioned,,,,90,100,,,2017-11-10,2017-11-10,
http://opendatacommunities.org/id/district-council/arun,NEWLU40,Former Hospital Site Fitzalan Road / Church Street Littlehampton,-0.537465,50.808715,http://www1.arun.gov.uk/webapps/wml/Map.aspx?x=503144&y=102037&resolution=1.0&MapName=Helaa,0.54,not owned by a public authority,,not permissioned,,,,14,16,,,2017-11-10,2017-11-10,
http://opendatacommunities.org/id/district-council/arun,BR5,Hothampton Car Park The Queensway Bognor Regis,-0.677152,50.784239,http://www1.arun.gov.uk/webapps/wml/Map.aspx?x=493351&y=99130&resolution=1.0&MapName=Helaa,1.33,mixed ownership,,not permissioned,,,,75,85,,,2017-11-10,2017-11-10,
http://opendatacommunities.org/id/district-council/arun,PS12,St Martins Car Park & Former Waitrose Littlehampton,-0.542317,50.810628,http://www1.arun.gov.uk/webapps/wml/Map.aspx?x=502798&y=102243&resolution=1.0&MapName=Helaa,2.2,mixed ownership,,not permissioned,,,,65,75,,,2017-11-10,2017-11-10,
http://opendatacommunities.org/id/district-council/arun,BR10,Covers Richmond Road Bognor Regis,-0.674687,50.787602,http://www1.arun.gov.uk/webapps/wml/Map.aspx?x=493518&y=99507&resolution=1.0&MapName=Helaa,1.19,not owned by a public authority,,not permissioned,,,,32,34,,,2017-11-10,2017-11-10,
http://opendatacommunities.org/id/district-council/arun,17LU9,Littlehampton-West Bank,-0.554268,50.810165,http://www1.arun.gov.uk/webapps/wml/Map.aspx?x=501957&y=102175&resolution=1.0&MapName=Helaa,8.46,mixed ownership,,not permissioned,,,,390,620,,,2017-11-10,2017-11-10,
http://opendatacommunities.org/id/district-council/arun,NEWLU38c,Works units at Gloucester Road and Howard Road Littlehampton,-0.549119,50.8119,http://www1.arun.gov.uk/webapps/wml/Map.aspx?x=502316&y=102375&resolution=1.0&MapName=Helaa,0.35,not owned by a public authority,,not permissioned,,,,12,14,,,2017-11-10,2017-11-10,
http://opendatacommunities.org/id/district-council/arun,P5408,St Ninians Church Pagham,-0.738589,50.777437,http://www1.arun.gov.uk/webapps/wml/Map.aspx?x=489033&y=98298&resolution=1.0&MapName=Helaa,0.26,not owned by a public authority,,not permissioned,,,,8,10,,,2017-11-10,2017-11-10,
http://opendatacommunities.org/id/district-council/arun,BR14914OUT,Belmont Lodge and land west of Belmont Street Bognor Regis,-0.671817,50.783252,http://www.arun.gov.uk/weekly-lists,0.09,not owned by a public authority,,permissioned,,,,35,35,,,2017-11-10,2017-11-10,
http://opendatacommunities.org/id/district-council/arun,BR15515,The Royal Hotel The Esplanade Bognor Regis,-0.677433,50.78132,http://www.arun.gov.uk/weekly-lists,0.06,not owned by a public authority,,permissioned,,,,18,18,,,2017-11-10,2017-11-10,
http://opendatacommunities.org/id/district-council/arun,LU11108,The Locomotive Public House Terminus Road Littlehampton,-0.545294,50.809811,http://www.arun.gov.uk/weekly-lists,0.03,not owned by a public authority,,permissioned,,,,9,9,,,2017-11-10,2017-11-10,
http://opendatacommunities.org/id/district-council/arun,LU5515OUT,Land South of Littlehampton Academy Littlehampton,-0.534319,50.813999,http://www.arun.gov.uk/weekly-lists,2.42,owned by a public authority,,permissioned,,,,68,68,,,2017-11-10,2017-11-10,
http://opendatacommunities.org/id/district-council/arun,NEWWA15,Progress Garage Yapton Lane Walberton,-0.613756,50.838406,http://www.arun.gov.uk/weekly-lists,0.17,not owned by a public authority,,permissioned,,,,6,6,,,2017-11-10,2017-11-10,
http://opendatacommunities.org/id/district-council/arun,Y2214,Land to the west of Kings Close Yapton,-0.610838,50.819009,http://www.arun.gov.uk/weekly-lists,0.35,not owned by a public authority,,permissioned,,,,10,10,,,2017-11-10,2017-11-10,
http://opendatacommunities.org/id/district-council/arun,LU20516,C M Wood Body Repair Centre Linden Park Littlehampton,-0.548893,50.811861,http://www.arun.gov.uk/weekly-lists,0.06,not owned by a public authority,,permissioned,,,,10,10,,,2017-11-10,2017-11-10,
http://opendatacommunities.org/id/district-council/arun,M4516,Land West of Yapton Road (Poultry Farm) Middleton,-0.619501,50.798176,http://www.arun.gov.uk/weekly-lists,0.55,not owned by a public authority,,permissioned,,,,13,13,,,2017-11-10,2017-11-10,
http://opendatacommunities.org/id/district-council/arun,BR10816,19 High Street Bognor Regis,-0.677536,50.787697,http://www.arun.gov.uk/weekly-lists,0.02,not owned by a public authority,,permissioned,,,,5,5,,,2017-11-10,2017-11-10,
http://opendatacommunities.org/id/district-council/arun,BR22216,Staffuth & Bray 6 York Road Bognor Regis,-0.672928,50.783085,http://www.arun.gov.uk/weekly-lists,0.03,not owned by a public authority,,permissioned,,,,18,18,,,2017-11-10,2017-11-10,
http://opendatacommunities.org/id/district-council/arun,BR29316,66 & 66A Hawthorn Road Bognor Regis,-0.68272,50.792549,http://www.arun.gov.uk/weekly-lists,0.1,not owned by a public authority,,permissioned,,,,5,5,,,2017-11-10,2017-11-10,
