address,address-text,addressbase-custodian,amount,attribution,billing-authority,cardinality,category,census-area,citizen-name,citizen-names,clinical-commissioning-group,combined-authority,company,contact,contribution-funding-status,contribution-purpose,copyright,country,dataset,datatype,datetime,deliverable,description,developer-agreement,developer-agreement-contribution,developer-agreement-transaction,developer-agreement-type,development-corporation,development-metric,development-plan,development-plan-document,development-plan-status,development-plan-timetable,development-plan-type,development-policies,development-policy,development-policy-categories,development-policy-category,document,document-url,documentation-url,elapsed,end-date,endpoint,endpoint-url,entry-date,esd-inventory,field,fields,further-education-college-region-uk,further-education-college-uk,geography,geographies,geometry,government-domain,government-organisation,government-service,hash,hazardous-substances,hectares,hostname,identifier,internal-drainage-board,item,jobcentre,jobcentre-district,jobcentre-group,json,key-field,latitude,legal-instrument,legislation,licence,local-authority-eng,local-authority-nir,local-authority-sct,local-authority-type,local-resilience-forum,longitude,maximum-net-dwellings,minimum-net-dwellings,name,name-cy,national-park-authority,notes,number,official-name,official-name-cy,opendatacommunities-area,opendatacommunities-organisation,organisation,organisations,ownership-status,parent-field,pattern,phase,pipeline,planning-application,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,point,principal-local-authority,prison-estate,provenance,public-authority,purpose,region,regional-park-authority,register,registration-district,registry,replacement-field,request-headers,resource,response-headers,schema,school-type-eng,script,shielding-hub,short-name,site,site-address,site-plan-url,source,specification,start-date,statistical-geographies,statistical-geography,statistical-geography-county-eng,statistical-geography-local-government-district-nir,statistical-geography-london-borough-eng,statistical-geography-metropolitan-district-eng,statistical-geography-non-metropolitan-district-eng,statistical-geography-registration-district-eng,statistical-geography-registration-district-wls,statistical-geography-unitary-authority-eng,statistical-geography-unitary-authority-wls,status,strategic,street,string,territory,text,timestamp,transport-authority,twitter,typology,uk,units,url,value,website,wikidata-item,OrganisationURI,OrganisationLabel,SiteReference,SiteNameAddress,GeoX,GeoY,SiteplanURL,Hectares,OwnershipStatus,HazardousSubstances,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,MinNetDwellings,NetDwellingsRangeFrom,NetDwellingsRangeTo,Deliverable,Notes,FirstAddedDate,LastUpdatedDate,EndDate,DevelopmentDescription,SiteInformation
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/south-kesteven,South Kesteven District Council,SKBFR-2,"The Old Quarry, Station Road",-0.533053,52.749915,http://www.southkesteven.gov.uk/CHttpHandler.ashx?id=22388&p=0,6.9,not owned by a public authority,,permissioned,outline planning permission,2017-03-30,,124,124,124,yes,Site was promoted through CFS.,22/12/2017,12/01/2018,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/south-kesteven,South Kesteven District Council,SKBFR-3,"Former Grimers Transport site, Station Road ( Part1 )",-0.342367,52.892299,http://www.southkesteven.gov.uk/CHttpHandler.ashx?id=22389&p=0,1.1,not owned by a public authority,,permissioned,outline planning permission,2015-10-08,,26,26,26,yes,Site was promoted through CFS.,22/12/2017,12/01/2018,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/south-kesteven,South Kesteven District Council,SKBFR-4,"Former Grimers Transport site, Station Road ( Part2)",-0.341904,52.893736,http://www.southkesteven.gov.uk/CHttpHandler.ashx?id=22390&p=0,0.8,not owned by a public authority,,pending decision,,,,22,22,22,yes,Site was promoted through CFS.,22/12/2017,12/01/2018,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/south-kesteven,South Kesteven District Council,SKBFR-8,Former Aveland High School,-0.34644,52.890326,http://www.southkesteven.gov.uk/CHttpHandler.ashx?id=22391&p=0,1.6,not owned by a public authority,,permissioned,outline planning permission,2016-01-14,,38,38,38,yes,Site was promoted through CFS.,22/12/2017,12/01/2018,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/south-kesteven,South Kesteven District Council,SKBFR-10,"former Peugeot Garage, Uffington Road",-0.457419,52.655325,http://www.southkesteven.gov.uk/CHttpHandler.ashx?id=22387&p=0,0.45,not owned by a public authority,,pending decision,,,,12,12,12,yes,Site promoted  through the CFS.,22/12/2017,12/01/2018,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/south-kesteven,South Kesteven District Council,SKBFR-22,"Land at Uffington Road, Stamford",-0.462418,52.657351,http://www.southkesteven.gov.uk/CHttpHandler.ashx?id=22392&p=0,4.9,not owned by a public authority,,pending decision,,,,88,88,88,yes,Site promoted  through the CFS  . Site is preferred allocation for the LP.,22/12/2017,12/01/2018,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/south-kesteven,South Kesteven District Council,SKBFR-26,"Former site of st Wulframs school, Queensway Grantham",-0.612689,52.92278,http://www.southkesteven.gov.uk/CHttpHandler.ashx?id=22393&p=0,1.3,not owned by a public authority,,permissioned,outline planning permission,2015-09-24,,31,31,31,yes,Site promoted through the SHLAA 2014.,22/12/2017,12/01/2018,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/south-kesteven,South Kesteven District Council,SKBFR-36,"land north of Uffington Road, Stamford known as ""Stamford Near East""",-0.460321,52.656785,http://www.southkesteven.gov.uk/CHttpHandler.ashx?id=22394&p=0,4.1,not owned by a public authority,,pending decision,,,,73,73,73,yes,Site promoted  through the CFS  . Site is preferred allocation for the LP.,22/12/2017,12/01/2018,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/south-kesteven,South Kesteven District Council,SKBFR-52,"Blenheim Court, Scotgate, Stamford",-0.48276,52.652803,http://www.southkesteven.gov.uk/CHttpHandler.ashx?id=22395&p=0,0.14,not owned by a public authority,,not permissioned,,,,5,5,5,yes,Site promoted through the SHLAA 2014 .,22/12/2017,12/01/2018,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/south-kesteven,South Kesteven District Council,SKBFR-57,"Old Tannery, Earlsfield Lane",-0.651723,52.90544,http://www.southkesteven.gov.uk/CHttpHandler.ashx?id=22396&p=0,0.4,,,not permissioned,,,,11,11,11,yes,Site promoted through the SHLAA 2014 .,22/12/2017,12/01/2018,,,
