address,address-text,addressbase-custodian,amount,attribution,billing-authority,cardinality,category,census-area,citizen-name,citizen-names,clinical-commissioning-group,combined-authority,company,contact,contribution-funding-status,contribution-purpose,copyright,country,dataset,datatype,datetime,deliverable,description,developer-agreement,developer-agreement-contribution,developer-agreement-transaction,developer-agreement-type,development-corporation,development-metric,development-plan,development-plan-document,development-plan-status,development-plan-timetable,development-plan-type,development-policies,development-policy,development-policy-categories,development-policy-category,document,document-url,documentation-url,elapsed,end-date,endpoint,endpoint-url,entry-date,esd-inventory,field,fields,further-education-college-region-uk,further-education-college-uk,geography,geographies,geometry,government-domain,government-organisation,government-service,hash,hazardous-substances,hectares,hostname,identifier,internal-drainage-board,item,jobcentre,jobcentre-district,jobcentre-group,json,key-field,latitude,legal-instrument,legislation,licence,local-authority-eng,local-authority-nir,local-authority-sct,local-authority-type,local-resilience-forum,longitude,maximum-net-dwellings,minimum-net-dwellings,name,name-cy,national-park-authority,notes,number,official-name,official-name-cy,opendatacommunities-area,opendatacommunities-organisation,organisation,organisations,ownership-status,parent-field,pattern,phase,pipeline,planning-application,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,point,principal-local-authority,prison-estate,provenance,public-authority,purpose,region,regional-park-authority,register,registration-district,registry,replacement-field,request-headers,resource,response-headers,schema,school-type-eng,script,shielding-hub,short-name,site,site-address,site-plan-url,source,specification,start-date,statistical-geographies,statistical-geography,statistical-geography-county-eng,statistical-geography-local-government-district-nir,statistical-geography-london-borough-eng,statistical-geography-metropolitan-district-eng,statistical-geography-non-metropolitan-district-eng,statistical-geography-registration-district-eng,statistical-geography-registration-district-wls,statistical-geography-unitary-authority-eng,statistical-geography-unitary-authority-wls,status,strategic,street,string,territory,text,timestamp,transport-authority,twitter,typology,uk,units,url,value,website,wikidata-item,OrganisationURI,OrganisationLabel,SiteReference,SiteNameAddress,GeoX,GeoY,SiteplanURL,Hectares,OwnershipStatus,HazardousSubstances,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,MinNetDwellings,NetDwellingsRangeFrom,NetDwellingsRangeTo,Deliverable,Notes,FirstAddedDate,LastUpdatedDate,EndDate,DevelopmentDescription,SiteInformation
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/purbeck,Purbeck District Council,BR/03/001,"""Former Bere Regis primary school, Rye Hill, Bere Regis""",-2.218153,50.747808,https://www.dorsetforyou.gov.uk/planning-buildings-land/planning-policy/purbeck/brownfield-register-purbeck/brownfield-register-purbeck.aspx,0.3,owned by a public authority,,not permissioned,,,,9,9,9,yes,Only part of site brownfield - school building SHLAA 6/03/1336,31/12/2017,31/12/2018,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/purbeck,Purbeck District Council,BR/11/002,"""Binnegar Hall, East Stoke, Wareham""",-2.165649,50.683987,https://www.dorsetforyou.gov.uk/planning-buildings-land/planning-policy/purbeck/brownfield-register-purbeck/brownfield-register-purbeck.aspx,1.66,not owned by a public authority,,permissioned,full planning permission,2016-07-01,https://planningsearch.purbeck-dc.gov.uk/PlanAppDisp.aspx?recno=43598,50,50,50,yes,SHLAA 6/11/1337,31/12/2017,31/12/2018,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/purbeck,Purbeck District Council,BR/11/003,"""Kemps Country House Hotel, East Stoke, Wareham""",-2.171199,50.683471,https://www.dorsetforyou.gov.uk/planning-buildings-land/planning-policy/purbeck/brownfield-register-purbeck/brownfield-register-purbeck.aspx,0.1,not owned by a public authority,,permissioned,full planning permission,2015-09-03,https://planningsearch.purbeck-dc.gov.uk/PlanAppDisp.aspx?recno=43391,6,6,6,yes,Other application number 6/2015/0005,31/12/2017,31/12/2018,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/purbeck,Purbeck District Council,BR/15/004,"""Bere Farm, Lytchett Minster""",-2.083202,50.740534,https://www.dorsetforyou.gov.uk/planning-buildings-land/planning-policy/purbeck/brownfield-register-purbeck/brownfield-register-purbeck.aspx,0.51,not owned by a public authority,,not permissioned,,,,15,15,15,yes,SHLAA 6/15/1373,31/12/2017,31/12/2018,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/purbeck,Purbeck District Council,BR/20/006,"""Former Police Station Premises, Argyle Road and Kings Road West, Swanage""",-1.964994,50.609202,https://www.dorsetforyou.gov.uk/planning-buildings-land/planning-policy/purbeck/brownfield-register-purbeck/brownfield-register-purbeck.aspx,0.03,not owned by a public authority,,permissioned,,2016-12-22,https://planningsearch.purbeck-dc.gov.uk/PlanAppDisp.aspx?recno=45183,6,6,6,yes,,31/12/2017,31/12/2018,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/purbeck,Purbeck District Council,BR/20/007,"""Cauldron Barn caravan site, Swanage""",-1.966571,50.616507,https://www.dorsetforyou.gov.uk/planning-buildings-land/planning-policy/purbeck/brownfield-register-purbeck/brownfield-register-purbeck.aspx,0.39,not owned by a public authority,,not permissioned,,,,6,6,6,yes,SHLAA 6/20/1332,31/12/2017,31/12/2018,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/purbeck,Purbeck District Council,BR/20/008,"""former grammar school, Northbrook Road, Swanage""",-1.964128,50.620479,https://www.dorsetforyou.gov.uk/planning-buildings-land/planning-policy/purbeck/brownfield-register-purbeck/brownfield-register-purbeck.aspx,0.93,not owned by a public authority,,permissioned,,,,40,40,40,yes,Only part of the former school site is brownfield -the majority is that which was orginally set aside as a site for Swanage School.,31/12/2017,31/12/2018,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/purbeck,Purbeck District Council,BR/20/009,"""1 The Pier Head, High St, Swanage""",-1.953617,50.607528,https://www.dorsetforyou.gov.uk/planning-buildings-land/planning-policy/purbeck/brownfield-register-purbeck/brownfield-register-purbeck.aspx,0.16,not owned by a public authority,,permissioned,full planning permission,2015-07-31,https://planningsearch.purbeck-dc.gov.uk/PlanAppDisp.aspx?recno=43215,8,8,8,yes,Other application numbers 6/2014/0166|6/2011/0812,31/12/2017,31/12/2018,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/purbeck,Purbeck District Council,BR/23/011,"'Former Gas Works Site, Wareham''",-2.109799,50.68836,https://www.dorsetforyou.gov.uk/planning-buildings-land/planning-policy/purbeck/brownfield-register-purbeck/brownfield-register-purbeck.aspx,0.3,not owned by a public authority,,not permissioned,,,,10,10,10,yes,Allocated in Wareham Neighbourhood Plan for residential development,31/12/2018,31/12/2018,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/purbeck,Purbeck District Council,BR/23/012,"'Former Wareham Middle School, Wareham''",-2.118567,50.684754,https://www.dorsetforyou.gov.uk/planning-buildings-land/planning-policy/purbeck/brownfield-register-purbeck/brownfield-register-purbeck.aspx,1.2,owned by a public authority,,not permissioned,,,,35,35,35,yes,Allocated in Wareham Neighbourhood Plan for residential development,31/12/2018,31/12/2018,,,
