OrganisationURI,SiteReference,SiteNameAddress,GeoX,GeoY,SiteplanURL,Hectares,OwnershipStatus,HazardousSubstances,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,NetDwellingsRangeFrom,NetDwellingsRangeTo,Deliverable,Notes,FirstAddedDate,LastUpdatedDate,EndDate
http://opendatacommunities.org/id/district-council/lancaster,61,"Lundsfield Quarry, Kellet Road, Carnforth, LA5 9AD",-2.769003,54.123327,http://www.lancaster.gov.uk/planning/planning-policy/brownfield-register,13.44,not owned by a public authority,,permissioned,,,,200,200,,,2017-03-21,2017-03-21,
http://opendatacommunities.org/id/district-council/lancaster,75,"Keer Bridge, Warton Road, Carnforth",-2.76844,54.135051,http://www.lancaster.gov.uk/planning/planning-policy/brownfield-register,2.43,not owned by a public authority,,not permissioned,,,,30,30,,"Site has a draft allocation in the Strategic Policies and Land Allocations DPD, Publication Version",2018-02-15,2018-02-15,
http://opendatacommunities.org/id/district-council/lancaster,76,"Norjac Service Station, Scotland Road, Carnforth, LA5 9JZ",-2.766918,54.129749,http://www.lancaster.gov.uk/planning/planning-policy/brownfield-register,0.31,,,permissioned,,,,24,24,,,2017-03-21,2017-03-21,
http://opendatacommunities.org/id/district-council/lancaster,83,"Windermere Road Garages, Carnforth",-2.766751,54.120681,http://www.lancaster.gov.uk/planning/planning-policy/brownfield-register,0.19,owned by a public authority,,not permissioned,,,,8,8,,"Site has a draft allocation in the Strategic Policies and Land Allocations DPD, Publication Version",2018-02-15,2018-02-15,
http://opendatacommunities.org/id/district-council/lancaster,89,"Land West Of Mill Lane, Caton, LA2 9HX",-2.725239,54.076692,http://www.lancaster.gov.uk/planning/planning-policy/brownfield-register,0.76,not owned by a public authority,,not permissioned,,,,21,21,,,2017-03-21,2017-03-21,
http://opendatacommunities.org/id/district-council/lancaster,97,"TNT Garage, Hornby Road, Caton, LA2 9JA",-2.711941,54.077536,http://www.lancaster.gov.uk/planning/planning-policy/brownfield-register,1.94,not owned by a public authority,,permissioned,,,,30,30,,,2017-03-21,2017-03-21,
http://opendatacommunities.org/id/district-council/lancaster,119,"Burr Tree Meadow, A65, Cowan Bridge, LA6 2HS",-2.560379,54.183573,http://www.lancaster.gov.uk/planning/planning-policy/brownfield-register,0.58,,,permissioned,,,,18,18,,,2017-03-21,2017-03-21,
http://opendatacommunities.org/id/district-council/lancaster,153,"Land East Of Village Hall, Bodie Hill, Glasson",-2.850593,53.998036,http://www.lancaster.gov.uk/planning/planning-policy/brownfield-register,0.18,,,not permissioned,,,,5,5,,,2018-02-15,2018-02-15,
http://opendatacommunities.org/id/district-council/lancaster,179,"Former Police Station, Heysham Road, Heysham, Heysham",-2.892667,54.047946,http://www.lancaster.gov.uk/planning/planning-policy/brownfield-register,0.06,not owned by a public authority,,permissioned,,,,14,14,,"Site has a draft allocation in the Strategic Policies and Land Allocations DPD, Publication Version. 11/01089/FUL - Erection of 14 no apartments. construction of 3000sq ft retail unit with a further 1000sq ft storage area, parking for 10 vehicles and tra",2018-02-15,2018-02-15,
http://opendatacommunities.org/id/district-council/lancaster,202,"Garage, Grosvenor Road, Heysham",-2.890718,54.059636,http://www.lancaster.gov.uk/planning/planning-policy/brownfield-register,0.17,,,not permissioned,,,,9,9,,,2018-02-15,2018-02-15,
http://opendatacommunities.org/id/district-council/lancaster,203,"Sunacre Court, Maple Avenue, Heysham",-2.881416,54.059722,http://www.lancaster.gov.uk/planning/planning-policy/brownfield-register,0.24,,,permissioned,,,,6,6,,15/00323/FUL - Erection of a 2-storey block of four flats and a pair of 2-storey semi-detached dwellings with associated access and parking,2018-02-15,2018-02-15,
http://opendatacommunities.org/id/district-council/lancaster,236,"Barn north east of Ingleborough View, Hornby",-2.633755,54.106033,http://www.lancaster.gov.uk/planning/planning-policy/brownfield-register,0.5,not owned by a public authority,,permissioned,,,,9,9,,14/01030/FUL - Under construction,2017-03-21,2017-03-21,
http://opendatacommunities.org/id/district-council/lancaster,259,"Ridge Hotel, 10 Patterdale Road, Lancaster",-2.788853,54.053508,http://www.lancaster.gov.uk/planning/planning-policy/brownfield-register,0.16,not owned by a public authority,,permissioned,,,,16,16,,"07/01721/OUT - Outline application for demolition of existing public house; erection of 6no semi detached, three bedroom dwellings with associated access, parking and gardens and provision of altered access to Firbank Road",2018-02-15,2018-02-15,
http://opendatacommunities.org/id/district-council/lancaster,260,"New Quay, New Quay Road, Lancaster",-2.823076,54.051508,http://www.lancaster.gov.uk/planning/planning-policy/brownfield-register,0.37,not owned by a public authority,,permissioned,,,,12,12,,"Site has a draft allocation in the Strategic Policies and Land Allocations DPD, Publication Version",2018-02-15,2018-02-15,
http://opendatacommunities.org/id/district-council/lancaster,286,"Luneside East, Lancaster",-2.810634,54.053399,http://www.lancaster.gov.uk/planning/planning-policy/brownfield-register,6.66,not owned by a public authority,,permissioned,,,,149,149,,"Site has a draft allocation in the Strategic Policies and Land Allocations DPD, Publication Version",2018-02-15,2018-02-15,
http://opendatacommunities.org/id/district-council/lancaster,287,"Nightingale Hall, Lancaster, LA1 3ES",-2.780811,54.049857,http://www.lancaster.gov.uk/planning/planning-policy/brownfield-register,5.69,,,permissioned,,,,128,128,,,2017-03-21,2017-03-21,
http://opendatacommunities.org/id/district-council/lancaster,289,"Private Car Park, Dolphinlee Bridge, Lancaster",-2.786153,54.062594,http://www.lancaster.gov.uk/planning/planning-policy/brownfield-register,0.71,not owned by a public authority,,not permissioned,,,,15,15,,"Site has a draft allocation in the Strategic Policies and Land Allocations DPD, Publication Version",2018-02-15,2018-02-15,
http://opendatacommunities.org/id/district-council/lancaster,290,"Derwent Court, Salt Ayre Lane, Lancaster, LA1 5JB",-2.818518,54.055835,http://www.lancaster.gov.uk/planning/planning-policy/brownfield-register,0.85,not owned by a public authority,,not permissioned,,,,20,20,,,2017-03-21,2017-03-21,
http://opendatacommunities.org/id/district-council/lancaster,313,"Lancaster Moor Hospital, Quernmore Road, Lancaster, LA1 3QZ",-2.76965,54.050082,http://www.lancaster.gov.uk/planning/planning-policy/brownfield-register,15.88,not owned by a public authority,,permissioned,,,,276,276,,,2017-03-21,2017-03-21,
http://opendatacommunities.org/id/district-council/lancaster,316,"Damside Street Car Park, North Of 50-62 Church Street, Lancaster, LA1 1LH",-2.801038,54.050093,http://www.lancaster.gov.uk/planning/planning-policy/brownfield-register,0.07,,,not permissioned,,,,17,17,,,2017-03-21,2017-03-21,
http://opendatacommunities.org/id/district-council/lancaster,323,"Luneside West, Lancaster, LA1 5FT",-2.820542,54.050824,http://www.lancaster.gov.uk/planning/planning-policy/brownfield-register,10.75,not owned by a public authority,,permissioned,,,,278,278,,,2017-03-21,2017-03-21,
http://opendatacommunities.org/id/district-council/lancaster,324,"The Knoll, Westbourne Road, Lancaster, LA1 5EF",-2.813842,54.045611,http://www.lancaster.gov.uk/planning/planning-policy/brownfield-register,0.44,owned by a public authority,,permissioned,,,,1,1,,,2017-03-21,2017-03-21,
http://opendatacommunities.org/id/district-council/lancaster,331,"The Abattoir, Wyresdale Road, Lancaster",-2.77917,54.041302,http://www.lancaster.gov.uk/planning/planning-policy/brownfield-register,1.68,not owned by a public authority,,not permissioned,,,,200,200,,"Site has a draft allocation in the Strategic Policies and Land Allocations DPD, Publication Version",2018-02-15,2018-02-15,
http://opendatacommunities.org/id/district-council/lancaster,343,"Canal Corridor North Development Site, Lancaster",-2.795687,54.049822,http://www.lancaster.gov.uk/planning/planning-policy/brownfield-register,4.78,mixed ownership,,not permissioned,,,,330,330,,"Site has a draft allocation in the Strategic Policies and Land Allocations DPD, Publication Version. Expectation for student housing.",2018-02-15,2018-02-15,
http://opendatacommunities.org/id/district-council/lancaster,359,"Farmers Auction Mart, Wyresdale Road, Lancaster",-2.78165,54.041655,http://www.lancaster.gov.uk/planning/planning-policy/brownfield-register,3.21,not owned by a public authority,,not permissioned,,,,72,72,,"Site has a draft allocation in the Strategic Policies and Land Allocations DPD, Publication Version",2018-02-15,2018-02-15,
http://opendatacommunities.org/id/district-council/lancaster,366,"Land North of New Quay Road, Lancaster, LA1 5UZ",-2.821446,54.051734,http://www.lancaster.gov.uk/planning/planning-policy/brownfield-register,1.96,not owned by a public authority,,permissioned,,,,12,12,,,2017-03-21,2017-03-21,
