address,address-text,addressbase-custodian,amount,attribution,billing-authority,cardinality,category,census-area,citizen-name,citizen-names,clinical-commissioning-group,combined-authority,company,contact,contribution-funding-status,contribution-purpose,copyright,country,dataset,datatype,datetime,deliverable,description,developer-agreement,developer-agreement-contribution,developer-agreement-transaction,developer-agreement-type,development-corporation,development-metric,development-plan,development-plan-document,development-plan-status,development-plan-timetable,development-plan-type,development-policies,development-policy,development-policy-categories,development-policy-category,document,document-url,documentation-url,elapsed,end-date,endpoint,endpoint-url,entry-date,esd-inventory,field,fields,further-education-college-region-uk,further-education-college-uk,geography,geographies,geometry,government-domain,government-organisation,government-service,hash,hazardous-substances,hectares,hostname,identifier,internal-drainage-board,item,jobcentre,jobcentre-district,jobcentre-group,json,key-field,latitude,legal-instrument,legislation,licence,local-authority-eng,local-authority-nir,local-authority-sct,local-authority-type,local-resilience-forum,longitude,maximum-net-dwellings,minimum-net-dwellings,name,name-cy,national-park-authority,notes,number,official-name,official-name-cy,opendatacommunities-area,opendatacommunities-organisation,organisation,organisations,ownership-status,parent-field,pattern,phase,pipeline,planning-application,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,point,principal-local-authority,prison-estate,provenance,public-authority,purpose,region,regional-park-authority,register,registration-district,registry,replacement-field,request-headers,resource,response-headers,schema,school-type-eng,script,shielding-hub,short-name,site,site-address,site-plan-url,source,specification,start-date,statistical-geographies,statistical-geography,statistical-geography-county-eng,statistical-geography-local-government-district-nir,statistical-geography-london-borough-eng,statistical-geography-metropolitan-district-eng,statistical-geography-non-metropolitan-district-eng,statistical-geography-registration-district-eng,statistical-geography-registration-district-wls,statistical-geography-unitary-authority-eng,statistical-geography-unitary-authority-wls,status,strategic,street,string,territory,text,timestamp,transport-authority,twitter,typology,uk,units,url,value,website,wikidata-item,OrganisationURI,OrganisationLabel,SiteReference,SiteNameAddress,GeoX,GeoY,SiteplanURL,Hectares,OwnershipStatus,HazardousSubstances,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,MinNetDwellings,NetDwellingsRangeFrom,NetDwellingsRangeTo,Deliverable,Notes,FirstAddedDate,LastUpdatedDate,EndDate,DevelopmentDescription,SiteInformation
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/wyre,Wyre Council,BR003,"""52-60 Poulton Road, Fleetwood""",-3.01868,53.921435,https://arcg.is/1yDieW,0.05,not owned by a public authority,,permissioned,full planning permission,2015-04-20,https://publicaccess.wyre.gov.uk/online-applications/,9,9,9,yes,,2017-12-14,2017-12-14,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/wyre,Wyre Council,BR004,"""Land north and east of Bourne Road, Thornton.""",-3.005927,53.888771,https://arcg.is/1yDieW,4.11,not owned by a public authority,,permissioned,full planning permission,2012-10-10,https://publicaccess.wyre.gov.uk/online-applications/,186,186,186,yes,,2017-12-14,2019-10-30,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/wyre,Wyre Council,BR005,"""Royal Oak, 64 Breck Road, Poulton""",-2.988458,53.850689,https://arcg.is/1yDieW,0.12,not owned by a public authority,,permissioned,full planning permission,2019-02-07,https://publicaccess.wyre.gov.uk/online-applications/,12,12,12,yes,,2017-12-14,2019-10-30,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/wyre,Wyre Council,BR006,"""Preesall Service Station, Sandy Lane, Preesall""",-2.962063,53.921991,https://arcg.is/1yDieW,0.12,not owned by a public authority,,permissioned,reserved matters approval,2016-01-22,https://publicaccess.wyre.gov.uk/online-applications/,6,6,6,yes,,2017-12-14,2017-12-14,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/wyre,Wyre Council,BR007,"""Brimelows Garage, 54 Hardhorn Road, Poulton""",-2.992506,53.844418,https://arcg.is/1yDieW,0.14,not owned by a public authority,,permissioned,reserved matters approval,2016-01-14,https://publicaccess.wyre.gov.uk/online-applications/,12,12,12,yes,,2017-12-14,2017-12-14,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/wyre,Wyre Council,BR008,"""Fairfield Nurseries, Puddle House Lane, Poulton""",-2.978081,53.830047,https://arcg.is/1yDieW,1.18,not owned by a public authority,,permissioned,reserved matters approval,2017-09-27,https://publicaccess.wyre.gov.uk/online-applications/,9,9,9,yes,,2017-12-14,2017-12-14,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/wyre,Wyre Council,BR011,"""North of Garstang Road, Pilling""",-2.882255,53.921166,https://arcg.is/1yDieW,1.69,not owned by a public authority,,permissioned,full planning permission,2018-11-16,https://publicaccess.wyre.gov.uk/online-applications/,40,40,40,yes,,2017-12-14,2019-10-30,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/wyre,Wyre Council,BR012,"""Throstles Nest, Whinney Brow Lane, Forton""",-2.774727,53.955946,https://arcg.is/1yDieW,0.27,not owned by a public authority,,permissioned,full planning permission,,https://publicaccess.wyre.gov.uk/online-applications/,3,3,3,yes,,2017-12-14,2019-10-30,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/wyre,Wyre Council,BR013,"""Prospect Farm, Skippool Road, Thornton""",-2.985434,53.857851,https://arcg.is/1yDieW,0.61,not owned by a public authority,,permissioned,full planning permission,2016-05-25,https://publicaccess.wyre.gov.uk/online-applications/,8,8,8,yes,,2017-12-14,2019-10-30,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/wyre,Wyre Council,BR014,"""Rear The Steamer, Victoria Street, Fleetwood""",-3.006143,53.924354,https://arcg.is/1yDieW,0.05,not owned by a public authority,,permissioned,full planning permission,2016-06-25,https://publicaccess.wyre.gov.uk/online-applications/,5,5,5,yes,,2017-12-14,2019-10-30,,,
