address,address-text,addressbase-custodian,amount,attribution,billing-authority,cardinality,category,census-area,citizen-name,citizen-names,clinical-commissioning-group,combined-authority,company,contact,contribution-funding-status,contribution-purpose,copyright,country,dataset,datatype,datetime,deliverable,description,developer-agreement,developer-agreement-contribution,developer-agreement-transaction,developer-agreement-type,development-corporation,development-metric,development-plan,development-plan-document,development-plan-status,development-plan-timetable,development-plan-type,development-policies,development-policy,development-policy-categories,development-policy-category,document,document-url,documentation-url,elapsed,end-date,endpoint,endpoint-url,entry-date,esd-inventory,field,fields,further-education-college-region-uk,further-education-college-uk,geography,geographies,geometry,government-domain,government-organisation,government-service,hash,hazardous-substances,hectares,hostname,identifier,internal-drainage-board,item,jobcentre,jobcentre-district,jobcentre-group,json,key-field,latitude,legal-instrument,legislation,licence,local-authority-eng,local-authority-nir,local-authority-sct,local-authority-type,local-resilience-forum,longitude,maximum-net-dwellings,minimum-net-dwellings,name,name-cy,national-park-authority,notes,number,official-name,official-name-cy,opendatacommunities-area,opendatacommunities-organisation,organisation,organisations,ownership-status,parent-field,pattern,phase,pipeline,planning-application,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,point,principal-local-authority,prison-estate,provenance,public-authority,purpose,region,regional-park-authority,register,registration-district,registry,replacement-field,request-headers,resource,response-headers,schema,school-type-eng,script,shielding-hub,short-name,site,site-address,site-plan-url,source,specification,start-date,statistical-geographies,statistical-geography,statistical-geography-county-eng,statistical-geography-local-government-district-nir,statistical-geography-london-borough-eng,statistical-geography-metropolitan-district-eng,statistical-geography-non-metropolitan-district-eng,statistical-geography-registration-district-eng,statistical-geography-registration-district-wls,statistical-geography-unitary-authority-eng,statistical-geography-unitary-authority-wls,status,strategic,street,string,territory,text,timestamp,transport-authority,twitter,typology,uk,units,url,value,website,wikidata-item,OrganisationURI,OrganisationLabel,SiteReference,SiteNameAddress,GeoX,GeoY,SiteplanURL,Hectares,OwnershipStatus,HazardousSubstances,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,MinNetDwellings,NetDwellingsRangeFrom,NetDwellingsRangeTo,Deliverable,Notes,FirstAddedDate,LastUpdatedDate,EndDate,DevelopmentDescription,SiteInformation
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/ashfield,Ashfield District Council,BFR1,"Rolls Royce, Watnall Road, Hucknall",-1.225241,53.017905,https://www.ashfield.gov.uk/media/3807/bflr-site-plans.pdf,31.09,not owned by a public authority,,permissioned,outline planning permission,2014-11-14,,517,517,517,,Outline planning consent for 900 dwellings. Reserved Matters consent on part of the site.,2017-07-28,2017-07-28,2020-12-31,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/ashfield,Ashfield District Council,BFR3,"Factory site on Bolsover Street, Hucknall",-1.198469,53.036501,https://www.ashfield.gov.uk/media/3807/bflr-site-plans.pdf,0.22,not owned by a public authority,,not permissioned,,,,16,16,16,,Future development will need to consider: A flood risk assessment reflecting greenfield runoff rates anticipated;  Desktop survey and potential further investigations if contamination is suspected;   A noise impact assessment (in relation to the neighbouring factory); suitable relocation of existing businesses on the site and that the building is a local heritage site,2017-07-28,2017-07-28,2020-12-31,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/ashfield,Ashfield District Council,BFR4,"Land at Daniels Way, Hucknall",-1.218531,53.025326,https://www.ashfield.gov.uk/media/3807/bflr-site-plans.pdf,1.1,not owned by a public authority,,permissioned,outline planning permission,2015-07-17,,50,50,50,,The site has planning permission subject to conditions,2017-07-28,2017-07-28,2020-12-31,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/ashfield,Ashfield District Council,BFR7,"8a Annesley Road, Hucknall",-1.205545,53.04,https://www.ashfield.gov.uk/media/3807/bflr-site-plans.pdf,0.03,not owned by a public authority,,permissioned,full planning permission,2016-05-19,,9,9,9,,The site has planning permission subject to conditions,2017-07-28,2017-07-28,2020-12-31,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/ashfield,Ashfield District Council,BFR8,"Land at Priestsic Road/Northern View, Sutton in Ashfield",-1.260627,53.129766,https://www.ashfield.gov.uk/media/3807/bflr-site-plans.pdf,0.53,not owned by a public authority,,not permissioned,,,,24,24,24,,Potential allocated site in the emerging Local Plan SKA3f.  Requirement in relation to the Brownfield site will include Mitigation measures required in relation to any surface water issues;  Desktop survey and potential further investigations if contamination is suspected.,2017-07-28,2017-07-28,2020-12-31,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/ashfield,Ashfield District Council,BFR9,"Davies Avenue, Sutton in Ashfield",-1.265287,53.131421,https://www.ashfield.gov.uk/media/3807/bflr-site-plans.pdf,0.6,owned by a public authority,,not permissioned,,,,19,19,19,,Potential allocated site in the emerging Local Plan SKA3r.   Mitigation measures required in relation to any surface water issues.   Southern part of the site anticipated to be affordable housing.,2017-07-28,2017-07-28,2020-12-31,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/ashfield,Ashfield District Council,BFR10,"Land at 57 Stoneyford Road, Sutton in Ashfield",-1.260943,53.132689,https://www.ashfield.gov.uk/media/3807/bflr-site-plans.pdf,0.35,not owned by a public authority,,not permissioned,,,,9,9,9,,Potential larger site available proposed allocation  in emerging Local Plan allocation SKA3z 50 dwellings.   Requirement in relation to the Brownfield site will include Mitigation measures required in relation to any surface water issues;  Desktop survey and potential further investigations if contamination if suspected.,2017-07-28,2017-07-28,2020-12-31,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/ashfield,Ashfield District Council,BFR11,"Warwick Close, Kirkby in Ashfield",-1.231811,53.101315,https://www.ashfield.gov.uk/media/3807/bflr-site-plans.pdf,0.83,owned by a public authority,,not permissioned,,,,24,24,24,,Proposed housing allocation  in emerging Local Plan allocation SKAaj.   Mitigation measures required in relation to any surface water issues.,2017-07-28,2017-07-28,2020-12-31,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/ashfield,Ashfield District Council,BFR12,"Land off Southwell Lane, Kirkby in Ashfield",-1.249359,53.105745,https://www.ashfield.gov.uk/media/3807/bflr-site-plans.pdf,1.45,not owned by a public authority,,permissioned,outline planning permission,2015-05-29,,60,60,60,,The site has planning permission subject to a number of conditions.,2017-07-28,2017-07-28,2020-12-31,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/ashfield,Ashfield District Council,BFR13,"Charles Trent Ltd, Sidings Road, Kirkby in Ashfield",-1.239026,53.10732,https://www.ashfield.gov.uk/media/3807/bflr-site-plans.pdf,3.45,not owned by a public authority,,permissioned,outline planning permission,2015-05-29,,81,81,81,,The site has planning permission subject to a number of conditions.,2017-07-28,2017-07-28,2020-12-31,,
