address,address-text,addressbase-custodian,amount,attribution,billing-authority,cardinality,category,census-area,citizen-name,citizen-names,clinical-commissioning-group,combined-authority,company,contact,contribution-funding-status,contribution-purpose,copyright,country,dataset,datatype,datetime,deliverable,description,developer-agreement,developer-agreement-contribution,developer-agreement-transaction,developer-agreement-type,development-corporation,development-metric,development-plan,development-plan-document,development-plan-status,development-plan-timetable,development-plan-type,development-policies,development-policy,development-policy-categories,development-policy-category,document,document-url,documentation-url,elapsed,end-date,endpoint,endpoint-url,entry-date,esd-inventory,field,fields,further-education-college-region-uk,further-education-college-uk,geography,geographies,geometry,government-domain,government-organisation,government-service,hash,hazardous-substances,hectares,hostname,identifier,internal-drainage-board,item,jobcentre,jobcentre-district,jobcentre-group,json,key-field,latitude,legal-instrument,legislation,licence,local-authority-eng,local-authority-nir,local-authority-sct,local-authority-type,local-resilience-forum,longitude,maximum-net-dwellings,minimum-net-dwellings,name,name-cy,national-park-authority,notes,number,official-name,official-name-cy,opendatacommunities-area,opendatacommunities-organisation,organisation,organisations,ownership-status,parent-field,pattern,phase,pipeline,planning-application,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,point,principal-local-authority,prison-estate,provenance,public-authority,purpose,region,regional-park-authority,register,registration-district,registry,replacement-field,request-headers,resource,response-headers,schema,school-type-eng,script,shielding-hub,short-name,site,site-address,site-plan-url,source,specification,start-date,statistical-geographies,statistical-geography,statistical-geography-county-eng,statistical-geography-local-government-district-nir,statistical-geography-london-borough-eng,statistical-geography-metropolitan-district-eng,statistical-geography-non-metropolitan-district-eng,statistical-geography-registration-district-eng,statistical-geography-registration-district-wls,statistical-geography-unitary-authority-eng,statistical-geography-unitary-authority-wls,status,strategic,street,string,territory,text,timestamp,transport-authority,twitter,typology,uk,units,url,value,website,wikidata-item,OrganisationURI,OrganisationLabel,SiteReference,SiteNameAddress,GeoX,GeoY,SiteplanURL,Hectares,OwnershipStatus,HazardousSubstances,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,MinNetDwellings,NetDwellingsRangeFrom,NetDwellingsRangeTo,Deliverable,Notes,FirstAddedDate,LastUpdatedDate,EndDate,DevelopmentDescription,SiteInformation
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/harborough,Harborough District Council,A/MH/HSG/46,"Ex-garage site at
Naseby Square/ Newcombe St.,   M'k't Harborough",-0.921711,52.47216,,0.46,,,not permissioned,,,,11,11,16,yes,,2017 11 07,2017 11 07,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/harborough,Harborough District Council,A/MH/HSG/58,"Former Travis Perkins site, Clarence Street, M'k't Harborough",-0.91363,52.479019,,0.38,not owned by a public authority,,pending decision,,,,44,44,44,yes,Application                                      (ref 17/00686/FUL) for erection of 44 retirement living apartments,2017 11 07,2017 11 07,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/harborough,Harborough District Council,A/MH/HSG/59,"Former Harboro' Rubber site, 124 - 128, St Mary's Rd, M'k't Harborough",-0.912931,52.4781,,0.43,not owned by a public authority,,pending decision,,,,46,46,46,yes,Application for 3 sites (ref 16/01663/FUL) for 73 houses & apartments + change of use of vacant flour mill to offices,2017 11 07,2017 11 07,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/harborough,Harborough District Council,,West of footbridge Rockingham Road M'k't Harborough,,,,0.14,not owned by a public authority,,pending decision,,,,28,28,28,,Application for 3 sites (ref 16/01663/FUL) for 73 houses & apartments + change of use of vacant flour mill to offices,2017 11 07,2017 11 07,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/harborough,Harborough District Council,A/DB/HSG/03,"Merrie Monk,       38 Station Road, Dunton Bassett",-1.186091,52.512244,,0.18,not owned by a public authority,,permissioned,full planning permission,2014-05-24,https://pa2.harborough.gov.uk/online-applications/applicationDetails.do?keyVal=OHTDH7HWGJ000&activeTab=summary,2,2,2,yes,Permission                                       (ref 16/01978/FUL) for one pair of semi-detached dwellings (Resubmission of 14/00367/FUL),2017 11 07,2017 11 07,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/harborough,Harborough District Council,,"Old Station Yard, Rockingham Rd, n'r Great Easton",,,,0.96,not owned by a public authority,,not permissioned,,,,28,28,28,yes,Permission (ref 13/00621/OUT) refused because  site removed from the settlement boundary in open countryside,2017 11 07,2017 11 07,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/harborough,Harborough District Council,RC014/10,"Midland Handling Equipment Ltd., Stretton Road, Great Glen",,,,0.75,,,not permissioned,,,,8,8,8,,Lapsed planning consent (ref. 05/01168/FUL) for 8 units.,2017 11 07,2017 11 07,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/harborough,Harborough District Council,,"Land at          Fishers Farm, Main Street,  Foxton",,,,0.75,not owned by a public authority,,pending decision,,,https://pa2.harborough.gov.uk/online-applications/simpleSearchResults.do?action=firstPage,12,12,12,,Application                                      (ref 16/01459/OUT) for development of up to 12 dwellings,2017 11 07,2017 11 07,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/harborough,Harborough District Council,,"Garden Centre adjacent to            80 Dunton Road, Broughton Astley",,,,0.40.,not owned by a public authority,yes,pending decision,,,https://pa2.harborough.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=O0YCLBHWGJ000,8,8,8,,,2017 11 07,2017 11 07,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/harborough,Harborough District Council,,"Self Unlimited East Midlands Region, Melton Road, Shangton",,,,2.90.,not owned by a public authority,,permissioned,outline planning permission,2017-04-07,https://pa2.harborough.gov.uk/online-applications/simpleSearchResults.do?action=firstPage,27,27,27,,Permission                                          (ref 16/00034/OUT) for up to 27 dwellings with associated garages etc.,2017 11 07,2017 11 07,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/harborough,Harborough District Council,,"Clover Court, Hearth Street, Market Harborough",,,,0.26,not owned by a public authority,,permissioned,full planning permission,2015-12-02,https://pa2.harborough.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=NTSVD2HWGJ000,11,11,11,,Permission (ref 15/01342/FUL) for demolition of sheltered housing scheme and erection of 11 bungalows,2017 11 07,2017 11 07,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/harborough,Harborough District Council,,"7 - 35               Knights Close,        Billesdon",,,,0.44,owned by a public authority,,permissioned,full planning permission,2015-10-08,https://pa2.harborough.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=NRZA32HWGJ000,18,18,18,,Permission (ref  15/01127/FUL) for 18 units of affordable housing on site of  sheltered accommodation,2017 11 07,2017 11 07,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/harborough,Harborough District Council,,"Former railway station, Station Street, Kibworth Beauchamp",,,,0.67,not owned by a public authority,,permissioned,full planning permission,2016-04-28,https://pa2.harborough.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=NP23XGHWGJ000,26,26,26,,Permission (ref  15/00787/FUL) for proposed erection of 26 dwellings,2017 11 07,2017 11 07,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/harborough,Harborough District Council,A/BL/HSG/02,"Car/lorry park, Gaulby Road, Billesdon",-0.940383,52.612865,,0.22,not owned by a public authority,yes,not permissioned,,,,7,7,7,,Site forms access to a larger site subject to withdrawn proposal (ref. 12/01783/FUL) for 70 units on greenfield site,2017 11 07,2017 11 07,,,
