address,address-text,addressbase-custodian,amount,attribution,billing-authority,cardinality,category,census-area,citizen-name,citizen-names,clinical-commissioning-group,combined-authority,company,contact,contribution-funding-status,contribution-purpose,copyright,country,dataset,datatype,datetime,deliverable,description,developer-agreement,developer-agreement-contribution,developer-agreement-transaction,developer-agreement-type,development-corporation,development-metric,development-plan,development-plan-document,development-plan-status,development-plan-timetable,development-plan-type,development-policies,development-policy,development-policy-categories,development-policy-category,document,document-url,documentation-url,elapsed,end-date,endpoint,endpoint-url,entry-date,esd-inventory,field,fields,further-education-college-region-uk,further-education-college-uk,geography,geographies,geometry,government-domain,government-organisation,government-service,hash,hazardous-substances,hectares,hostname,identifier,internal-drainage-board,item,jobcentre,jobcentre-district,jobcentre-group,json,key-field,latitude,legal-instrument,legislation,licence,local-authority-eng,local-authority-nir,local-authority-sct,local-authority-type,local-resilience-forum,longitude,maximum-net-dwellings,minimum-net-dwellings,name,name-cy,national-park-authority,notes,number,official-name,official-name-cy,opendatacommunities-area,opendatacommunities-organisation,organisation,organisations,ownership-status,parent-field,pattern,phase,pipeline,planning-application,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,point,principal-local-authority,prison-estate,provenance,public-authority,purpose,region,regional-park-authority,register,registration-district,registry,replacement-field,request-headers,resource,response-headers,schema,school-type-eng,script,shielding-hub,short-name,site,site-address,site-plan-url,source,specification,start-date,statistical-geographies,statistical-geography,statistical-geography-county-eng,statistical-geography-local-government-district-nir,statistical-geography-london-borough-eng,statistical-geography-metropolitan-district-eng,statistical-geography-non-metropolitan-district-eng,statistical-geography-registration-district-eng,statistical-geography-registration-district-wls,statistical-geography-unitary-authority-eng,statistical-geography-unitary-authority-wls,status,strategic,street,string,territory,text,timestamp,transport-authority,twitter,typology,uk,units,url,value,website,wikidata-item,OrganisationURI,OrganisationLabel,SiteReference,SiteNameAddress,GeoX,GeoY,SiteplanURL,Hectares,OwnershipStatus,HazardousSubstances,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,MinNetDwellings,NetDwellingsRangeFrom,NetDwellingsRangeTo,Deliverable,Notes,FirstAddedDate,LastUpdatedDate,EndDate,DevelopmentDescription,SiteInformation
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://ckan.publishing.service.gov.uk/dataset/uttlesford-brownfield-land-register,,UBLR/17/001,Saffron Walden CB10 1EF,0.239766,52.022188,,,,,Not permissioned,,,,,,,yes,,,2020-06-25,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://ckan.publishing.service.gov.uk/dataset/uttlesford-brownfield-land-register,,UBLR/17/002,"Rear of 10-12 Bridge Street, Saffron Walden CB10 1BU",0.237135,52.025268,,,,,Not permissioned,,,,,,,yes,,,2020-06-25,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://ckan.publishing.service.gov.uk/dataset/uttlesford-brownfield-land-register,,UBLR/17/003,"Parsonage Downs, Great Dunmow, CM6 2AU",0.353747,51.882351,,,,,Not permissioned,,,,,,,yes,,,2020-06-25,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://ckan.publishing.service.gov.uk/dataset/uttlesford-brownfield-land-register,,UBLR/17/004,"Bardfield Road, Thaxted, CM6 2LW",0.350018,51.951786,,,,,Not permissioned,,,,,,,yes,,,2020-06-25,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://ckan.publishing.service.gov.uk/dataset/uttlesford-brownfield-land-register,,UBLR/17/005,"Thaxted Road, Saffron Walden CB11 3AA",0.24931,52.02241,,,,,Not permissioned,,,,,,,yes,,,2020-06-25,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://ckan.publishing.service.gov.uk/dataset/uttlesford-brownfield-land-register,,UBLR/17/007,"14 Stortford Road, Great Dunmow, CM6 1DF",0.358797,51.873347,,,,,Not permissioned,,,,,,,yes,,,2020-06-25,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://ckan.publishing.service.gov.uk/dataset/uttlesford-brownfield-land-register,,UBLR/17/008,"New Street, Great Dunmow, CM6 1BH",0.364334,51.870053,,,,,Not permissioned,,,,,,,yes,,,2020-06-25,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://ckan.publishing.service.gov.uk/dataset/uttlesford-brownfield-land-register,,UBLR/17/009,"Thaxted Road, Saffron Walden, CB10 2UQ",0.256467,52.01374,,,,,permissioned,,,,,,,yes,,,2020-06-25,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://ckan.publishing.service.gov.uk/dataset/uttlesford-brownfield-land-register,,UBLR/17/011,"Royston Road, Wendens Ambo, CB11 4JX",0.206296,52.005536,,,,,permissioned,,,,,,,yes,,,2020-06-25,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://ckan.publishing.service.gov.uk/dataset/uttlesford-brownfield-land-register,,UBLR/17/013,"Chelmsford Road, White Roding CM6 1RF",0.270857,51.799162,,,,,permissioned,,,,,,,yes,,,2020-06-25,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://ckan.publishing.service.gov.uk/dataset/uttlesford-brownfield-land-register,,UBLR/17/016,"Clapton Hall Lane, Dunmow CM6 1JF",0.360457,51.861758,,,,,permissioned,,,,,,,yes,,,2020-06-25,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://ckan.publishing.service.gov.uk/dataset/uttlesford-brownfield-land-register,,UBLR/17/017,"Dunmow Road, Stebbing CM6 3LF",0.444936,51.878719,,,,,permissioned,,,,,,,yes,,,2020-06-25,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://ckan.publishing.service.gov.uk/dataset/uttlesford-brownfield-land-register,,UBLR/19/001,"Stortford Road, Great Dunmow, Essex",0.20481,51.871434,,,,,permissioned,,,,,,,yes,,,2020-06-25,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://ckan.publishing.service.gov.uk/dataset/uttlesford-brownfield-land-register,,UBLR/19/002,"Haslers Lane, Dunmow, CM6 1XS",0.364541,51.869284,,,,,permissioned,,,,,,,yes,,,2020-06-25,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://ckan.publishing.service.gov.uk/dataset/uttlesford-brownfield-land-register,,UBLR/19/003,"Start Hill, Stane Street, Great Hallingbury, Hertfordshire
CM22 7TA",0.20481,51.871434,,,,,permissioned,,,,,,,yes,,,2020-06-25,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://ckan.publishing.service.gov.uk/dataset/uttlesford-brownfield-land-register,,UBLR/19/004,"Hammonds Road, Hatfield Broad Oak, CM22 7JN",0.248161,51.826316,,,,,permissioned,,,,,,,yes,,,2020-06-25,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://ckan.publishing.service.gov.uk/dataset/uttlesford-brownfield-land-register,,UBLR/19/005,"Station Road, Little Dunmow, CM6 3HF",0.417769,51.864443,,,,,permissioned,,,,,,,yes,,,2020-06-25,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://ckan.publishing.service.gov.uk/dataset/uttlesford-brownfield-land-register,,UBLR/19/006,"Thaxted Road, Saffron Walden, Essex",0.256312,52.013842,,,,,permissioned,,,,,,,yes,,,2020-06-25,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://ckan.publishing.service.gov.uk/dataset/uttlesford-brownfield-land-register,,UBLR/19/007,"Copthall Lane, Thaxted, CM6 2LG",0.355229,51.957068,,,,,permissioned,,,,,,,yes,,,2020-06-25,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://ckan.publishing.service.gov.uk/dataset/uttlesford-brownfield-land-register,,UBLR/19/009,1 mile north of Debden,0.283096,51.989181,,,,,Not permissioned,,,,,,,,,,2020-06-25,,,
