address,address-text,addressbase-custodian,amount,attribution,billing-authority,cardinality,category,census-area,citizen-name,citizen-names,clinical-commissioning-group,combined-authority,company,contact,contribution-funding-status,contribution-purpose,copyright,country,dataset,datatype,datetime,deliverable,description,developer-agreement,developer-agreement-contribution,developer-agreement-transaction,developer-agreement-type,development-corporation,development-metric,development-plan,development-plan-document,development-plan-status,development-plan-timetable,development-plan-type,development-policies,development-policy,development-policy-categories,development-policy-category,document,document-url,documentation-url,elapsed,end-date,endpoint,endpoint-url,entry-date,esd-inventory,field,fields,further-education-college-region-uk,further-education-college-uk,geography,geographies,geometry,government-domain,government-organisation,government-service,hash,hazardous-substances,hectares,hostname,identifier,internal-drainage-board,item,jobcentre,jobcentre-district,jobcentre-group,json,key-field,latitude,legal-instrument,legislation,licence,local-authority-eng,local-authority-nir,local-authority-sct,local-authority-type,local-resilience-forum,longitude,maximum-net-dwellings,minimum-net-dwellings,name,name-cy,national-park-authority,notes,number,official-name,official-name-cy,opendatacommunities-area,opendatacommunities-organisation,organisation,organisations,ownership-status,parent-field,pattern,phase,pipeline,planning-application,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,point,principal-local-authority,prison-estate,provenance,public-authority,purpose,region,regional-park-authority,register,registration-district,registry,replacement-field,request-headers,resource,response-headers,schema,school-type-eng,script,shielding-hub,short-name,site,site-address,site-plan-url,source,specification,start-date,statistical-geographies,statistical-geography,statistical-geography-county-eng,statistical-geography-local-government-district-nir,statistical-geography-london-borough-eng,statistical-geography-metropolitan-district-eng,statistical-geography-non-metropolitan-district-eng,statistical-geography-registration-district-eng,statistical-geography-registration-district-wls,statistical-geography-unitary-authority-eng,statistical-geography-unitary-authority-wls,status,strategic,street,string,territory,text,timestamp,transport-authority,twitter,typology,uk,units,url,value,website,wikidata-item,OrganisationURI,OrganisationLabel,SiteReference,SiteNameAddress,GeoX,GeoY,SiteplanURL,Hectares,OwnershipStatus,HazardousSubstances,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,MinNetDwellings,NetDwellingsRangeFrom,NetDwellingsRangeTo,Deliverable,Notes,FirstAddedDate,LastUpdatedDate,EndDate,DevelopmentDescription,SiteInformation
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/geography/administration/npark/E26000008,,S/03/606,,-2.52824,54.32418,https://www.yorkshiredales.org.uk/wp-content/uploads/sites/13/2020/03/Kings-Yard-Sedbergh-site-plan.pdf,0.14,,,,,,,,,,,,13/11/2017,10/03/2020,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/geography/administration/npark/E26000008,,S/03/148D,,-2.52767,54.32347,https://www.yorkshiredales.org.uk/wp-content/uploads/sites/13/2020/03/37-39-Main-St-Sedbergh-site-plan.pdf,0.05,,,,,,,,,,,Planning application not yet determined,13/11/2017,10/03/2020,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/geography/administration/npark/E26000008,,211,,-1.94089,54.38788,https://www.yorkshiredales.org.uk/wp-content/uploads/sites/13/2020/03/Park-Lea-Reeth-site-plan.pdf,0.21,,,,,,,,,,,Allocated in Local Plan,13/11/2017,10/03/2020,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/geography/administration/npark/E26000008,,C/52/56C,,-2.25404,54.02097,https://www.yorkshiredales.org.uk/wp-content/uploads/sites/13/2020/03/Greengates-Lane-Long-Preston-site-plan.pdf,0.31,,,,,,,,,,,,13/11/2017,10/03/2020,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/geography/administration/npark/E26000008,,C/04/41G,,-2.35448,54.11445,https://www.yorkshiredales.org.uk/wp-content/uploads/sites/13/2020/03/Townhead-Garage-Austwick-site-plan.pdf,0.15,,,,,,,,,,,,13/11/2017,10/03/2020,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/geography/administration/npark/E26000008,,S/05/2,,-2.57899,54.21189,https://www.yorkshiredales.org.uk/wp-content/uploads/sites/13/2020/03/Casterton-School-Casterton-site-plan.pdf,0.67,,,,,,,,,,,,13/11/2017,10/03/2020,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/geography/administration/npark/E26000008,,R/31/23F,,-1.84286,54.39813,https://www.yorkshiredales.org.uk/wp-content/uploads/sites/13/2020/03/Marske-Hall-Stables-site-plan.pdf,0.37,,,,,,,,,,,,13/11/2017,10/03/2020,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/geography/administration/npark/E26000008,,S/03/439C,,-2.54845,54.32135,https://www.yorkshiredales.org.uk/wp-content/uploads/sites/13/2020/03/Bramhaw-Farm-Sedbergh-site-plan.pdf,0.16,,,,,,,,,,,,25/04/2019,10/03/2020,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/geography/administration/npark/E26000008,,R/51/55P,,-1.98441,54.2931,https://www.yorkshiredales.org.uk/wp-content/uploads/sites/13/2020/03/Yore-Mill-Aysgarth-site-plan.pdf,0.06,,,,,,,,,,,Planning application approved pending legal agreement,10/03/2020,10/03/2020,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/geography/administration/npark/E26000008,,R/31/22P,,-1.84172,54.39845,https://www.yorkshiredales.org.uk/wp-content/uploads/sites/13/2020/03/Marske-Hall-Stables-site-plan.pdf,0.21,,,,,,,,,,,Planning application withdrawn,10/03/2020,10/03/2020,,,
