OrganisationURI,SiteReference,SiteNameAddress,GeoX,GeoY,SiteplanURL,Hectares,OwnershipStatus,HazardousSubstances,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,NetDwellingsRangeFrom,NetDwellingsRangeTo,Deliverable,Notes,FirstAddedDate,LastUpdatedDate,EndDate
http://opendatacommunities.org/id/district-council/east-dorset,BR3/11/0558PP,"Alderholt Surplus Stores, Daggons Road",-1.839425,50.912418,https://maps.christchurchandeastdorset.gov.uk/map/Aurora.svc/run?script=%5cAurora%5cBrownfield+Register.AuroraScript%24&nocache=1302903983&resize=always,3.32,not owned by a public authority,,permissioned,,,,89,89,,,2017-12-05,2017-12-05,
http://opendatacommunities.org/id/district-council/east-dorset,BR3/14/1233PP,"Marks Yard, Victoria Road, Wimborne",-1.992789,50.800288,https://maps.christchurchandeastdorset.gov.uk/map/Aurora.svc/run?script=%5cAurora%5cBrownfield+Register.AuroraScript%24&nocache=1302903983&resize=always,0.2,not owned by a public authority,,permissioned,,,,10,10,,,2017-12-05,2017-12-05,
http://opendatacommunities.org/id/district-council/east-dorset,BR3/15/1046PP,"Walford Bridge Garage, Wimborne Road ",-1.98798,50.804719,https://maps.christchurchandeastdorset.gov.uk/map/Aurora.svc/run?script=%5cAurora%5cBrownfield+Register.AuroraScript%24&nocache=1302903983&resize=always,0.2,not owned by a public authority,,permissioned,,,,27,27,,,2017-12-05,2017-12-05,
http://opendatacommunities.org/id/district-council/east-dorset,BR3/12/0900PP,Stapehill Church Site Wimborne Road West Stapehill Wimborne,-1.940778,50.801352,https://maps.christchurchandeastdorset.gov.uk/map/Aurora.svc/run?script=%5cAurora%5cBrownfield+Register.AuroraScript%24&nocache=1302903983&resize=always,0.09,not owned by a public authority,,permissioned,,,,6,6,,,2017-12-05,2017-12-05,
http://opendatacommunities.org/id/district-council/east-dorset,BR3/14/0488PP,Peveril House 382-388 Ringwood Road,-1.890518,50.8006,https://maps.christchurchandeastdorset.gov.uk/map/Aurora.svc/run?script=%5cAurora%5cBrownfield+Register.AuroraScript%24&nocache=1302903983&resize=always,0.19,mixed ownership,,permissioned,,,,24,24,,,2017-12-05,2017-12-05,
http://opendatacommunities.org/id/district-council/east-dorset,BR3/14/0871PP,St Leonards Hospital,-1.85924,50.817452,https://maps.christchurchandeastdorset.gov.uk/map/Aurora.svc/run?script=%5cAurora%5cBrownfield+Register.AuroraScript%24&nocache=1302903983&resize=always,13.8,owned by a public authority,,permissioned,,,,102,102,,,2017-12-05,2018-12-20,
http://opendatacommunities.org/id/district-council/east-dorset,BR3/03/0396,"26-32 Canford Bottom, Colehill",-1.941512,50.803311,https://maps.christchurchandeastdorset.gov.uk/map/Aurora.svc/run?script=%5cAurora%5cBrownfield+Register.AuroraScript%24&nocache=1302903983&resize=always,0.83,not owned by a public authority,,not permissioned,,,,35,35,,,2017-12-05,2017-12-05,
http://opendatacommunities.org/id/district-council/east-dorset,BR3/04/0009,"Dorset Soldier PH, Wareham Road, Corfe Mullen",-2.01982,50.767413,https://maps.christchurchandeastdorset.gov.uk/map/Aurora.svc/run?script=%5cAurora%5cBrownfield+Register.AuroraScript%24&nocache=1302903983&resize=always,0.27,not owned by a public authority,,not permissioned,,,,12,12,,"""Site submitted by landowner as part of Local Plan Review 2017""",2017-12-05,2017-12-05,
http://opendatacommunities.org/id/district-council/east-dorset,BR3/07/0476,"554 Wimborne Road East, Ferndown",-1.891689,50.808478,https://maps.christchurchandeastdorset.gov.uk/map/Aurora.svc/run?script=%5cAurora%5cBrownfield+Register.AuroraScript%24&nocache=1302903983&resize=always,0.3,not owned by a public authority,,not permissioned,,,,20,20,,"""Garage site has potential for re-development, subject to the viability of the business.  However, conversion to flats of the adjacent property suggests some likelihood that it will happen.""",2017-12-05,2017-12-05,
http://opendatacommunities.org/id/district-council/east-dorset,BR3/22/0670,"Verwood Industrial Estate, Black Hill, Verwood",-1.868084,50.877501,https://maps.christchurchandeastdorset.gov.uk/map/Aurora.svc/run?script=%5cAurora%5cBrownfield+Register.AuroraScript%24&nocache=1302903983&resize=always,2.3,not owned by a public authority,,not permissioned,,,,25,25,,"""This site is occupied by the Blackhill Industrial Estate and the adjacent builder's supplies depot. It is unlikely that the industrial estate will come forward for redevelopment in the near future. There is a greater likelihood is the builders merchants""",2017-12-05,2017-12-05,
