row-number,field,issue-type,value
1,SiteplanURL,uri,BR1
1,NetDwellingsRangeFrom,default,15
2,SiteplanURL,uri,BR2
2,NetDwellingsRangeFrom,default,140
3,SiteplanURL,uri,BR3
3,NetDwellingsRangeFrom,default,69
4,SiteplanURL,uri,BR4
4,NetDwellingsRangeFrom,default,373
5,SiteplanURL,uri,BR5
5,NetDwellingsRangeFrom,default,41
6,SiteplanURL,uri,BR6
6,OrganisationURI,default,http://opendatacommunities.org/id/unitary-authority/hartlepool
6,NetDwellingsRangeFrom,missing,
6,NetDwellingsRangeTo,missing,
7,SiteplanURL,uri,BR7
7,NetDwellingsRangeFrom,default,3
8,SiteplanURL,uri,BR8
8,NetDwellingsRangeFrom,default,110
9,SiteplanURL,uri,BR9
9,NetDwellingsRangeFrom,default,13
9,OrganisationURI,default,http://opendatacommunities.org/id/unitary-authority/hartlepool
10,SiteplanURL,uri,BR10
10,NetDwellingsRangeFrom,default,8
11,SiteplanURL,uri,BR11
11,NetDwellingsRangeFrom,default,9
12,SiteplanURL,uri,BR12
12,NetDwellingsRangeFrom,default,12
13,SiteplanURL,uri,BR13
13,NetDwellingsRangeFrom,default,100
14,SiteplanURL,uri,BR14
14,NetDwellingsRangeFrom,default,10
15,SiteplanURL,uri,BR16
15,NetDwellingsRangeFrom,default,76
16,SiteplanURL,uri,BR17
16,NetDwellingsRangeFrom,default,14
17,SiteplanURL,uri,BR18
17,NetDwellingsRangeFrom,default,25
18,SiteplanURL,uri,BR20
18,NetDwellingsRangeFrom,default,50
19,SiteplanURL,uri,BR21
19,NetDwellingsRangeFrom,default,400
20,SiteplanURL,uri,BR22
20,NetDwellingsRangeFrom,default,20
21,SiteplanURL,uri,BR23
21,NetDwellingsRangeFrom,default,14
22,SiteplanURL,uri,BR24
22,NetDwellingsRangeFrom,default,50
23,SiteplanURL,uri,BR25
23,NetDwellingsRangeFrom,default,11
24,SiteplanURL,uri,BR26
24,NetDwellingsRangeFrom,default,12
