row-number,field,issue-type,value
1,NetDwellingsRangeFrom,default,157
2,NetDwellingsRangeFrom,default,7
3,NetDwellingsRangeFrom,default,250
4,NetDwellingsRangeFrom,default,9
5,NetDwellingsRangeFrom,default,64
6,NetDwellingsRangeFrom,default,10
7,NetDwellingsRangeFrom,default,5
8,NetDwellingsRangeFrom,default,62
9,NetDwellingsRangeFrom,default,5
10,NetDwellingsRangeFrom,default,25
11,NetDwellingsRangeFrom,default,25
12,NetDwellingsRangeFrom,default,5
13,NetDwellingsRangeFrom,default,6
14,NetDwellingsRangeFrom,default,146
15,NetDwellingsRangeFrom,default,10
16,NetDwellingsRangeFrom,default,6
17,NetDwellingsRangeFrom,default,7
18,NetDwellingsRangeFrom,default,7
19,NetDwellingsRangeFrom,default,8
20,NetDwellingsRangeFrom,default,19
21,NetDwellingsRangeFrom,default,6
22,NetDwellingsRangeFrom,default,6
23,NetDwellingsRangeFrom,default,6
24,NetDwellingsRangeFrom,default,10
25,NetDwellingsRangeFrom,default,7
26,NetDwellingsRangeFrom,default,7
27,NetDwellingsRangeFrom,default,6
