row-number,field,issue-type,value
1,NetDwellingsRangeFrom,default,8
2,NetDwellingsRangeFrom,default,20
3,NetDwellingsRangeFrom,default,32
4,NetDwellingsRangeFrom,default,29
5,NetDwellingsRangeFrom,default,8
6,NetDwellingsRangeFrom,default,14
7,NetDwellingsRangeFrom,default,5
8,NetDwellingsRangeFrom,default,6
9,NetDwellingsRangeFrom,default,5
10,NetDwellingsRangeFrom,default,5
11,NetDwellingsRangeFrom,default,10
12,NetDwellingsRangeFrom,default,14
13,NetDwellingsRangeFrom,default,18
13,Hectares,missing,
14,NetDwellingsRangeFrom,default,35
15,NetDwellingsRangeFrom,default,5
16,NetDwellingsRangeFrom,default,11
17,NetDwellingsRangeFrom,default,22
18,NetDwellingsRangeFrom,default,195
19,NetDwellingsRangeFrom,default,14
20,NetDwellingsRangeFrom,default,33
21,NetDwellingsRangeFrom,default,9
22,NetDwellingsRangeFrom,default,400
23,NetDwellingsRangeFrom,default,6
24,NetDwellingsRangeFrom,default,11
25,NetDwellingsRangeFrom,default,150
26,NetDwellingsRangeFrom,default,13
27,NetDwellingsRangeFrom,default,5
28,NetDwellingsRangeFrom,default,64
29,NetDwellingsRangeFrom,default,13
30,NetDwellingsRangeFrom,default,38
31,NetDwellingsRangeFrom,default,5
32,NetDwellingsRangeFrom,default,140
