row-number,field,issue-type,value
1,NetDwellingsRangeFrom,default,5
2,NetDwellingsRangeFrom,default,7
3,NetDwellingsRangeFrom,default,25
4,NetDwellingsRangeFrom,default,15
5,NetDwellingsRangeFrom,default,150
6,OwnershipStatus,OwnershipStatus,unknown ownership
6,NetDwellingsRangeFrom,default,10
7,NetDwellingsRangeFrom,default,6
8,NetDwellingsRangeFrom,default,41
9,NetDwellingsRangeFrom,default,8
10,NetDwellingsRangeFrom,default,5
11,NetDwellingsRangeFrom,default,10
12,NetDwellingsRangeFrom,default,10
13,OwnershipStatus,OwnershipStatus,unknown ownership
13,NetDwellingsRangeFrom,default,11
14,NetDwellingsRangeFrom,default,5
15,NetDwellingsRangeFrom,default,10
16,NetDwellingsRangeFrom,default,20
17,NetDwellingsRangeFrom,default,10
18,NetDwellingsRangeFrom,default,80
19,NetDwellingsRangeFrom,default,50
20,NetDwellingsRangeFrom,default,10
21,OwnershipStatus,OwnershipStatus,unknown ownership
21,NetDwellingsRangeFrom,default,5
22,NetDwellingsRangeFrom,default,125
23,NetDwellingsRangeFrom,missing,
23,NetDwellingsRangeTo,missing,
24,NetDwellingsRangeFrom,default,15
25,NetDwellingsRangeFrom,default,45
26,NetDwellingsRangeFrom,default,15
27,NetDwellingsRangeFrom,default,17
28,NetDwellingsRangeFrom,default,75
29,NetDwellingsRangeFrom,default,25
30,NetDwellingsRangeFrom,default,40
31,NetDwellingsRangeFrom,default,60
32,NetDwellingsRangeFrom,default,54
33,NetDwellingsRangeFrom,default,39
34,NetDwellingsRangeFrom,default,7
35,NetDwellingsRangeFrom,default,10
36,NetDwellingsRangeFrom,default,10
37,NetDwellingsRangeFrom,default,44
38,NetDwellingsRangeFrom,default,6
39,NetDwellingsRangeFrom,default,10
40,NetDwellingsRangeFrom,missing,
40,NetDwellingsRangeTo,missing,
41,NetDwellingsRangeFrom,missing,
41,NetDwellingsRangeTo,missing,
42,NetDwellingsRangeFrom,default,146
43,NetDwellingsRangeFrom,default,104
44,NetDwellingsRangeFrom,default,36
45,NetDwellingsRangeFrom,default,11
46,NetDwellingsRangeFrom,missing,
46,NetDwellingsRangeTo,missing,
47,NetDwellingsRangeFrom,default,13
48,NetDwellingsRangeFrom,default,14
49,NetDwellingsRangeFrom,default,49
50,NetDwellingsRangeFrom,default,24
51,NetDwellingsRangeFrom,default,11
52,NetDwellingsRangeFrom,default,37
53,NetDwellingsRangeFrom,default,9
54,NetDwellingsRangeFrom,missing,
54,NetDwellingsRangeTo,missing,
55,NetDwellingsRangeFrom,missing,
55,NetDwellingsRangeTo,missing,
56,NetDwellingsRangeFrom,default,11
57,NetDwellingsRangeFrom,default,9
58,NetDwellingsRangeFrom,default,10
59,NetDwellingsRangeFrom,default,5
60,NetDwellingsRangeFrom,default,7
61,NetDwellingsRangeFrom,default,6
62,NetDwellingsRangeFrom,default,130
63,NetDwellingsRangeFrom,missing,
63,NetDwellingsRangeTo,missing,
64,NetDwellingsRangeFrom,missing,
64,NetDwellingsRangeTo,missing,
65,NetDwellingsRangeFrom,default,100
66,HazardousSubstances,HazardousSubstances,7
66,NetDwellingsRangeFrom,default,7
67,NetDwellingsRangeFrom,missing,
67,NetDwellingsRangeTo,missing,
68,NetDwellingsRangeFrom,default,84
69,HazardousSubstances,HazardousSubstances,10
69,NetDwellingsRangeFrom,default,10
70,HazardousSubstances,HazardousSubstances,6
70,NetDwellingsRangeFrom,default,6
71,NetDwellingsRangeFrom,default,8
72,NetDwellingsRangeFrom,default,5
73,NetDwellingsRangeFrom,default,5
74,NetDwellingsRangeFrom,default,5
75,NetDwellingsRangeFrom,missing,
75,NetDwellingsRangeTo,missing,
76,NetDwellingsRangeFrom,default,7
77,NetDwellingsRangeFrom,default,5
78,NetDwellingsRangeFrom,default,13
79,NetDwellingsRangeFrom,default,10
80,NetDwellingsRangeFrom,default,70
