row-number,field,issue-type,value
1,NetDwellingsRangeFrom,default,14
2,NetDwellingsRangeFrom,default,5
3,NetDwellingsRangeFrom,default,9
4,NetDwellingsRangeFrom,default,11
5,NetDwellingsRangeFrom,default,14
6,NetDwellingsRangeFrom,default,88
7,NetDwellingsRangeFrom,default,150
8,NetDwellingsRangeFrom,default,80
9,NetDwellingsRangeFrom,default,80
10,NetDwellingsRangeFrom,default,131
11,NetDwellingsRangeFrom,default,25
12,NetDwellingsRangeFrom,default,88
13,NetDwellingsRangeFrom,default,80
14,NetDwellingsRangeFrom,default,46
15,NetDwellingsRangeFrom,default,69
16,NetDwellingsRangeFrom,default,16
17,NetDwellingsRangeFrom,default,9
18,NetDwellingsRangeFrom,default,19
19,NetDwellingsRangeFrom,default,6
20,NetDwellingsRangeFrom,default,76
21,NetDwellingsRangeFrom,default,40
22,NetDwellingsRangeFrom,default,114
23,NetDwellingsRangeFrom,default,23
24,NetDwellingsRangeFrom,default,75
25,NetDwellingsRangeFrom,default,50
26,NetDwellingsRangeFrom,default,33
