row-number,field,issue-type,value
1,NetDwellingsRangeFrom,default,850
2,NetDwellingsRangeFrom,default,171
3,NetDwellingsRangeFrom,default,163
4,NetDwellingsRangeFrom,default,125
5,NetDwellingsRangeFrom,default,110
6,NetDwellingsRangeFrom,default,110
7,NetDwellingsRangeFrom,default,105
8,NetDwellingsRangeFrom,default,100
9,NetDwellingsRangeFrom,default,87
10,NetDwellingsRangeFrom,default,68
11,NetDwellingsRangeFrom,default,66
12,NetDwellingsRangeFrom,default,62
13,NetDwellingsRangeFrom,default,62
14,NetDwellingsRangeFrom,default,54
15,NetDwellingsRangeFrom,default,45
16,NetDwellingsRangeFrom,default,44
17,NetDwellingsRangeFrom,default,43
18,NetDwellingsRangeFrom,default,38
19,NetDwellingsRangeFrom,default,34
20,NetDwellingsRangeFrom,default,32
21,NetDwellingsRangeFrom,default,30
22,NetDwellingsRangeFrom,default,24
23,NetDwellingsRangeFrom,default,23
24,NetDwellingsRangeFrom,default,23
25,NetDwellingsRangeFrom,default,23
26,NetDwellingsRangeFrom,default,22
27,NetDwellingsRangeFrom,default,22
28,NetDwellingsRangeFrom,default,22
29,NetDwellingsRangeFrom,default,20
30,NetDwellingsRangeFrom,default,18
31,OwnershipStatus,OwnershipStatus,Unknown ownership
31,NetDwellingsRangeFrom,default,17
32,NetDwellingsRangeFrom,default,17
33,NetDwellingsRangeFrom,default,17
34,NetDwellingsRangeFrom,default,16
35,NetDwellingsRangeFrom,default,14
36,NetDwellingsRangeFrom,default,14
37,NetDwellingsRangeFrom,default,14
38,NetDwellingsRangeFrom,default,12
39,NetDwellingsRangeFrom,default,12
40,NetDwellingsRangeFrom,default,12
41,NetDwellingsRangeFrom,default,12
42,NetDwellingsRangeFrom,default,9
43,NetDwellingsRangeFrom,default,8
44,NetDwellingsRangeFrom,default,8
45,NetDwellingsRangeFrom,default,7
46,NetDwellingsRangeFrom,default,7
47,NetDwellingsRangeFrom,default,6
48,NetDwellingsRangeFrom,default,6
49,NetDwellingsRangeFrom,default,5
50,NetDwellingsRangeFrom,default,5
51,NetDwellingsRangeFrom,default,5
52,NetDwellingsRangeFrom,default,5
53,NetDwellingsRangeFrom,default,5
54,NetDwellingsRangeFrom,default,4
55,NetDwellingsRangeFrom,default,4
56,NetDwellingsRangeFrom,default,4
57,NetDwellingsRangeFrom,default,4
58,NetDwellingsRangeFrom,default,3
59,NetDwellingsRangeFrom,default,2
60,NetDwellingsRangeFrom,default,2
61,NetDwellingsRangeFrom,default,2
62,NetDwellingsRangeFrom,default,1
