row-number,field,issue-type,value
1,SiteReference,missing,
1,NetDwellingsRangeFrom,missing,
1,NetDwellingsRangeTo,missing,
2,SiteReference,missing,
2,NetDwellingsRangeFrom,missing,
2,NetDwellingsRangeTo,missing,
3,NetDwellingsRangeFrom,default,10
3,SiteReference,missing,
4,NetDwellingsRangeFrom,default,7
4,SiteReference,missing,
5,NetDwellingsRangeFrom,default,8
5,SiteReference,missing,
6,NetDwellingsRangeFrom,default,9
6,SiteReference,missing,
7,NetDwellingsRangeFrom,default,10
7,SiteReference,missing,
8,NetDwellingsRangeFrom,default,15
8,SiteReference,missing,
9,NetDwellingsRangeFrom,default,10
9,SiteReference,missing,
10,NetDwellingsRangeFrom,default,20
10,SiteReference,missing,
11,NetDwellingsRangeFrom,default,30
11,SiteReference,missing,
12,NetDwellingsRangeFrom,default,55
12,SiteReference,missing,
13,NetDwellingsRangeFrom,default,100
13,SiteReference,missing,
14,NetDwellingsRangeFrom,default,11
14,SiteReference,missing,
15,NetDwellingsRangeFrom,default,18
15,SiteReference,missing,
16,NetDwellingsRangeFrom,default,50
16,SiteReference,missing,
17,NetDwellingsRangeFrom,default,50
17,SiteReference,missing,
18,NetDwellingsRangeFrom,default,5
18,SiteReference,missing,
19,NetDwellingsRangeFrom,default,9
19,SiteReference,missing,
20,NetDwellingsRangeFrom,default,9
20,SiteReference,missing,
21,NetDwellingsRangeFrom,default,5
21,SiteReference,missing,
22,NetDwellingsRangeFrom,default,6
22,SiteReference,missing,
23,NetDwellingsRangeFrom,default,63
23,SiteReference,missing,
24,NetDwellingsRangeFrom,default,6
24,SiteReference,missing,
25,NetDwellingsRangeFrom,default,8
25,SiteReference,missing,
26,NetDwellingsRangeFrom,default,6
26,SiteReference,missing,
27,NetDwellingsRangeFrom,default,6
27,SiteReference,missing,
28,NetDwellingsRangeFrom,default,98
28,SiteReference,missing,
29,NetDwellingsRangeFrom,default,7
29,SiteReference,missing,
30,NetDwellingsRangeFrom,default,25
30,SiteReference,missing,
31,NetDwellingsRangeFrom,default,34
31,SiteReference,missing,
32,NetDwellingsRangeFrom,default,5
32,SiteReference,missing,
33,NetDwellingsRangeFrom,default,396
33,SiteReference,missing,
34,NetDwellingsRangeFrom,default,9
34,SiteReference,missing,
35,NetDwellingsRangeFrom,default,16
35,SiteReference,missing,
36,NetDwellingsRangeFrom,default,18
36,SiteReference,missing,
37,NetDwellingsRangeFrom,default,38
37,SiteReference,missing,
38,NetDwellingsRangeFrom,default,25
38,SiteReference,missing,
39,NetDwellingsRangeFrom,default,7
39,SiteReference,missing,
40,NetDwellingsRangeFrom,default,14
40,SiteReference,missing,
