row-number,field,issue-type,value
1,NetDwellingsRangeFrom,default,51
1,GeoX,missing,
2,NetDwellingsRangeFrom,default,78
2,GeoX,missing,
3,NetDwellingsRangeFrom,default,5
3,GeoX,missing,
4,NetDwellingsRangeFrom,default,32
4,GeoX,missing,
5,NetDwellingsRangeFrom,default,2
5,GeoX,missing,
6,NetDwellingsRangeFrom,default,10
6,GeoX,missing,
7,NetDwellingsRangeFrom,default,6
7,GeoX,missing,
8,NetDwellingsRangeFrom,default,8
8,GeoX,missing,
9,NetDwellingsRangeFrom,default,48
9,GeoX,missing,
10,NetDwellingsRangeFrom,default,55
10,GeoX,missing,
11,NetDwellingsRangeFrom,default,19
11,GeoX,missing,
12,NetDwellingsRangeFrom,default,6
12,GeoX,missing,
13,NetDwellingsRangeFrom,default,8
13,GeoX,missing,
14,NetDwellingsRangeFrom,default,5
14,GeoX,missing,
15,NetDwellingsRangeFrom,default,4
15,GeoX,missing,
16,NetDwellingsRangeFrom,default,2
16,GeoX,missing,
17,NetDwellingsRangeFrom,default,6
17,GeoX,missing,
18,NetDwellingsRangeFrom,default,4
18,GeoX,missing,
19,NetDwellingsRangeFrom,default,75
19,GeoX,missing,
20,NetDwellingsRangeFrom,default,10
20,GeoX,missing,
21,NetDwellingsRangeFrom,default,17
21,GeoX,missing,
22,NetDwellingsRangeFrom,default,16
22,GeoX,missing,
23,NetDwellingsRangeFrom,default,100
23,GeoX,missing,
24,NetDwellingsRangeFrom,default,20
24,GeoX,missing,
25,NetDwellingsRangeFrom,default,120
25,GeoX,missing,
26,NetDwellingsRangeFrom,default,9
26,GeoX,missing,
27,NetDwellingsRangeFrom,default,85
27,GeoX,missing,
28,NetDwellingsRangeFrom,default,9
28,GeoX,missing,
29,NetDwellingsRangeFrom,default,9
29,GeoX,missing,
30,NetDwellingsRangeFrom,default,8
30,GeoX,missing,
31,NetDwellingsRangeFrom,default,9
31,GeoX,missing,
32,NetDwellingsRangeFrom,default,7
32,GeoX,missing,
33,NetDwellingsRangeFrom,default,20
33,GeoX,missing,
34,NetDwellingsRangeFrom,default,6
34,GeoX,missing,
35,NetDwellingsRangeFrom,default,22
35,GeoX,missing,
36,NetDwellingsRangeFrom,default,10
36,GeoX,missing,
37,NetDwellingsRangeFrom,default,58
37,GeoX,missing,
38,NetDwellingsRangeFrom,default,12
38,GeoX,missing,
39,NetDwellingsRangeFrom,default,5
39,GeoX,missing,
40,NetDwellingsRangeFrom,default,44
40,GeoX,missing,
41,NetDwellingsRangeFrom,default,19
41,GeoX,missing,
42,NetDwellingsRangeFrom,default,150
42,GeoX,missing,
43,OwnershipStatus,OwnershipStatus,unknown ownership
43,NetDwellingsRangeFrom,default,7
43,GeoX,missing,
44,NetDwellingsRangeFrom,default,70
44,GeoX,missing,
45,NetDwellingsRangeFrom,default,14
45,GeoX,missing,
46,NetDwellingsRangeFrom,default,45
46,GeoX,missing,
47,NetDwellingsRangeFrom,default,16
47,GeoX,missing,
