row-number,field,issue-type,value
1,NetDwellingsRangeFrom,default,25
2,NetDwellingsRangeFrom,default,50
3,NetDwellingsRangeFrom,default,28
4,NetDwellingsRangeFrom,default,80
5,NetDwellingsRangeFrom,default,32
6,NetDwellingsRangeFrom,default,90
7,NetDwellingsRangeFrom,default,3
8,NetDwellingsRangeFrom,default,10
9,NetDwellingsRangeFrom,default,18
10,NetDwellingsRangeFrom,default,150
11,NetDwellingsRangeFrom,default,18
12,NetDwellingsRangeFrom,default,24
13,NetDwellingsRangeFrom,default,9
14,NetDwellingsRangeFrom,default,24
15,NetDwellingsRangeFrom,default,36
16,NetDwellingsRangeFrom,default,12
17,NetDwellingsRangeFrom,default,8
18,NetDwellingsRangeFrom,default,7
19,NetDwellingsRangeFrom,default,8
20,NetDwellingsRangeFrom,default,10
21,NetDwellingsRangeFrom,default,5
22,NetDwellingsRangeFrom,default,6
23,NetDwellingsRangeFrom,default,7
24,NetDwellingsRangeFrom,default,10
25,NetDwellingsRangeFrom,default,25
26,NetDwellingsRangeFrom,default,20
27,NetDwellingsRangeFrom,default,60
28,NetDwellingsRangeFrom,default,8
29,NetDwellingsRangeFrom,default,18
30,NetDwellingsRangeFrom,default,10
31,NetDwellingsRangeFrom,default,25
32,NetDwellingsRangeFrom,default,17
33,NetDwellingsRangeFrom,default,8
34,NetDwellingsRangeFrom,default,16
35,NetDwellingsRangeFrom,default,12
36,NetDwellingsRangeFrom,default,6
37,NetDwellingsRangeFrom,default,18
38,NetDwellingsRangeFrom,default,23
39,NetDwellingsRangeFrom,default,56
40,NetDwellingsRangeFrom,default,12
41,NetDwellingsRangeFrom,default,35
42,NetDwellingsRangeFrom,default,195
43,NetDwellingsRangeFrom,default,7
44,NetDwellingsRangeFrom,default,10
45,NetDwellingsRangeFrom,default,5
46,NetDwellingsRangeFrom,default,8
47,NetDwellingsRangeFrom,default,10
48,NetDwellingsRangeFrom,default,6
49,NetDwellingsRangeFrom,default,29
50,NetDwellingsRangeFrom,default,18
