row-number,field,issue-type,value
1,NetDwellingsRangeFrom,default,13
1,NetDwellingsRangeTo,default,13
1,LastUpdatedDate,default,2020-06-25
1,OrganisationURI,default,http://opendatacommunities.org/id/district-council/exeter
2,NetDwellingsRangeFrom,default,13
2,NetDwellingsRangeTo,default,13
2,LastUpdatedDate,default,2020-06-25
2,OrganisationURI,default,http://opendatacommunities.org/id/district-council/exeter
3,NetDwellingsRangeFrom,default,24
3,NetDwellingsRangeTo,default,24
3,LastUpdatedDate,default,2020-06-25
3,OrganisationURI,default,http://opendatacommunities.org/id/district-council/exeter
4,NetDwellingsRangeFrom,default,13
4,NetDwellingsRangeTo,default,13
4,LastUpdatedDate,default,2020-06-25
4,OrganisationURI,default,http://opendatacommunities.org/id/district-council/exeter
5,NetDwellingsRangeFrom,default,146
5,NetDwellingsRangeTo,default,146
5,LastUpdatedDate,default,2020-06-25
5,OrganisationURI,default,http://opendatacommunities.org/id/district-council/exeter
6,MinNetDwellings,integer,Unspecified
6,LastUpdatedDate,default,2020-06-25
6,OrganisationURI,default,http://opendatacommunities.org/id/district-council/exeter
7,MinNetDwellings,integer,Unspecified
7,LastUpdatedDate,default,2020-06-25
7,OrganisationURI,default,http://opendatacommunities.org/id/district-council/exeter
8,NetDwellingsRangeFrom,default,9
8,NetDwellingsRangeTo,default,9
8,LastUpdatedDate,default,2020-06-25
8,OrganisationURI,default,http://opendatacommunities.org/id/district-council/exeter
9,NetDwellingsRangeFrom,default,8
9,NetDwellingsRangeTo,default,8
9,LastUpdatedDate,default,2020-06-25
9,OrganisationURI,default,http://opendatacommunities.org/id/district-council/exeter
10,NetDwellingsRangeFrom,default,27
10,NetDwellingsRangeTo,default,27
10,LastUpdatedDate,default,2020-06-25
10,OrganisationURI,default,http://opendatacommunities.org/id/district-council/exeter
11,NetDwellingsRangeFrom,default,5
11,NetDwellingsRangeTo,default,5
11,LastUpdatedDate,default,2020-06-25
11,OrganisationURI,default,http://opendatacommunities.org/id/district-council/exeter
12,NetDwellingsRangeFrom,default,5
12,NetDwellingsRangeTo,default,5
12,LastUpdatedDate,default,2020-06-25
12,OrganisationURI,default,http://opendatacommunities.org/id/district-council/exeter
13,NetDwellingsRangeFrom,default,8
13,NetDwellingsRangeTo,default,8
13,LastUpdatedDate,default,2020-06-25
13,OrganisationURI,default,http://opendatacommunities.org/id/district-council/exeter
14,NetDwellingsRangeFrom,default,108
14,NetDwellingsRangeTo,default,108
14,LastUpdatedDate,default,2020-06-25
14,OrganisationURI,default,http://opendatacommunities.org/id/district-council/exeter
15,NetDwellingsRangeFrom,default,178
15,NetDwellingsRangeTo,default,178
15,LastUpdatedDate,default,2020-06-25
15,OrganisationURI,default,http://opendatacommunities.org/id/district-council/exeter
16,NetDwellingsRangeFrom,default,64
16,NetDwellingsRangeTo,default,64
16,LastUpdatedDate,default,2020-06-25
16,OrganisationURI,default,http://opendatacommunities.org/id/district-council/exeter
17,NetDwellingsRangeFrom,default,10
17,NetDwellingsRangeTo,default,10
17,LastUpdatedDate,default,2020-06-25
17,OrganisationURI,default,http://opendatacommunities.org/id/district-council/exeter
18,LastUpdatedDate,default,2020-06-25
18,OrganisationURI,default,http://opendatacommunities.org/id/district-council/exeter
19,LastUpdatedDate,default,2020-06-25
19,OrganisationURI,default,http://opendatacommunities.org/id/district-council/exeter
20,LastUpdatedDate,default,2020-06-25
20,OrganisationURI,default,http://opendatacommunities.org/id/district-council/exeter
21,LastUpdatedDate,default,2020-06-25
21,OrganisationURI,default,http://opendatacommunities.org/id/district-council/exeter
22,LastUpdatedDate,default,2020-06-25
22,OrganisationURI,default,http://opendatacommunities.org/id/district-council/exeter
23,LastUpdatedDate,default,2020-06-25
23,OrganisationURI,default,http://opendatacommunities.org/id/district-council/exeter
24,LastUpdatedDate,default,2020-06-25
24,OrganisationURI,default,http://opendatacommunities.org/id/district-council/exeter
25,LastUpdatedDate,default,2020-06-25
25,OrganisationURI,default,http://opendatacommunities.org/id/district-council/exeter
26,LastUpdatedDate,default,2020-06-25
26,OrganisationURI,default,http://opendatacommunities.org/id/district-council/exeter
27,LastUpdatedDate,default,2020-06-25
27,OrganisationURI,default,http://opendatacommunities.org/id/district-council/exeter
28,LastUpdatedDate,default,2020-06-25
28,OrganisationURI,default,http://opendatacommunities.org/id/district-council/exeter
