row-number,field,issue-type,value
1,NetDwellingsRangeFrom,default,22
2,NetDwellingsRangeFrom,default,14
3,NetDwellingsRangeFrom,default,12
4,NetDwellingsRangeFrom,default,95
5,NetDwellingsRangeFrom,default,53
6,NetDwellingsRangeFrom,default,6
7,NetDwellingsRangeFrom,default,348
8,NetDwellingsRangeFrom,default,60
9,NetDwellingsRangeFrom,default,64
10,NetDwellingsRangeFrom,default,9
11,NetDwellingsRangeFrom,default,71
12,NetDwellingsRangeFrom,default,71
13,NetDwellingsRangeFrom,default,7
14,NetDwellingsRangeFrom,default,9
15,NetDwellingsRangeFrom,default,15
16,NetDwellingsRangeFrom,default,38
17,NetDwellingsRangeFrom,default,15
18,NetDwellingsRangeFrom,default,107
19,NetDwellingsRangeFrom,default,72
20,NetDwellingsRangeFrom,default,30
21,NetDwellingsRangeFrom,default,19
22,NetDwellingsRangeFrom,default,45
23,NetDwellingsRangeFrom,default,95
24,NetDwellingsRangeFrom,default,59
25,NetDwellingsRangeFrom,default,9
26,NetDwellingsRangeFrom,default,2
27,NetDwellingsRangeFrom,default,7
28,NetDwellingsRangeFrom,default,7
29,NetDwellingsRangeFrom,default,20
30,NetDwellingsRangeFrom,default,33
31,NetDwellingsRangeFrom,default,31
32,NetDwellingsRangeFrom,default,380
33,NetDwellingsRangeFrom,default,14
34,NetDwellingsRangeFrom,default,332
35,NetDwellingsRangeFrom,default,25
36,NetDwellingsRangeFrom,default,6
37,NetDwellingsRangeFrom,default,9
38,NetDwellingsRangeFrom,default,16
39,NetDwellingsRangeFrom,default,9
40,NetDwellingsRangeFrom,default,8
41,NetDwellingsRangeFrom,default,5
42,NetDwellingsRangeFrom,default,8
43,NetDwellingsRangeFrom,default,24
44,NetDwellingsRangeFrom,default,8
45,NetDwellingsRangeFrom,default,7
46,NetDwellingsRangeFrom,default,53
47,NetDwellingsRangeFrom,default,270
48,NetDwellingsRangeFrom,default,11
49,NetDwellingsRangeFrom,default,383
50,NetDwellingsRangeFrom,default,18
51,NetDwellingsRangeFrom,default,4
