row-number,field,issue-type,value
1,NetDwellingsRangeFrom,default,10
2,NetDwellingsRangeFrom,default,33
3,NetDwellingsRangeFrom,default,23
4,NetDwellingsRangeFrom,default,13
5,NetDwellingsRangeFrom,default,9
6,NetDwellingsRangeFrom,default,21
7,NetDwellingsRangeFrom,default,29
8,NetDwellingsRangeFrom,default,5
9,NetDwellingsRangeFrom,default,41
10,NetDwellingsRangeFrom,default,31
11,NetDwellingsRangeFrom,default,10
12,NetDwellingsRangeFrom,default,35
13,NetDwellingsRangeFrom,default,8
