row-number,field,issue-type,value
1,NetDwellingsRangeFrom,default,7
2,NetDwellingsRangeFrom,default,5
3,OwnershipStatus,OwnershipStatus,unknown ownership
3,NetDwellingsRangeFrom,default,14
4,NetDwellingsRangeFrom,default,56
5,NetDwellingsRangeFrom,default,40
6,OwnershipStatus,OwnershipStatus,unknown ownership
6,NetDwellingsRangeFrom,default,33
7,NetDwellingsRangeFrom,default,20
8,NetDwellingsRangeFrom,default,138
9,NetDwellingsRangeFrom,default,12
10,OwnershipStatus,OwnershipStatus,unknown ownership
10,NetDwellingsRangeFrom,default,23
11,NetDwellingsRangeFrom,default,89
12,NetDwellingsRangeFrom,default,13
13,NetDwellingsRangeFrom,default,100
14,NetDwellingsRangeFrom,default,100
15,NetDwellingsRangeFrom,default,220
16,NetDwellingsRangeFrom,default,7
17,OwnershipStatus,OwnershipStatus,unknown ownership
17,NetDwellingsRangeFrom,default,30
18,NetDwellingsRangeFrom,default,200
19,NetDwellingsRangeFrom,default,200
20,NetDwellingsRangeFrom,default,100
21,NetDwellingsRangeFrom,default,400
22,NetDwellingsRangeFrom,default,27
23,OwnershipStatus,OwnershipStatus,unknown ownership
23,NetDwellingsRangeFrom,default,75
24,NetDwellingsRangeFrom,default,400
25,NetDwellingsRangeFrom,default,200
26,OwnershipStatus,OwnershipStatus,unknown ownership
26,NetDwellingsRangeFrom,default,400
27,NetDwellingsRangeFrom,default,100
28,NetDwellingsRangeFrom,default,600
29,OwnershipStatus,OwnershipStatus,unknown ownership
29,NetDwellingsRangeFrom,default,80
30,NetDwellingsRangeFrom,default,74
31,OwnershipStatus,OwnershipStatus,unknown ownership
31,NetDwellingsRangeFrom,default,7
32,NetDwellingsRangeFrom,default,225
33,NetDwellingsRangeFrom,default,88
34,NetDwellingsRangeFrom,default,50
35,NetDwellingsRangeFrom,default,50
36,NetDwellingsRangeFrom,default,40
37,OwnershipStatus,OwnershipStatus,unknown ownership
37,NetDwellingsRangeFrom,default,50
38,NetDwellingsRangeFrom,default,13
39,NetDwellingsRangeFrom,default,9
40,NetDwellingsRangeFrom,default,126
41,NetDwellingsRangeFrom,default,70
42,NetDwellingsRangeFrom,default,16
43,NetDwellingsRangeFrom,default,40
44,OwnershipStatus,OwnershipStatus,unknown ownership
44,NetDwellingsRangeFrom,default,100
45,OwnershipStatus,OwnershipStatus,unknown ownership
45,NetDwellingsRangeFrom,default,77
46,OwnershipStatus,OwnershipStatus,unknown ownership
46,NetDwellingsRangeFrom,default,20
47,NetDwellingsRangeFrom,default,20
48,OwnershipStatus,OwnershipStatus,unknown ownership
48,NetDwellingsRangeFrom,default,20
49,OwnershipStatus,OwnershipStatus,unknown ownership
49,NetDwellingsRangeFrom,default,100
50,NetDwellingsRangeFrom,default,59
51,NetDwellingsRangeFrom,default,59
52,NetDwellingsRangeFrom,default,1000
53,OwnershipStatus,OwnershipStatus,unknown ownership
53,NetDwellingsRangeFrom,default,45
54,NetDwellingsRangeFrom,default,32
55,NetDwellingsRangeFrom,default,6
56,OwnershipStatus,OwnershipStatus,unknown ownership
56,NetDwellingsRangeFrom,default,20
57,OwnershipStatus,OwnershipStatus,unknown ownership
57,NetDwellingsRangeFrom,default,30
58,NetDwellingsRangeFrom,default,42
59,NetDwellingsRangeFrom,default,114
60,OwnershipStatus,OwnershipStatus,unknown ownership
60,NetDwellingsRangeFrom,default,35
61,NetDwellingsRangeFrom,default,30
62,NetDwellingsRangeFrom,default,25
63,NetDwellingsRangeFrom,default,50
64,NetDwellingsRangeFrom,default,15
65,NetDwellingsRangeFrom,default,31
66,OwnershipStatus,OwnershipStatus,unknown ownership
66,NetDwellingsRangeFrom,default,60
67,OwnershipStatus,OwnershipStatus,unknown ownership
67,NetDwellingsRangeFrom,default,50
68,NetDwellingsRangeFrom,default,53
69,NetDwellingsRangeFrom,default,43
70,NetDwellingsRangeFrom,default,80
71,NetDwellingsRangeFrom,default,43
72,NetDwellingsRangeFrom,default,122
73,NetDwellingsRangeFrom,default,43
74,NetDwellingsRangeFrom,default,7
75,NetDwellingsRangeFrom,default,7
76,NetDwellingsRangeFrom,default,9
77,NetDwellingsRangeFrom,default,100
78,NetDwellingsRangeFrom,default,9
79,NetDwellingsRangeFrom,default,5
80,NetDwellingsRangeFrom,default,30
