row-number,field,issue-type,value
1,NetDwellingsRangeFrom,default,30
2,NetDwellingsRangeFrom,default,8
3,NetDwellingsRangeFrom,default,15
4,NetDwellingsRangeFrom,default,15
5,NetDwellingsRangeFrom,default,10
6,OwnershipStatus,OwnershipStatus,unknown ownership
6,NetDwellingsRangeFrom,default,12
7,NetDwellingsRangeFrom,default,7
8,NetDwellingsRangeFrom,default,9
9,NetDwellingsRangeFrom,default,25
10,NetDwellingsRangeFrom,default,20
11,NetDwellingsRangeFrom,default,6
12,NetDwellingsRangeFrom,default,8
13,NetDwellingsRangeFrom,default,8
14,NetDwellingsRangeFrom,default,12
15,NetDwellingsRangeFrom,default,150
16,NetDwellingsRangeFrom,default,20
17,NetDwellingsRangeFrom,default,182
18,NetDwellingsRangeFrom,default,50
19,NetDwellingsRangeFrom,default,6
20,NetDwellingsRangeFrom,default,100
21,NetDwellingsRangeFrom,default,22
22,NetDwellingsRangeFrom,default,50
23,NetDwellingsRangeFrom,default,10
24,NetDwellingsRangeFrom,default,40
25,NetDwellingsRangeFrom,default,10
26,NetDwellingsRangeFrom,default,45
27,NetDwellingsRangeFrom,default,150
28,NetDwellingsRangeFrom,default,12
29,NetDwellingsRangeFrom,default,18
30,NetDwellingsRangeFrom,default,20
31,NetDwellingsRangeFrom,default,10
32,NetDwellingsRangeFrom,default,9
33,NetDwellingsRangeFrom,default,6
34,NetDwellingsRangeFrom,default,38
35,NetDwellingsRangeFrom,default,8
36,NetDwellingsRangeFrom,default,8
37,NetDwellingsRangeFrom,default,6
38,NetDwellingsRangeFrom,default,20
39,NetDwellingsRangeFrom,default,19
40,NetDwellingsRangeFrom,default,7
41,NetDwellingsRangeFrom,default,6
42,NetDwellingsRangeFrom,default,8
43,NetDwellingsRangeFrom,default,59
44,NetDwellingsRangeFrom,default,9
45,NetDwellingsRangeFrom,default,12
46,NetDwellingsRangeFrom,default,130
47,NetDwellingsRangeFrom,default,30
48,NetDwellingsRangeFrom,default,43
49,NetDwellingsRangeFrom,default,30
50,NetDwellingsRangeFrom,default,13
51,NetDwellingsRangeFrom,default,10
52,NetDwellingsRangeFrom,default,50
53,NetDwellingsRangeFrom,default,12
54,NetDwellingsRangeFrom,default,11
55,NetDwellingsRangeFrom,default,30
56,NetDwellingsRangeFrom,default,8
57,NetDwellingsRangeFrom,default,10
58,NetDwellingsRangeFrom,default,25
59,NetDwellingsRangeFrom,default,12
60,NetDwellingsRangeFrom,default,35
61,NetDwellingsRangeFrom,default,7
62,NetDwellingsRangeFrom,default,7
63,NetDwellingsRangeFrom,default,9
64,NetDwellingsRangeFrom,default,8
65,NetDwellingsRangeFrom,default,9
66,NetDwellingsRangeFrom,default,9
67,NetDwellingsRangeFrom,default,10
68,NetDwellingsRangeFrom,default,10
69,NetDwellingsRangeFrom,default,12
70,NetDwellingsRangeFrom,default,9
71,NetDwellingsRangeFrom,default,10
72,NetDwellingsRangeFrom,default,12
73,NetDwellingsRangeFrom,default,11
74,NetDwellingsRangeFrom,default,22
75,NetDwellingsRangeFrom,default,8
76,NetDwellingsRangeFrom,default,7
77,NetDwellingsRangeFrom,default,20
77,LastUpdatedDate,default,2019-12-11
78,NetDwellingsRangeFrom,default,30
78,LastUpdatedDate,default,2019-12-11
79,PlanningStatus,PlanningStatus,outline planning permission
79,NetDwellingsRangeFrom,default,43
79,LastUpdatedDate,default,2019-12-11
80,NetDwellingsRangeFrom,default,12
80,LastUpdatedDate,default,2019-12-11
81,NetDwellingsRangeFrom,default,10
81,LastUpdatedDate,default,2019-12-11
82,NetDwellingsRangeFrom,default,20
82,LastUpdatedDate,default,2019-12-11
83,NetDwellingsRangeFrom,default,46
83,LastUpdatedDate,default,2019-12-11
84,NetDwellingsRangeFrom,default,7
85,NetDwellingsRangeFrom,default,9
85,LastUpdatedDate,default,2019-12-11
86,NetDwellingsRangeFrom,default,9
86,LastUpdatedDate,default,2019-12-11
87,NetDwellingsRangeFrom,default,10
87,LastUpdatedDate,default,2019-12-11
88,NetDwellingsRangeFrom,default,10
