row-number,field,issue-type,value
1,NetDwellingsRangeFrom,default,278
2,NetDwellingsRangeFrom,default,330
3,NetDwellingsRangeFrom,default,39
4,NetDwellingsRangeFrom,default,163
5,NetDwellingsRangeFrom,default,48
6,NetDwellingsRangeFrom,default,255
7,NetDwellingsRangeFrom,default,62
8,NetDwellingsRangeFrom,default,24
9,NetDwellingsRangeFrom,default,78
10,NetDwellingsRangeFrom,default,930
11,NetDwellingsRangeFrom,default,40
12,NetDwellingsRangeTo,integer,"3,500"
12,NetDwellingsRangeFrom,default,3500
12,NetDwellingsRangeTo,default,3500
13,NetDwellingsRangeFrom,default,420
14,NetDwellingsRangeFrom,default,35
15,NetDwellingsRangeFrom,default,8
16,NetDwellingsRangeFrom,default,59
17,NetDwellingsRangeFrom,default,40
18,NetDwellingsRangeFrom,default,60
19,NetDwellingsRangeFrom,default,281
20,NetDwellingsRangeFrom,default,55
21,NetDwellingsRangeFrom,default,55
22,NetDwellingsRangeFrom,default,50
23,NetDwellingsRangeFrom,default,6
24,NetDwellingsRangeFrom,default,50
25,NetDwellingsRangeFrom,default,9
26,NetDwellingsRangeFrom,default,5
27,NetDwellingsRangeFrom,default,11
28,NetDwellingsRangeFrom,default,11
29,NetDwellingsRangeFrom,default,6
30,NetDwellingsRangeFrom,default,9
31,NetDwellingsRangeFrom,default,26
32,NetDwellingsRangeFrom,default,9
33,NetDwellingsRangeFrom,default,17
34,NetDwellingsRangeFrom,default,8
35,NetDwellingsRangeFrom,default,14
36,NetDwellingsRangeFrom,default,7
37,NetDwellingsRangeFrom,default,7
38,NetDwellingsRangeFrom,default,6
39,NetDwellingsRangeFrom,default,49
40,NetDwellingsRangeFrom,default,7
41,NetDwellingsRangeFrom,default,5
42,NetDwellingsRangeFrom,default,7
43,NetDwellingsRangeFrom,default,11
44,NetDwellingsRangeFrom,default,6
45,NetDwellingsRangeFrom,default,5
46,NetDwellingsRangeFrom,default,5
47,NetDwellingsRangeFrom,default,5
48,NetDwellingsRangeFrom,default,6
49,NetDwellingsRangeFrom,default,6
50,NetDwellingsRangeFrom,default,9
