row-number,field,issue-type,value
1,FirstAddedDate,date,43100
1,LastUpdatedDate,date,43830
1,NetDwellingsRangeFrom,default,38
1,LastUpdatedDate,default,2020-06-25
2,FirstAddedDate,date,43100
2,LastUpdatedDate,date,43830
2,NetDwellingsRangeFrom,default,35
2,NetDwellingsRangeTo,default,35
2,LastUpdatedDate,default,2020-06-25
3,FirstAddedDate,date,43100
3,LastUpdatedDate,date,43830
3,NetDwellingsRangeFrom,default,14
3,LastUpdatedDate,default,2020-06-25
4,FirstAddedDate,date,43100
4,LastUpdatedDate,date,43830
4,NetDwellingsRangeFrom,default,38
4,LastUpdatedDate,default,2020-06-25
5,FirstAddedDate,date,43100
5,LastUpdatedDate,date,43830
5,NetDwellingsRangeFrom,default,15
5,NetDwellingsRangeTo,default,15
5,LastUpdatedDate,default,2020-06-25
6,FirstAddedDate,date,43100
6,LastUpdatedDate,date,43830
6,NetDwellingsRangeFrom,default,18
6,NetDwellingsRangeTo,default,18
6,LastUpdatedDate,default,2020-06-25
7,FirstAddedDate,date,43100
7,LastUpdatedDate,date,43830
7,NetDwellingsRangeFrom,default,18
7,LastUpdatedDate,default,2020-06-25
8,FirstAddedDate,date,43100
8,LastUpdatedDate,date,43830
8,NetDwellingsRangeFrom,default,14
8,NetDwellingsRangeTo,default,14
8,LastUpdatedDate,default,2020-06-25
9,FirstAddedDate,date,43100
9,LastUpdatedDate,date,43830
9,NetDwellingsRangeFrom,default,12
9,LastUpdatedDate,default,2020-06-25
10,FirstAddedDate,date,43100
10,LastUpdatedDate,date,43830
10,NetDwellingsRangeFrom,default,16
10,NetDwellingsRangeTo,default,16
10,LastUpdatedDate,default,2020-06-25
11,FirstAddedDate,date,43100
11,LastUpdatedDate,date,43830
11,NetDwellingsRangeFrom,default,5
11,NetDwellingsRangeTo,default,5
11,LastUpdatedDate,default,2020-06-25
12,FirstAddedDate,date,43100
12,LastUpdatedDate,date,43830
12,NetDwellingsRangeFrom,default,36
12,NetDwellingsRangeTo,default,36
12,LastUpdatedDate,default,2020-06-25
13,FirstAddedDate,date,43465
13,LastUpdatedDate,date,43830
13,NetDwellingsRangeFrom,default,5
13,NetDwellingsRangeTo,default,5
13,LastUpdatedDate,default,2020-06-25
14,FirstAddedDate,date,43465
14,LastUpdatedDate,date,43830
14,NetDwellingsRangeFrom,default,12
14,NetDwellingsRangeTo,default,12
14,LastUpdatedDate,default,2020-06-25
15,FirstAddedDate,date,43465
15,LastUpdatedDate,date,43830
15,NetDwellingsRangeFrom,default,14
15,NetDwellingsRangeTo,default,14
15,LastUpdatedDate,default,2020-06-25
16,FirstAddedDate,date,43465
16,LastUpdatedDate,date,43830
16,NetDwellingsRangeFrom,default,14
16,NetDwellingsRangeTo,default,14
16,LastUpdatedDate,default,2020-06-25
17,FirstAddedDate,date,43465
17,LastUpdatedDate,date,43830
17,NetDwellingsRangeFrom,default,5
17,NetDwellingsRangeTo,default,5
17,LastUpdatedDate,default,2020-06-25
18,FirstAddedDate,date,43465
18,LastUpdatedDate,date,43830
18,NetDwellingsRangeFrom,default,5
18,NetDwellingsRangeTo,default,5
18,LastUpdatedDate,default,2020-06-25
19,FirstAddedDate,date,43465
19,LastUpdatedDate,date,43830
19,NetDwellingsRangeFrom,default,15
19,NetDwellingsRangeTo,default,15
19,LastUpdatedDate,default,2020-06-25
20,FirstAddedDate,date,43830
20,LastUpdatedDate,date,43830
20,NetDwellingsRangeFrom,default,6
20,NetDwellingsRangeTo,default,6
20,LastUpdatedDate,default,2020-06-25
21,FirstAddedDate,date,43830
21,LastUpdatedDate,date,43830
21,NetDwellingsRangeFrom,default,144
21,NetDwellingsRangeTo,default,144
21,LastUpdatedDate,default,2020-06-25
