row-number,field,issue-type,value
1,NetDwellingsRangeFrom,default,24
1,NetDwellingsRangeTo,default,24
2,NetDwellingsRangeFrom,default,6
2,NetDwellingsRangeTo,default,6
3,NetDwellingsRangeFrom,default,9
3,NetDwellingsRangeTo,default,9
4,NetDwellingsRangeFrom,default,15
4,NetDwellingsRangeTo,default,15
5,NetDwellingsRangeFrom,default,13
5,NetDwellingsRangeTo,default,13
6,NetDwellingsRangeFrom,default,34
6,NetDwellingsRangeTo,default,34
7,NetDwellingsRangeFrom,default,18
7,NetDwellingsRangeTo,default,18
8,NetDwellingsRangeFrom,default,5
8,NetDwellingsRangeTo,default,5
9,NetDwellingsRangeFrom,default,82
9,NetDwellingsRangeTo,default,82
10,NetDwellingsRangeFrom,default,6
10,NetDwellingsRangeTo,default,6
11,NetDwellingsRangeFrom,default,5
11,NetDwellingsRangeTo,default,5
12,NetDwellingsRangeFrom,default,5
12,NetDwellingsRangeTo,default,5
13,NetDwellingsRangeFrom,default,23
13,NetDwellingsRangeTo,default,23
14,NetDwellingsRangeFrom,default,22
14,NetDwellingsRangeTo,default,22
15,NetDwellingsRangeFrom,default,8
15,NetDwellingsRangeTo,default,8
16,NetDwellingsRangeFrom,default,40
16,NetDwellingsRangeTo,default,40
17,NetDwellingsRangeFrom,default,10
17,NetDwellingsRangeTo,default,10
18,NetDwellingsRangeFrom,default,35
18,NetDwellingsRangeTo,default,35
19,NetDwellingsRangeFrom,default,10
19,NetDwellingsRangeTo,default,10
20,NetDwellingsRangeFrom,default,8
20,NetDwellingsRangeTo,default,8
21,NetDwellingsRangeFrom,default,30
21,NetDwellingsRangeTo,default,30
22,NetDwellingsRangeFrom,default,17
22,NetDwellingsRangeTo,default,17
23,NetDwellingsRangeFrom,default,11
23,NetDwellingsRangeTo,default,11
24,NetDwellingsRangeFrom,default,6
24,NetDwellingsRangeTo,default,6
25,NetDwellingsRangeFrom,default,17
25,NetDwellingsRangeTo,default,17
26,NetDwellingsRangeFrom,default,55
26,NetDwellingsRangeTo,default,55
27,NetDwellingsRangeFrom,default,8
27,NetDwellingsRangeTo,default,8
28,NetDwellingsRangeFrom,default,9
28,NetDwellingsRangeTo,default,9
29,NetDwellingsRangeFrom,default,80
29,NetDwellingsRangeTo,default,80
30,NetDwellingsRangeFrom,default,55
30,NetDwellingsRangeTo,default,55
31,NetDwellingsRangeFrom,default,142
31,NetDwellingsRangeTo,default,142
32,NetDwellingsRangeFrom,default,162
32,NetDwellingsRangeTo,default,162
33,NetDwellingsRangeFrom,default,129
33,NetDwellingsRangeTo,default,129
34,NetDwellingsRangeFrom,default,37
34,NetDwellingsRangeTo,default,37
35,NetDwellingsRangeFrom,default,264
35,NetDwellingsRangeTo,default,264
36,NetDwellingsRangeFrom,default,30
36,NetDwellingsRangeTo,default,30
37,NetDwellingsRangeFrom,default,150
37,NetDwellingsRangeTo,default,150
38,NetDwellingsRangeFrom,default,10
38,NetDwellingsRangeTo,default,10
39,NetDwellingsRangeFrom,default,80
39,NetDwellingsRangeTo,default,80
40,NetDwellingsRangeFrom,default,33
40,NetDwellingsRangeTo,default,33
41,NetDwellingsRangeFrom,default,6
41,NetDwellingsRangeTo,default,6
42,NetDwellingsRangeFrom,default,45
42,NetDwellingsRangeTo,default,45
43,NetDwellingsRangeFrom,default,64
43,NetDwellingsRangeTo,default,64
44,NetDwellingsRangeFrom,default,33
44,NetDwellingsRangeTo,default,33
45,NetDwellingsRangeFrom,default,89
45,NetDwellingsRangeTo,default,89
46,NetDwellingsRangeFrom,default,18
46,NetDwellingsRangeTo,default,18
47,NetDwellingsRangeFrom,default,36
47,NetDwellingsRangeTo,default,36
48,NetDwellingsRangeFrom,default,17
48,NetDwellingsRangeTo,default,17
49,NetDwellingsRangeFrom,default,20
49,NetDwellingsRangeTo,default,20
50,NetDwellingsRangeFrom,default,100
50,NetDwellingsRangeTo,default,100
51,NetDwellingsRangeFrom,default,300
51,NetDwellingsRangeTo,default,300
52,NetDwellingsRangeFrom,default,22
52,NetDwellingsRangeTo,default,22
53,NetDwellingsRangeFrom,default,6
53,NetDwellingsRangeTo,default,6
54,NetDwellingsRangeFrom,default,9
54,NetDwellingsRangeTo,default,9
55,NetDwellingsRangeFrom,default,10
55,NetDwellingsRangeTo,default,10
56,NetDwellingsRangeFrom,default,12
56,NetDwellingsRangeTo,default,12
57,NetDwellingsRangeFrom,default,24
57,NetDwellingsRangeTo,default,24
58,NetDwellingsRangeFrom,default,40
58,NetDwellingsRangeTo,default,40
