row-number,field,issue-type,value
1,NetDwellingsRangeFrom,default,10
2,NetDwellingsRangeFrom,default,5
3,NetDwellingsRangeFrom,default,2
4,NetDwellingsRangeFrom,default,1
5,NetDwellingsRangeFrom,default,15
6,NetDwellingsRangeFrom,default,2
7,NetDwellingsRangeFrom,default,19
8,NetDwellingsRangeFrom,default,5
9,NetDwellingsRangeFrom,default,16
10,NetDwellingsRangeFrom,default,3
11,NetDwellingsRangeFrom,default,7
12,NetDwellingsRangeFrom,default,54
13,NetDwellingsRangeFrom,default,4
14,NetDwellingsRangeFrom,default,15
15,NetDwellingsRangeFrom,default,10
16,NetDwellingsRangeFrom,default,10
17,NetDwellingsRangeFrom,default,14
18,NetDwellingsRangeFrom,default,21
19,NetDwellingsRangeFrom,default,27
20,NetDwellingsRangeFrom,default,14
