row-number,field,issue-type,value
1,NetDwellingsRangeFrom,default,11
2,NetDwellingsRangeFrom,default,16
3,NetDwellingsRangeFrom,default,12
4,NetDwellingsRangeFrom,default,6
5,NetDwellingsRangeFrom,default,8
6,NetDwellingsRangeFrom,default,6
7,NetDwellingsRangeFrom,default,43
8,NetDwellingsRangeFrom,default,17
9,NetDwellingsRangeFrom,default,15
10,NetDwellingsRangeFrom,default,40
11,NetDwellingsRangeFrom,default,16
12,NetDwellingsRangeFrom,default,12
13,NetDwellingsRangeFrom,default,8
14,NetDwellingsRangeFrom,default,10
15,NetDwellingsRangeFrom,default,6
16,NetDwellingsRangeFrom,default,6
17,NetDwellingsRangeFrom,default,40
18,NetDwellingsRangeFrom,default,10
19,NetDwellingsRangeFrom,default,8
20,NetDwellingsRangeFrom,default,5
21,NetDwellingsRangeFrom,default,5
22,NetDwellingsRangeFrom,default,5
23,NetDwellingsRangeFrom,default,50
24,NetDwellingsRangeFrom,default,88
25,NetDwellingsRangeFrom,default,15
26,NetDwellingsRangeFrom,default,64
27,NetDwellingsRangeFrom,default,5
28,NetDwellingsRangeFrom,default,7
