row-number,field,issue-type,value
1,NetDwellingsRangeFrom,default,10
2,NetDwellingsRangeFrom,default,2
2,NetDwellingsRangeTo,default,2
3,NetDwellingsRangeFrom,default,8
4,NetDwellingsRangeFrom,default,96
4,NetDwellingsRangeTo,default,96
5,NetDwellingsRangeFrom,default,9
5,NetDwellingsRangeTo,default,9
6,NetDwellingsRangeFrom,default,10
6,NetDwellingsRangeTo,default,10
7,NetDwellingsRangeFrom,default,14
7,NetDwellingsRangeTo,default,14
8,NetDwellingsRangeFrom,default,100
8,NetDwellingsRangeTo,default,100
9,NetDwellingsRangeFrom,default,33
9,NetDwellingsRangeTo,default,33
10,NetDwellingsRangeFrom,default,52
10,NetDwellingsRangeTo,default,52
11,NetDwellingsRangeFrom,default,12
12,NetDwellingsRangeFrom,default,6
13,NetDwellingsRangeFrom,default,1
13,NetDwellingsRangeTo,default,1
14,NetDwellingsRangeFrom,default,1
14,NetDwellingsRangeTo,default,1
15,NetDwellingsRangeFrom,default,14
16,NetDwellingsRangeFrom,default,3
16,NetDwellingsRangeTo,default,3
17,NetDwellingsRangeFrom,default,6
18,NetDwellingsRangeFrom,default,2
19,NetDwellingsRangeFrom,default,12
20,NetDwellingsRangeFrom,default,136
20,NetDwellingsRangeTo,default,136
