row-number,field,issue-type,value
1,OwnershipStatus,OwnershipStatus,unknown ownership
1,NetDwellingsRangeFrom,default,5
1,NetDwellingsRangeTo,default,5
2,OwnershipStatus,OwnershipStatus,unknown ownership
2,NetDwellingsRangeFrom,default,5
2,NetDwellingsRangeTo,default,5
3,OwnershipStatus,OwnershipStatus,unknown ownership
3,NetDwellingsRangeFrom,default,5
3,NetDwellingsRangeTo,default,5
4,OwnershipStatus,OwnershipStatus,unknown ownership
4,NetDwellingsRangeFrom,default,5
4,NetDwellingsRangeTo,default,5
5,OwnershipStatus,OwnershipStatus,unknown ownership
5,NetDwellingsRangeFrom,default,5
5,NetDwellingsRangeTo,default,5
6,OwnershipStatus,OwnershipStatus,unknown ownership
6,NetDwellingsRangeFrom,default,5
6,NetDwellingsRangeTo,default,5
7,OwnershipStatus,OwnershipStatus,unknown ownership
7,NetDwellingsRangeFrom,default,5
7,NetDwellingsRangeTo,default,5
8,OwnershipStatus,OwnershipStatus,unknown ownership
8,NetDwellingsRangeFrom,default,5
8,NetDwellingsRangeTo,default,5
9,OwnershipStatus,OwnershipStatus,unknown ownership
9,NetDwellingsRangeFrom,default,5
9,NetDwellingsRangeTo,default,5
10,OwnershipStatus,OwnershipStatus,unknown ownership
10,NetDwellingsRangeFrom,default,5
10,NetDwellingsRangeTo,default,5
11,OwnershipStatus,OwnershipStatus,unknown ownership
11,NetDwellingsRangeFrom,default,5
11,NetDwellingsRangeTo,default,5
12,OwnershipStatus,OwnershipStatus,unknown ownership
12,NetDwellingsRangeFrom,default,5
12,NetDwellingsRangeTo,default,5
13,OwnershipStatus,OwnershipStatus,unknown ownership
13,NetDwellingsRangeFrom,default,5
13,NetDwellingsRangeTo,default,5
14,OwnershipStatus,OwnershipStatus,unknown ownership
14,NetDwellingsRangeFrom,default,5
14,NetDwellingsRangeTo,default,5
15,OwnershipStatus,OwnershipStatus,unknown ownership
15,NetDwellingsRangeFrom,default,5
15,NetDwellingsRangeTo,default,5
16,OwnershipStatus,OwnershipStatus,unknown ownership
16,NetDwellingsRangeFrom,default,5
16,NetDwellingsRangeTo,default,5
17,OwnershipStatus,OwnershipStatus,unknown ownership
17,NetDwellingsRangeFrom,default,5
17,NetDwellingsRangeTo,default,5
18,OwnershipStatus,OwnershipStatus,unknown ownership
18,NetDwellingsRangeFrom,default,5
18,NetDwellingsRangeTo,default,5
19,OwnershipStatus,OwnershipStatus,unknown ownership
19,NetDwellingsRangeFrom,default,5
19,NetDwellingsRangeTo,default,5
20,OwnershipStatus,OwnershipStatus,unknown ownership
20,NetDwellingsRangeFrom,default,5
20,NetDwellingsRangeTo,default,5
21,OwnershipStatus,OwnershipStatus,unknown ownership
21,NetDwellingsRangeFrom,default,5
21,NetDwellingsRangeTo,default,5
22,OwnershipStatus,OwnershipStatus,unknown ownership
22,NetDwellingsRangeFrom,default,5
22,NetDwellingsRangeTo,default,5
23,OwnershipStatus,OwnershipStatus,unknown ownership
23,NetDwellingsRangeFrom,default,5
23,NetDwellingsRangeTo,default,5
24,OwnershipStatus,OwnershipStatus,unknown ownership
24,NetDwellingsRangeFrom,default,5
24,NetDwellingsRangeTo,default,5
25,OwnershipStatus,OwnershipStatus,unknown ownership
25,NetDwellingsRangeFrom,default,5
25,NetDwellingsRangeTo,default,5
26,OwnershipStatus,OwnershipStatus,unknown ownership
26,NetDwellingsRangeFrom,default,5
26,NetDwellingsRangeTo,default,5
