address,address-text,deliverable,end-date,entry-date,hazardous-substances,hectares,latitude,longitude,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,site,OrganisationURI,OrganisationLabel,SiteReference,SiteNameAddress,GeoX,GeoY,SiteplanURL,Hectares,OwnershipStatus,HazardousSubstances,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,MinNetDwellings,NetDwellingsRangeFrom,NetDwellingsRangeTo,Deliverable,Notes,FirstAddedDate,LastUpdatedDate,EndDate,site-plan-url,start-date
,,,,,,,,,,,,,,,,,,,,,,32 Eardley Crescent SW5 9JZ,525388,178197,https://lbhf.maps.arcgis.com/apps/webappviewer/index.html?id=931fa3b3294b4147a518648579b12d4a,0.016,,,,,,,,,,,,31/12/2017,31/12/2017,,,
,,,,,,,,,,,,,,,,,,,,,,76-86 Sloane Avenue SW3 3DZ,527261,178753,https://lbhf.maps.arcgis.com/apps/webappviewer/index.html?id=931fa3b3294b4147a518648579b12d4a,0.048,,,,,,,,,,,,31/12/2017,31/12/2017,,,
,,,,,,,,,,,,,,,,,,,,,,Cineworld Cinema 279 King's Road SW3 5EW,526924,177850,https://lbhf.maps.arcgis.com/apps/webappviewer/index.html?id=931fa3b3294b4147a518648579b12d4a,0.088,,,,,,,,,,,,31/12/2017,31/12/2017,,,
,,,,,,,,,,,,,,,,,,,,,,60-62 Walton Street SW3 2HH,527474,179061,https://lbhf.maps.arcgis.com/apps/webappviewer/index.html?id=931fa3b3294b4147a518648579b12d4a,0.046,,,,,,,,,,,,31/12/2017,31/12/2017,,,
,,,,,,,,,,,,,,,,,,,,,,Ladbroke Hall South Wing 79 Barlby Road W10 6AZ,523555,181980,https://lbhf.maps.arcgis.com/apps/webappviewer/index.html?id=931fa3b3294b4147a518648579b12d4a,0.07,,,,,,,,,,,,31/12/2017,31/12/2017,,,
,,,,,,,,,,,,,,,,,,,,,,26 Redcliffe Gardens SW10 9HA,526063,177785,https://lbhf.maps.arcgis.com/apps/webappviewer/index.html?id=931fa3b3294b4147a518648579b12d4a,0.022,,,,,,,,,,,,31/12/2017,31/12/2017,,,
,,,,,,,,,,,,,,,,,,,,,,100-100A West Cromwell Road,524987,178630,https://lbhf.maps.arcgis.com/apps/webappviewer/index.html?id=931fa3b3294b4147a518648579b12d4a,1.528248,,,,,,,,,,,,31/12/2017,31/12/2017,,,
,,,,,,,,,,,,,,,,,,,,,,Homebase - 195 Warwick Road,524805,178875,https://lbhf.maps.arcgis.com/apps/webappviewer/index.html?id=931fa3b3294b4147a518648579b12d4a,1.133412,,,,,,,,,,,,31/12/2017,31/12/2017,,,
,,,,,,,,,,,,,,,,,,,,,,196 to 222 King's Road,527302,178185,https://lbhf.maps.arcgis.com/apps/webappviewer/index.html?id=931fa3b3294b4147a518648579b12d4a,0.534749,,,,,,,,,,,,31/12/2017,31/12/2017,,,
,,,,,,,,,,,,,,,,,,,,,,Telephone Exchange 213-215 Warwick Road,524763,178904,https://lbhf.maps.arcgis.com/apps/webappviewer/index.html?id=931fa3b3294b4147a518648579b12d4a,0.560775,,,,,,,,,,,,31/12/2017,31/12/2017,,,
