address,address-text,deliverable,end-date,entry-date,hazardous-substances,hectares,latitude,longitude,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,site,OrganisationURI,OrganisationLabel,SiteReference,SiteNameAddress,GeoX,GeoY,SiteplanURL,Hectares,OwnershipStatus,HazardousSubstances,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,MinNetDwellings,NetDwellingsRangeFrom,NetDwellingsRangeTo,Deliverable,Notes,FirstAddedDate,LastUpdatedDate,EndDate,site-plan-url,start-date
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/unitary-authority/halton,Halton Borough Council,H1032,"""Busway and Former Petrol Station, Bridge Street, Runcorn""",351675.0,382951.0,,0.9,Mixed ownership,,Not permissioned,,,,24.0,,32,,Potential capacity based on a density multiplier with the minimum based on 30dph and maximum at 40dph. Physical constraints identified include woodland and potentially contaminated land.,2017-12-31,2017-12-31,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/unitary-authority/halton,Halton Borough Council,H1079,"""Land to the south of Old Quay Street and Mason Street, Runcorn""",352028.0,383151.0,,1.46,Owned by a public authority,,Not permissioned,,,,39.0,,52,,Potential capacity based on a density multiplier with the minimum based on 30dph and maximum at 40dph. Potentially contaminated land within the site from former use as a brickworks and due to landfilling within part of the site.,2017-12-31,2017-12-31,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/unitary-authority/halton,Halton Borough Council,H1085,"""Paramount Foods, Halton Road, Runcorn""",352473.0,382666.0,,3.71,Not owned by a public authority,,Permissioned,,,,53.0,,118,,Potential capacity based on a density multiplier with the minimum based on the planning permission for part of the site and the maximum at 40dph across the site. Physical constraints identified include potentially contaminated land.,2017-12-31,2017-12-31,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/unitary-authority/halton,Halton Borough Council,H1104,"""Former Polar Ford and surrounds, Victoria Road, Runcorn""",351779.0,382863.0,,1.44,Not owned by a public authority,,Not permissioned,,,,20.0,,20,,Potential capacity reflects the available part of site. Physical constraints identified include potentially contaminated land.,2017-12-31,2017-12-31,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/unitary-authority/halton,Halton Borough Council,H1109,"""East Lane House, East Lane, Runcorn""",353805.0,381356.0,,1.14,Not owned by a public authority,,Permissioned,,,,30.0,,448,,Potential capacity based on a density multiplier with the minimum based on 30dph and the maximum capacity based on the extant Prior Approval for the site. The site is currently developed but derelict.,2017-12-31,2017-12-31,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/unitary-authority/halton,Halton Borough Council,H1118,"""Brosley House, Widnes Road, Widnes""",351455.0,385522.0,,0.33,Not owned by a public authority,,Not permissioned,,,,9.0,,16,,Potential capacity based on a density multiplier with the minimum based on 30dph and maximum at 50dph. Site is developed. No other known constraints on the site.,2017-12-31,2017-12-31,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/unitary-authority/halton,Halton Borough Council,H1120,"""The Foundry, Lugsdale Road, Widnes""",351751.0,385432.0,,0.39,Not owned by a public authority,,Not permissioned,,,,10.0,,14,,Potential capacity based on a density multiplier with the minimum based on 30dph and maximum at 40dph. Potentially contaminated land within the site.,2017-12-31,2017-12-31,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/unitary-authority/halton,Halton Borough Council,H1155,"""Former Polar Ford Second Hand Cars Site, Victoria Road, Runcorn""",351842.0,382812.0,,0.37,Not owned by a public authority,,Not permissioned,,,,11.0,,18,,Potential capacity based on a density multiplier with the minimum based on 30dph and maximum at 50dph. Potentially contaminated land within the site.,2017-12-31,2017-12-31,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/unitary-authority/halton,Halton Borough Council,H1159,"""Former Express Dairies Site, Sewell Street, Runcorn""",351972.0,382798.0,,0.66,Not owned by a public authority,,Not permissioned,,,,17.0,,81,,Potential capacity based on a density multiplier with the minimum based on 30dph and maximum based on SHLAA capacity. Lapsed planning permission 11/00018/FUL granted 12/12/2012.,2017-12-31,2017-12-31,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/unitary-authority/halton,Halton Borough Council,H1177,"""Site of former Rathbone Institute, Waterloo Road, Runcorn""",351023.0,383074.0,,0.65,Mixed ownership,,Not permissioned,,,,17.0,,29,,"Potential capacity based on a density multiplier with the minimum based on 30dph and maximum at 50dph. Physical constraints identified include heritage assets and PADHI pipelines. 13/00429/DEM - permission for demolition of building, now demolished.",2017-12-31,2017-12-31,,,
