address,address-text,deliverable,end-date,entry-date,hazardous-substances,hectares,latitude,longitude,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,site,OrganisationURI,OrganisationLabel,SiteReference,SiteNameAddress,GeoX,GeoY,SiteplanURL,Hectares,OwnershipStatus,HazardousSubstances,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,MinNetDwellings,NetDwellingsRangeFrom,NetDwellingsRangeTo,Deliverable,Notes,FirstAddedDate,LastUpdatedDate,EndDate,site-plan-url,start-date
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/geography/administration/ua/E06000003,,464,"Bridge House, Bridge Court, Normanby",-1.159834262,54.55582927,https://wca.redclev.net/resident/planning-and-building/local-plan/Local%20Plan%20Documents/Brownfield%20Land%20Register%202019/464_19.pdf,0.17,not owned by a public authority,,permissioned,,,,,,12,,Permission expired June 2019. Building remains in use as care home.,10/11/2017,03/12/2019,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/geography/administration/ua/E06000003,,136,"Wilton Lane, Guisborough",-1.054712451,54.53952405,https://wca.redclev.net/resident/planning-and-building/local-plan/Local%20Plan%20Documents/Brownfield%20Land%20Register%202019/136_19.pdf,0.27,not owned by a public authority,,permissioned,,,,,,14,,Site under development.,10/11/2017,03/12/2019,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/geography/administration/ua/E06000003,,387,"Land Adjacent Ryehills School, Redcar",-1.057576039,54.6050446,https://wca.redclev.net/resident/planning-and-building/local-plan/Local%20Plan%20Documents/Brownfield%20Land%20Register%202019/387_19.pdf,1.4,owned by a public authority,,permissioned,,,,,,49,,Site under development.,10/11/2017,03/12/2019,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/geography/administration/ua/E06000003,,360,"Former Rosecroft School, Rosecroft Lane, Loftus",-0.891034741,54.55070842,https://wca.redclev.net/resident/planning-and-building/local-plan/Local%20Plan%20Documents/Brownfield%20Land%20Register%202019/360_19.pdf,1.38,owned by a public authority,,permissioned,,,,,,69,,Site under development.,10/11/2017,03/12/2019,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/geography/administration/ua/E06000003,,389,"Hummersea Hills Phase 1, Loftus",-0.886762733,54.55768836,https://wca.redclev.net/resident/planning-and-building/local-plan/Local%20Plan%20Documents/Brownfield%20Land%20Register%202019/389_19.pdf,0.41,not owned by a public authority,,permissioned,,,,,,17,,Comprises remaining development area on extant consent at phase 1 .,10/11/2017,03/12/2019,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/geography/administration/ua/E06000003,,392,"Hummersea Hills Phase 2, Loftus",-0.889832332,54.55740199,https://wca.redclev.net/resident/planning-and-building/local-plan/Local%20Plan%20Documents/Brownfield%20Land%20Register%202019/392_19.pdf,3.11,not owned by a public authority,,permissioned,,,,,,104,,"Site excludes 1.0ha associated public open space which is part of the planning permission and is adjacent to the site.
Comprises remaining dwellings on phase 2 and excludes separate permission on part of the site for 60 extra-care apartments which is expected to lapse in June 2018. The figure of 104 includes 34 dwellings previously proposed on the apartment permission site.",10/11/2017,03/12/2019,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/geography/administration/ua/E06000003,,457,"Former Abattoir Site, Boosbeck",-0.983965932,54.54463979,https://wca.redclev.net/resident/planning-and-building/local-plan/Local%20Plan%20Documents/Brownfield%20Land%20Register%202019/457_19.pdf,0.81,not owned by a public authority,,permissioned,,,,,,31,,"Local Plan Housing Allocation
https://www.redcar-cleveland.gov.uk/resident/planning-and-building/strategic%20planning/Documents/Local%20Plan%20Adopted%20May%202018.pdf
Part of larger allocation site (4.3ha.) site with outline permission for 69 dwellings. Rest of allocation is currently Council owned open space.",10/11/2017,03/12/2019,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/geography/administration/ua/E06000003,,456,"Former Handale Primary School, Loftus",-0.892608846,54.5542369,https://wca.redclev.net/resident/planning-and-building/local-plan/Local%20Plan%20Documents/Brownfield%20Land%20Register%202019/456_19.pdf,0.28,owned by a public authority,,permissioned,,,,,,10,,Permission granted October 2019 for non-resiodential uses.,10/11/2017,03/12/2019,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/geography/administration/ua/E06000003,,376,"Land at Park Lane, Guisborough",-1.05726839,54.53659616,https://wca.redclev.net/resident/planning-and-building/local-plan/Local%20Plan%20Documents/Brownfield%20Land%20Register%202019/376_19.pdf,0.48,owned by a public authority,,not permissioned,,,,,,20,,"Local Plan Housing Allocation
https://www.redcar-cleveland.gov.uk/resident/planning-and-building/strategic%20planning/Documents/Local%20Plan%20Adopted%20May%202018.pdf",10/11/2017,03/12/2019,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/geography/administration/ua/E06000003,,405,"Land at Stanghow Road, Skelton",-0.972612912,54.56026274,https://wca.redclev.net/resident/planning-and-building/local-plan/Local%20Plan%20Documents/Brownfield%20Land%20Register%202019/405_19.pdf,0.33,not owned by a public authority,,not permissioned,,,,,,10,,"Local Plan Housing Allocation
https://www.redcar-cleveland.gov.uk/resident/planning-and-building/strategic%20planning/Documents/Local%20Plan%20Adopted%20May%202018.pdf",10/11/2017,03/12/2019,,,
