address,address-text,deliverable,end-date,entry-date,hazardous-substances,hectares,latitude,longitude,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,site,OrganisationURI,OrganisationLabel,SiteReference,SiteNameAddress,GeoX,GeoY,SiteplanURL,Hectares,OwnershipStatus,HazardousSubstances,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,MinNetDwellings,NetDwellingsRangeFrom,NetDwellingsRangeTo,Deliverable,Notes,FirstAddedDate,LastUpdatedDate,EndDate,site-plan-url,start-date
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/geography/administration/nmd/E07000129,,BLR01,"Former Pyramid Posters, Park Road, Blaby",-1.169817,52.573443,https://www.blaby.gov.uk/planning-and-building/guidance-and-policies/brownfield-land-register/,0.58,not owned by a public authority,,permissioned,,,,,,,,Development completed.,04/12/2017,02/12/2019,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/geography/administration/nmd/E07000129,,BLR02,"2-4 Westover Road, Braunstone Town",-1.18985,52.622712,https://www.blaby.gov.uk/planning-and-building/guidance-and-policies/brownfield-land-register/,0.1,not owned by a public authority,,permissioned,,,,,,,,,04/12/2017,02/12/2019,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/geography/administration/nmd/E07000129,,BLR03,"Land off Cambridge Road, Cosby",-1.188401,52.554693,https://www.blaby.gov.uk/planning-and-building/guidance-and-policies/brownfield-land-register/,3.92,not owned by a public authority,,permissioned,,,,,,,,,04/12/2017,02/12/2019,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/geography/administration/nmd/E07000129,,BLR04,"Countesthorpe Conservative Club, Main Street, Countesthorpe",-1.137724,52.553068,https://www.blaby.gov.uk/planning-and-building/guidance-and-policies/brownfield-land-register/,0.1,not owned by a public authority,,permissioned,,,,,,,,,04/12/2017,02/12/2019,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/geography/administration/nmd/E07000129,,BLR05,"Land to the north of 81 Bassett Avenue, Countesthorpe",-1.143904,52.553085,https://www.blaby.gov.uk/planning-and-building/guidance-and-policies/brownfield-land-register/,0.01,not owned by a public authority,,permissioned,,,,,,,,Development completed.,04/12/2017,02/12/2019,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/geography/administration/nmd/E07000129,,BLR06,"Land rear of 33-37 Salisbury Avenue, Croft",-1.248223,52.556463,https://www.blaby.gov.uk/planning-and-building/guidance-and-policies/brownfield-land-register/,0.1,not owned by a public authority,,permissioned,,,,,,,,"Development completed. Two permissions on the site at the same time, one for 4 dwellings, one for 6 dwellings. The permission that was implemented was for 4 dwellings.",04/12/2017,02/12/2019,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/geography/administration/nmd/E07000129,,BLR07,"Imperial Buildings, King Street, Enderby",-1.21079,52.58764,https://www.blaby.gov.uk/planning-and-building/guidance-and-policies/brownfield-land-register/,0.07,not owned by a public authority,,permissioned,,,,,,,,Development completed.,04/12/2017,02/12/2019,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/geography/administration/nmd/E07000129,,BLR08,"Land at Cambridge Road, Warwick Road, Whetstone",-1.181991,52.567046,https://www.blaby.gov.uk/planning-and-building/guidance-and-policies/brownfield-land-register/,5.38,not owned by a public authority,,permissioned,,,,,,,,Development completed.,04/12/2017,02/12/2019,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/geography/administration/nmd/E07000129,,BLR09,"JC Remedial, The Nook, Whetstone",-1.178295,52.569844,https://www.blaby.gov.uk/planning-and-building/guidance-and-policies/brownfield-land-register/,0.18,not owned by a public authority,,not permissioned,,,,,,,,Previous outline permission has expired.,04/12/2017,02/12/2019,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/geography/administration/nmd/E07000129,,BLR10,"Glen Ford Grange, Little Glen Road, Glen Parva",-1.152517,52.579156,https://www.blaby.gov.uk/planning-and-building/guidance-and-policies/brownfield-land-register/,0.48,not owned by a public authority,,not permissioned,,,,,,,,Previous outline permission has expired.,04/12/2017,02/12/2019,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/geography/administration/nmd/E07000129,,BLR11,"Travelodge, Hinckley Road, Leicester Forest East",-1.221242,52.624254,https://www.blaby.gov.uk/planning-and-building/guidance-and-policies/brownfield-land-register/,0.17,not owned by a public authority,,permissioned,,,,,,,,,04/12/2017,02/12/2019,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/geography/administration/nmd/E07000129,,BLR12,"Land west of Blue Banks Avenue, Glen Parva",-1.171315,52.587155,https://www.blaby.gov.uk/planning-and-building/guidance-and-policies/brownfield-land-register/,0.1,not owned by a public authority,,permissioned,,,,,,,,,04/12/2017,02/12/2019,,,
