address,address-text,deliverable,end-date,entry-date,hazardous-substances,hectares,latitude,longitude,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,site,OrganisationURI,OrganisationLabel,SiteReference,SiteNameAddress,GeoX,GeoY,SiteplanURL,Hectares,OwnershipStatus,HazardousSubstances,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,MinNetDwellings,NetDwellingsRangeFrom,NetDwellingsRangeTo,Deliverable,Notes,FirstAddedDate,LastUpdatedDate,EndDate,site-plan-url,start-date
,,,,,,,,,,,,,,,,,,,,,,"440 ALLERTON ROAD, L18",340709,386536,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,LIVERPOOL WATERS - NORTHERN DOCKS,333466,392383,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,147 BRECK ROAD,336706,392416,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,HOLLY COTTAGE AND LAND OF WOOD LANE,344888,387493,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,DORSET COURT. MADEIRA DRIVE L25.,342788,388985,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,CATS WHISKERS P.H. HARTSBOURNE AVENUE L25,342536,388596,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,WAREHOUSES ON PALL MALL (NORTH) & LAND TO REAR,334067,391293,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,KING EDWARD TRIANGLE,333758,390949,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,JAMAICA STRRET AND LAND BETWEEN NORFOLK STREET AND BRICK STREET,334947,389271,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,PRINCES DOCK AREA,333674,390715,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,LAND AT JUNCTION OF ISLINGTON / ASHTON PLACE / GILDART STREET,335511,390939,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,ERSKINE STREET / MANFRED STREET / PROSPECT STREET,336062,390952,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,"STRAND HOUSE, 21 STRAND STREET",334220,390114,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,BUILDING AT COCKSPUR ST WEST/ PALL MALL / PRUSSIA ST / HIGHFIELD STREET,334234,390916,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,33 DEVON STREET,335620,390947,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,SOUTH EAST JUNCTION OF ISLINGTON / NORTON STREET,335306,390878,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,11 FONTENOY STREET L3,334679,390830,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,"SILKHOUSE COURT, TITHEBARN STREET L2.",334168,390664,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,"HUGHES HOUSE, 101-113 LONDON ROAD",335413,390777,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,LAND AT NORTON STREET / ISLINGTON,335219,390828,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,122 OLD HALL STREET,333883,391006,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,LAND AT CORNER OF DEVON STREET & MOSS STREET L6,335703,390953,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,GRASSED AREA CORNER OF PRESCOT STREET & ERSKINE STREET,336116,390933,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,LAND BOUNDED BY SKELHORNE ST / BOLTON ST & NEW HILBRE WALK,335074,390424,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,"MERSEY HOUSE, THE STRAND",334112,390252,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,"FORMER ODEON PICTURE HOUSE, 28 LONDON ROAD L3.",335125,390671,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,LAND TO NORTH EAST JUNCTION OLDHAM PLACE / BACK RENSHAW STREET,335285,390052,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,"NORWICH BUILDING, WATER STREET",334081,390461,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,KINGSWAY HOUSE,334582,390755,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,"DRURY HOUSE, 19 WATER STREET",334051,390360,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,"RALLI HOUSE, 60 OLD HALL STREET L1",334021,390769,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,45 & 51-79 LIME STREET L1,335047,390388,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,ARCHBISHOP BLANCH SCHOOL SITE,336298,390328,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,89-99 RENSHAW STREET,335254,389944,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,"VICTORIA HOUSE,  7-11 JAMES STREET",334196,390219,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,OLDHAM PLACE OFF ROSCOE STREET,335253,390080,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,"HARDMAN HOUSE AND HAIGH BUILDING, HARDMAN STREET / MARYLAND STREET",335479,389920,,,,,,,,,,,,,,,,,,
