address,address-text,deliverable,end-date,entry-date,hazardous-substances,hectares,latitude,longitude,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,site,OrganisationURI,OrganisationLabel,SiteReference,SiteNameAddress,GeoX,GeoY,SiteplanURL,Hectares,OwnershipStatus,HazardousSubstances,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,MinNetDwellings,NetDwellingsRangeFrom,NetDwellingsRangeTo,Deliverable,Notes,FirstAddedDate,LastUpdatedDate,EndDate,site-plan-url,start-date
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/aylesbury-vale,Aylesbury Vale,AST033,"Land r/0 1-87 Weston Road, Aston Clinton",487263,211855,https://www.aylesburyvaledc.gov.uk/housing-economic-land-availability-assessment-helaa,5.5,not owned by a public authority,,not permissioned,,,,165,,165,,,19-12-17,19-12-17,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/aylesbury-vale,Aylesbury Vale,AYL025,"Elmhurst community centre, 36 Fairfax Crescent",482356,214659,https://www.aylesburyvaledc.gov.uk/housing-economic-land-availability-assessment-helaa,0.15,not owned by a public authority,,permissioned,,,,6,,6,,,19-12-17,19-12-17,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/aylesbury-vale,Aylesbury Vale,AYL028,Griffin Lane,480917,214289,https://www.aylesburyvaledc.gov.uk/housing-economic-land-availability-assessment-helaa,4.43,not owned by a public authority,,permissioned,,,,98,,98,,,19-12-17,19-12-17,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/aylesbury-vale,Aylesbury Vale,AYL029,Civic Quarter,482042,217783,https://www.aylesburyvaledc.gov.uk/housing-economic-land-availability-assessment-helaa,0.78,not owned by a public authority,,permissioned,,,,47,,47,,,19-12-17,19-12-17,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/aylesbury-vale,Aylesbury Vale,AYL032,Ardenham Lane,481678,214139,https://www.aylesburyvaledc.gov.uk/housing-economic-land-availability-assessment-helaa,0.04,not owned by a public authority,,not permissioned,,,,9,,9,,,19-12-17,19-12-17,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/aylesbury-vale,Aylesbury Vale,AYL052,"PO Sorting Office, Cambridge Street",482158,213995,https://www.aylesburyvaledc.gov.uk/housing-economic-land-availability-assessment-helaa,0.92,not owned by a public authority,,not permissioned,,,,23,,23,,,19-12-17,19-12-17,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/aylesbury-vale,Aylesbury Vale,AYL059,Land At Junction Of Buckingham Street And New Street,481746,214144,https://www.aylesburyvaledc.gov.uk/housing-economic-land-availability-assessment-helaa,0.49,not owned by a public authority,,not permissioned,,,,14,,14,,,19-12-17,19-12-17,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/aylesbury-vale,Aylesbury Vale,AYL068,"Land North of Manor Hospital, Bierton Road",482566,214289,https://www.aylesburyvaledc.gov.uk/housing-economic-land-availability-assessment-helaa,1.11,not owned by a public authority,,permissioned,,,,50,,44,,,19-12-17,19-12-17,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/aylesbury-vale,Aylesbury Vale,AYL076,"Land east of Gatehouse Road, Gatehouse Quarter",481084,214317,https://www.aylesburyvaledc.gov.uk/housing-economic-land-availability-assessment-helaa,4.07,not owned by a public authority,,not permissioned,,,,25,,25,,,19-12-17,19-12-17,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/aylesbury-vale,Aylesbury Vale,AYL082,"Gatehouse Quarter, Gatehouse Road",481262,214232,https://www.aylesburyvaledc.gov.uk/housing-economic-land-availability-assessment-helaa,4.34,not owned by a public authority,,permissioned,,,,370,,370,,,19-12-17,19-12-17,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/aylesbury-vale,Aylesbury Vale,AYL108,"Kingsbury House, 2 George Street, Aylesbury",481849,213848,https://www.aylesburyvaledc.gov.uk/housing-economic-land-availability-assessment-helaa,0.01,not owned by a public authority,,permissioned,,,,6,,6,,,19-12-17,19-12-17,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/aylesbury-vale,Aylesbury Vale,AYL110,"Kingfisher House, 61 Walton Street, Aylesbury",482222,213455,https://www.aylesburyvaledc.gov.uk/housing-economic-land-availability-assessment-helaa,0.42,not owned by a public authority,,permissioned,,,,48,,48,,,19-12-17,19-12-17,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/aylesbury-vale,Aylesbury Vale,AYL115,"Rabans Lane, Aylesbury",479543,214532,https://www.aylesburyvaledc.gov.uk/housing-economic-land-availability-assessment-helaa,6.6,not owned by a public authority,,not permissioned,,,,200,,200,,,19-12-17,19-12-17,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/aylesbury-vale,Aylesbury Vale,AYL116,"Western House, 14 Rickfords Hill",481744,213674,https://www.aylesburyvaledc.gov.uk/housing-economic-land-availability-assessment-helaa,0.04,not owned by a public authority,,permissioned,,,,15,,15,,,19-12-17,19-12-17,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/aylesbury-vale,Aylesbury Vale,AYL123,37 Bicester Road,481549,214323,https://www.aylesburyvaledc.gov.uk/housing-economic-land-availability-assessment-helaa,0.05,not owned by a public authority,,permissioned,,,,8,,8,,,19-12-17,19-12-17,,,
